pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000044,5493514079279,2025-06-24 12:47:00,confirmado,5002.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000045,5493514079279,2025-07-17 11:44:00,confirmado,2044.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000046,5493514079279,2025-08-04 16:08:00,confirmado,15784.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000047,5493514079279,2025-08-29 09:16:00,confirmado,2773.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000048,5493514079279,2025-09-19 17:18:00,confirmado,3913.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000049,5493514079279,2025-10-10 16:42:00,confirmado,13754.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000050,5493876914178,2025-06-04 10:23:00,confirmado,7142.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000051,5493876914178,2025-06-27 17:10:00,confirmado,3231.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000052,5493876914178,2025-07-11 18:16:00,confirmado,14498.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000053,5493876914178,2025-07-31 11:51:00,confirmado,2987.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493876914178,2025-08-26 14:28:00,confirmado,5717.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-12 08:06:00,confirmado,1426.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-10-08 10:09:00,confirmado,5516.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-01 11:08:00,confirmado,2849.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-20 15:52:00,confirmado,5711.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-13 15:34:00,confirmado,20039.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-01 16:15:00,confirmado,14968.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-19 18:50:00,confirmado,7670.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-15 15:46:00,confirmado,9056.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-02 13:52:00,confirmado,14284.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493818437953,2025-06-01 16:16:00,confirmado,7163.11,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493818437953,2025-06-19 08:11:00,confirmado,8265.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493818437953,2025-07-15 08:42:00,confirmado,3108.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493818437953,2025-08-02 14:26:00,confirmado,26239.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493818437953,2025-08-23 18:43:00,confirmado,8444.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493818437953,2025-09-10 11:44:00,confirmado,5948.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493818437953,2025-10-10 09:47:00,confirmado,2908.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493582132179,2025-06-01 09:58:00,confirmado,3946.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493582132179,2025-07-13 10:36:00,confirmado,3117.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493582132179,2025-08-12 16:42:00,confirmado,8450.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493582132179,2025-09-23 13:39:00,confirmado,3296.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493582132179,2025-11-02 14:09:00,confirmado,11188.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493582132179,2025-12-04 16:02:00,confirmado,6905.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493582132179,2026-01-14 16:30:00,confirmado,3387.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493582132179,2026-04-11 10:07:00,confirmado,5496.27,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493582132179,2026-04-30 15:42:00,confirmado,3146.45,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493582132179,2026-05-03 15:17:00,confirmado,2767.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493872845902,2025-06-05 14:03:00,confirmado,6435.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493872845902,2025-07-10 15:32:00,confirmado,2852.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493872845902,2025-08-18 18:27:00,confirmado,16443.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493872845902,2025-09-25 10:24:00,confirmado,8489.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493872845902,2025-11-05 15:57:00,confirmado,5705.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493872845902,2025-12-13 12:53:00,confirmado,23547.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493872845902,2026-01-19 13:15:00,confirmado,4156.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493872845902,2026-04-18 09:02:00,confirmado,2250.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493872845902,2026-05-01 09:57:00,confirmado,2465.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493872845902,2026-05-09 13:10:00,confirmado,4236.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5492997670210,2025-06-01 08:47:00,confirmado,12820.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5492997670210,2025-07-07 09:46:00,confirmado,14061.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5492997670210,2025-08-16 09:22:00,confirmado,3753.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5492997670210,2025-09-27 12:18:00,confirmado,9720.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5492997670210,2025-10-27 08:15:00,confirmado,15963.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5492997670210,2025-12-12 14:22:00,confirmado,28818.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5492997670210,2026-01-16 15:50:00,confirmado,9188.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5492997670210,2026-04-04 08:01:00,confirmado,2402.44,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5492997670210,2026-05-06 10:28:00,confirmado,4920.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5492997670210,2026-05-07 08:26:00,confirmado,3426.77,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493811657614,2025-06-06 15:47:00,confirmado,5320.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493811657614,2025-07-08 12:26:00,confirmado,3727.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493811657614,2025-08-17 09:27:00,confirmado,10925.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493811657614,2025-09-20 09:26:00,confirmado,14493.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493811657614,2025-10-26 18:51:00,confirmado,5618.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493811657614,2025-12-09 14:25:00,confirmado,6531.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493811657614,2026-01-19 10:09:00,confirmado,1508.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493811657614,2026-04-03 17:46:00,confirmado,2025.59,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493811657614,2026-04-06 08:21:00,confirmado,2675.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493811657614,2026-04-25 10:29:00,confirmado,5016.12,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5492994145193,2025-06-01 16:31:00,confirmado,5272.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5492994145193,2025-07-04 17:35:00,confirmado,3044.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5492994145193,2025-08-15 15:35:00,confirmado,5272.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5492994145193,2025-09-23 18:35:00,confirmado,4520.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5492994145193,2025-10-30 13:28:00,confirmado,3890.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5492994145193,2025-12-06 17:26:00,confirmado,10010.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5492994145193,2026-01-19 17:21:00,confirmado,8774.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5492994145193,2026-04-25 08:46:00,confirmado,2906.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5492994145193,2026-04-29 16:24:00,confirmado,4520.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5492994145193,2026-05-13 10:53:00,confirmado,1854.98,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493515971311,2025-06-01 14:03:00,confirmado,5183.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493515971311,2025-07-09 15:24:00,confirmado,9389.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-13 16:59:00,confirmado,7926.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-20 11:06:00,confirmado,1993.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-11-04 08:13:00,confirmado,22658.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-07 10:06:00,confirmado,6349.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-14 16:26:00,confirmado,2182.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-18 08:46:00,confirmado,4878.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-04-19 12:37:00,confirmado,5032.69,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-05-12 14:28:00,confirmado,4019.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-04 09:28:00,confirmado,7826.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-04 17:36:00,confirmado,13314.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-19 10:38:00,confirmado,22048.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-19 18:40:00,confirmado,11292.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-11-03 16:30:00,confirmado,5868.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-07 12:08:00,confirmado,11076.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-16 17:06:00,confirmado,31165.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-13 14:35:00,confirmado,5570.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-05-06 12:07:00,confirmado,3094.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-05-18 13:08:00,confirmado,4585.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-01 17:58:00,confirmado,3712.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-12 17:21:00,confirmado,7049.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-17 14:05:00,confirmado,8845.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-23 16:01:00,confirmado,3386.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-11-01 09:06:00,confirmado,8117.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-09 10:23:00,confirmado,2505.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-15 08:35:00,confirmado,5203.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-02 15:59:00,confirmado,5727.33,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-04-23 17:43:00,confirmado,1939.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-05-18 08:48:00,confirmado,2932.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5492995028869,2025-06-01 16:00:00,confirmado,5548.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5492995028869,2025-07-12 17:55:00,confirmado,8998.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5492995028869,2025-08-17 09:37:00,confirmado,4309.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5492995028869,2025-09-24 10:25:00,confirmado,9690.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5492995028869,2025-10-31 08:22:00,confirmado,5548.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5492995028869,2025-12-05 09:20:00,confirmado,9317.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5492995028869,2026-01-18 16:24:00,confirmado,6060.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5492995028869,2026-04-01 08:51:00,confirmado,3606.10,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5492995028869,2026-04-10 10:35:00,confirmado,3416.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5492995028869,2026-04-27 13:43:00,confirmado,1183.28,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517304254,2025-06-01 11:49:00,confirmado,6649.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517304254,2025-07-14 10:22:00,confirmado,8971.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517304254,2025-08-19 16:49:00,confirmado,12916.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517304254,2025-09-22 14:21:00,confirmado,11843.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517304254,2025-10-31 12:08:00,confirmado,7103.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517304254,2025-12-07 08:44:00,confirmado,16644.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517304254,2026-01-10 17:13:00,confirmado,7506.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517304254,2026-04-03 10:31:00,confirmado,4236.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517304254,2026-04-04 13:05:00,confirmado,1932.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517304254,2026-05-04 09:23:00,confirmado,6466.20,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493416986538,2025-06-01 13:55:00,confirmado,2439.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493416986538,2025-07-11 15:52:00,confirmado,6888.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493416986538,2025-08-17 12:01:00,confirmado,7940.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493416986538,2025-09-20 16:03:00,confirmado,7031.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493416986538,2025-11-04 11:56:00,confirmado,12864.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493416986538,2025-12-03 11:26:00,confirmado,8546.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493416986538,2026-01-16 12:12:00,confirmado,9469.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493416986538,2026-04-03 15:04:00,confirmado,2945.08,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493416986538,2026-04-05 12:12:00,confirmado,4002.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493416986538,2026-05-10 18:03:00,confirmado,2914.28,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492619239862,2025-06-01 16:34:00,confirmado,22539.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492619239862,2025-07-09 12:02:00,confirmado,3989.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492619239862,2025-08-19 15:37:00,confirmado,5588.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492619239862,2025-09-26 14:35:00,confirmado,10369.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492619239862,2025-10-27 17:44:00,confirmado,7182.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492619239862,2025-12-12 17:07:00,confirmado,6847.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492619239862,2026-01-17 08:51:00,confirmado,3989.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492619239862,2026-04-06 14:43:00,confirmado,2930.45,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492619239862,2026-04-12 08:05:00,confirmado,1825.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492619239862,2026-04-27 18:47:00,confirmado,3016.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493513952681,2025-06-05 18:51:00,confirmado,3826.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493513952681,2025-07-11 18:35:00,confirmado,5721.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493513952681,2025-08-21 09:20:00,confirmado,15542.61,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493513952681,2025-09-19 08:48:00,confirmado,6579.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493513952681,2025-11-05 12:23:00,confirmado,3657.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493513952681,2025-12-10 16:45:00,confirmado,7907.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493513952681,2026-01-14 12:44:00,confirmado,4907.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493513952681,2026-04-26 18:03:00,confirmado,2154.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493513952681,2026-05-09 13:08:00,confirmado,3549.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493513952681,2026-05-13 11:49:00,confirmado,3664.18,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493414799650,2025-06-04 15:25:00,confirmado,6161.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493414799650,2025-07-04 16:13:00,confirmado,8621.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493414799650,2025-08-15 18:10:00,confirmado,5135.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493414799650,2025-09-21 17:49:00,confirmado,9816.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493414799650,2025-11-05 18:03:00,confirmado,8621.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493414799650,2025-12-11 12:19:00,confirmado,11878.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493414799650,2026-01-15 17:18:00,confirmado,6768.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493414799650,2026-05-09 18:10:00,confirmado,4467.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493414799650,2026-05-11 15:56:00,confirmado,4019.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493414799650,2026-05-19 09:15:00,confirmado,2182.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492992500733,2025-06-03 12:17:00,confirmado,6841.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492992500733,2025-07-08 10:24:00,confirmado,8750.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492992500733,2025-08-21 12:04:00,confirmado,4438.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492992500733,2025-09-27 15:50:00,confirmado,6066.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492992500733,2025-11-04 12:22:00,confirmado,29166.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492992500733,2025-12-04 12:02:00,confirmado,9082.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492992500733,2026-01-18 14:34:00,confirmado,9299.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492992500733,2026-04-07 18:51:00,confirmado,3201.80,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492992500733,2026-04-28 18:22:00,confirmado,4228.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492992500733,2026-05-15 09:48:00,confirmado,4374.83,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492615139305,2025-06-05 18:06:00,confirmado,3108.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
