pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000004,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,1,4148.05,2,Pedido histórico field mock (2025-08-05),true,5493587905250
PF-000005,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,908.76,2,Pedido histórico field mock (2025-08-19),true,5493587905250
PF-000005,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,1018.16,2,Pedido histórico field mock (2025-08-19),true,5493587905250
PF-000005,1014,LAVANDINA ROPA COLOR POR LITRO (1L + 9LT DE AGUA),4,5590.72,2,Pedido histórico field mock (2025-08-19),true,5493587905250
PF-000006,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,908.76,2,Pedido histórico field mock (2025-09-18),true,5493587905250
PF-000006,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,1018.16,2,Pedido histórico field mock (2025-09-18),true,5493587905250
PF-000007,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,908.76,2,Pedido histórico field mock (2025-10-03),true,5493587905250
PF-000007,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",3,1018.16,2,Pedido histórico field mock (2025-10-03),true,5493587905250
PF-000007,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,1,632.97,2,Pedido histórico field mock (2025-10-03),true,5493587905250
PF-000007,1013,LAVANDINA ROPA BLANCA L.P.U.,4,827.14,2,Pedido histórico field mock (2025-10-03),true,5493587905250
PF-000008,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,711.21,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000008,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",4,796.82,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000008,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,3,960.88,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000009,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,711.21,3,Pedido histórico field mock (2025-06-24),true,5493582641213
PF-000009,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,796.82,3,Pedido histórico field mock (2025-06-24),true,5493582641213
PF-000009,6002,DESENGRASANTE LIMON L.P.U. — 5 L,2,572.29,3,Pedido histórico field mock (2025-06-24),true,5493582641213
PF-000009,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,2,926.86,3,Pedido histórico field mock (2025-06-24),true,5493582641213
PF-000010,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,711.21,3,Pedido histórico field mock (2025-07-18),true,5493582641213
PF-000010,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",4,796.82,3,Pedido histórico field mock (2025-07-18),true,5493582641213
PF-000010,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,4,495.37,3,Pedido histórico field mock (2025-07-18),true,5493582641213
PF-000011,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,711.21,3,Pedido histórico field mock (2025-08-06),true,5493582641213
PF-000011,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,796.82,3,Pedido histórico field mock (2025-08-06),true,5493582641213
PF-000011,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,3,3246.30,3,Pedido histórico field mock (2025-08-06),true,5493582641213
PF-000011,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,1,495.37,3,Pedido histórico field mock (2025-08-06),true,5493582641213
PF-000012,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,711.21,3,Pedido histórico field mock (2025-08-29),true,5493582641213
PF-000012,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,796.82,3,Pedido histórico field mock (2025-08-29),true,5493582641213
PF-000013,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,711.21,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000013,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,796.82,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000013,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,2,926.86,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000014,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,711.21,3,Pedido histórico field mock (2025-10-07),true,5493582641213
PF-000014,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",4,796.82,3,Pedido histórico field mock (2025-10-07),true,5493582641213
PF-000014,6002,DESENGRASANTE LIMON L.P.U. — 5 L,2,572.29,3,Pedido histórico field mock (2025-10-07),true,5493582641213
PF-000015,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,3,511.58,4,Pedido histórico field mock (2025-06-01),true,5492991227644
PF-000015,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-06-01),true,5492991227644
PF-000015,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,3,875.36,4,Pedido histórico field mock (2025-06-01),true,5492991227644
PF-000016,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,4,511.58,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000016,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000017,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,4,511.58,4,Pedido histórico field mock (2025-07-16),true,5492991227644
PF-000017,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-07-16),true,5492991227644
PF-000017,6002,DESENGRASANTE LIMON L.P.U. — 5 L,2,540.50,4,Pedido histórico field mock (2025-07-16),true,5492991227644
PF-000018,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,3,511.58,4,Pedido histórico field mock (2025-08-03),true,5492991227644
PF-000018,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-08-03),true,5492991227644
PF-000018,5002,CLORO PURO 100% — 5 L,2,842.34,4,Pedido histórico field mock (2025-08-03),true,5492991227644
PF-000019,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,2,511.58,4,Pedido histórico field mock (2025-08-29),true,5492991227644
PF-000019,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-08-29),true,5492991227644
PF-000019,4001,DETERGENTE 30% QUIMICA VM (1LT + 2LT DE AGUA) — 20 L,4,1879.61,4,Pedido histórico field mock (2025-08-29),true,5492991227644
PF-000019,6002,DESENGRASANTE LIMON L.P.U. — 5 L,3,540.50,4,Pedido histórico field mock (2025-08-29),true,5492991227644
PF-000020,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,1,511.58,4,Pedido histórico field mock (2025-09-17),true,5492991227644
PF-000020,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-09-17),true,5492991227644
PF-000020,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,3,907.49,4,Pedido histórico field mock (2025-09-17),true,5492991227644
PF-000021,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,3,511.58,4,Pedido histórico field mock (2025-09-30),true,5492991227644
PF-000021,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",2,700.74,4,Pedido histórico field mock (2025-09-30),true,5492991227644
PF-000021,6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,2,1001.38,4,Pedido histórico field mock (2025-09-30),true,5492991227644
PF-000022,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",2,824.40,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000022,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",1,1331.00,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000022,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,2,3607.00,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000022,5002,CLORO PURO 100% — 5 L,4,990.99,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000023,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",4,824.40,1,Pedido histórico field mock (2025-06-22),true,5493418277249
PF-000023,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",4,1331.00,1,Pedido histórico field mock (2025-06-22),true,5493418277249
PF-000024,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",1,824.40,1,Pedido histórico field mock (2025-07-16),true,5493418277249
PF-000024,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",1,1331.00,1,Pedido histórico field mock (2025-07-16),true,5493418277249
PF-000024,1013,LAVANDINA ROPA BLANCA L.P.U.,3,719.25,1,Pedido histórico field mock (2025-07-16),true,5493418277249
PF-000025,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,824.40,1,Pedido histórico field mock (2025-08-01),true,5493418277249
PF-000025,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",2,1331.00,1,Pedido histórico field mock (2025-08-01),true,5493418277249
PF-000025,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,4,1029.84,1,Pedido histórico field mock (2025-08-01),true,5493418277249
PF-000025,1013,LAVANDINA ROPA BLANCA L.P.U.,1,719.25,1,Pedido histórico field mock (2025-08-01),true,5493418277249
PF-000026,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",2,824.40,1,Pedido histórico field mock (2025-08-26),true,5493418277249
PF-000026,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",3,1331.00,1,Pedido histórico field mock (2025-08-26),true,5493418277249
PF-000026,1010,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  DOBLE FRAGANCIA *VIOLETA — 5 L",3,1026.27,1,Pedido histórico field mock (2025-08-26),true,5493418277249
PF-000026,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,1,3607.00,1,Pedido histórico field mock (2025-08-26),true,5493418277249
PF-000027,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,824.40,1,Pedido histórico field mock (2025-09-19),true,5493418277249
PF-000027,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",2,1331.00,1,Pedido histórico field mock (2025-09-19),true,5493418277249
PF-000027,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,2,3607.00,1,Pedido histórico field mock (2025-09-19),true,5493418277249
PF-000027,4006,DETERGENTE TIPO MAGISTRAL L.P.U. — 5 L,4,1427.37,1,Pedido histórico field mock (2025-09-19),true,5493418277249
PF-000028,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",1,824.40,1,Pedido histórico field mock (2025-10-07),true,5493418277249
PF-000028,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",1,1331.00,1,Pedido histórico field mock (2025-10-07),true,5493418277249
PF-000029,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,2,692.14,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000029,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,908.76,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000030,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,3,692.14,2,Pedido histórico field mock (2025-06-19),true,5493587747641
PF-000030,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,908.76,2,Pedido histórico field mock (2025-06-19),true,5493587747641
PF-000031,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,1,692.14,2,Pedido histórico field mock (2025-07-12),true,5493587747641
PF-000031,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,908.76,2,Pedido histórico field mock (2025-07-12),true,5493587747641
PF-000031,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,2,4148.05,2,Pedido histórico field mock (2025-07-12),true,5493587747641
PF-000031,1013,LAVANDINA ROPA BLANCA L.P.U.,4,827.14,2,Pedido histórico field mock (2025-07-12),true,5493587747641
PF-000032,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,2,692.14,2,Pedido histórico field mock (2025-08-03),true,5493587747641
PF-000032,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,908.76,2,Pedido histórico field mock (2025-08-03),true,5493587747641
PF-000032,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,1,4148.05,2,Pedido histórico field mock (2025-08-03),true,5493587747641
PF-000033,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,4,692.14,2,Pedido histórico field mock (2025-08-21),true,5493587747641
PF-000033,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,908.76,2,Pedido histórico field mock (2025-08-21),true,5493587747641
PF-000034,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,4,692.14,2,Pedido histórico field mock (2025-09-18),true,5493587747641
PF-000034,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,908.76,2,Pedido histórico field mock (2025-09-18),true,5493587747641
PF-000034,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,3,632.97,2,Pedido histórico field mock (2025-09-18),true,5493587747641
PF-000035,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,4,692.14,2,Pedido histórico field mock (2025-10-08),true,5493587747641
PF-000035,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,908.76,2,Pedido histórico field mock (2025-10-08),true,5493587747641
PF-000036,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,711.21,3,Pedido histórico field mock (2025-06-03),true,5492614053074
PF-000036,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,796.82,3,Pedido histórico field mock (2025-06-03),true,5492614053074
PF-000036,4002,DETERGENTE CRISTAL VERDE L.P.U. — 5 L,2,908.52,3,Pedido histórico field mock (2025-06-03),true,5492614053074
PF-000036,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,2,960.88,3,Pedido histórico field mock (2025-06-03),true,5492614053074
PF-000037,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,711.21,3,Pedido histórico field mock (2025-06-20),true,5492614053074
PF-000037,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,796.82,3,Pedido histórico field mock (2025-06-20),true,5492614053074
PF-000038,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,711.21,3,Pedido histórico field mock (2025-07-08),true,5492614053074
PF-000038,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",4,796.82,3,Pedido histórico field mock (2025-07-08),true,5492614053074
PF-000038,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,4,495.37,3,Pedido histórico field mock (2025-07-08),true,5492614053074
PF-000038,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,1,3246.30,3,Pedido histórico field mock (2025-07-08),true,5492614053074
PF-000039,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,711.21,3,Pedido histórico field mock (2025-08-02),true,5492614053074
PF-000039,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,796.82,3,Pedido histórico field mock (2025-08-02),true,5492614053074
PF-000039,4002,DETERGENTE CRISTAL VERDE L.P.U. — 5 L,1,908.52,3,Pedido histórico field mock (2025-08-02),true,5492614053074
PF-000040,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,711.21,3,Pedido histórico field mock (2025-08-20),true,5492614053074
PF-000040,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",3,796.82,3,Pedido histórico field mock (2025-08-20),true,5492614053074
PF-000040,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,3,926.86,3,Pedido histórico field mock (2025-08-20),true,5492614053074
PF-000040,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,4,960.88,3,Pedido histórico field mock (2025-08-20),true,5492614053074
PF-000041,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,711.21,3,Pedido histórico field mock (2025-09-12),true,5492614053074
PF-000041,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",3,796.82,3,Pedido histórico field mock (2025-09-12),true,5492614053074
PF-000041,4006,DETERGENTE TIPO MAGISTRAL L.P.U. — 5 L,1,1284.63,3,Pedido histórico field mock (2025-09-12),true,5492614053074
PF-000041,6005,DESENGRASANTE ROJO L.P.U.,1,431.87,3,Pedido histórico field mock (2025-09-12),true,5492614053074
PF-000042,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,711.21,3,Pedido histórico field mock (2025-10-06),true,5492614053074
PF-000042,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,796.82,3,Pedido histórico field mock (2025-10-06),true,5492614053074
PF-000042,4006,DETERGENTE TIPO MAGISTRAL L.P.U. — 5 L,1,1284.63,3,Pedido histórico field mock (2025-10-06),true,5492614053074
PF-000042,5002,CLORO PURO 100% — 5 L,4,891.89,3,Pedido histórico field mock (2025-10-06),true,5492614053074
PF-000043,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,671.70,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000043,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",4,700.74,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000043,6005,DESENGRASANTE ROJO L.P.U.,3,407.87,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000044,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,671.70,4,Pedido histórico field mock (2025-06-24),true,5493514079279
PF-000044,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",1,700.74,4,Pedido histórico field mock (2025-06-24),true,5493514079279
PF-000044,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,4,907.49,4,Pedido histórico field mock (2025-06-24),true,5493514079279
PF-000045,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,671.70,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000045,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",1,700.74,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000046,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",4,671.70,4,Pedido histórico field mock (2025-08-04),true,5493514079279
PF-000046,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",1,700.74,4,Pedido histórico field mock (2025-08-04),true,5493514079279
PF-000046,1014,LAVANDINA ROPA COLOR POR LITRO (1L + 9LT DE AGUA),3,4132.27,4,Pedido histórico field mock (2025-08-04),true,5493514079279
PF-000047,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",1,671.70,4,Pedido histórico field mock (2025-08-29),true,5493514079279
PF-000047,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-08-29),true,5493514079279
PF-000048,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,671.70,4,Pedido histórico field mock (2025-09-19),true,5493514079279
PF-000048,1003,"JABON LIQUIDO CON SUAVIZANTE B/E (TIPO ALA) ""SOAP CLEAN"" L.P.U. — 5 L",3,700.74,4,Pedido histórico field mock (2025-09-19),true,5493514079279
