pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00006,5493582641213,25002,2005,CERA AUTOBRILLO INCOLORA L.P.U.,2,532.98,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00006,5493582641213,25002,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,1,926.86,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00006,5493582641213,25002,10001,BIDON DE 5L NUEVO BLANCO,4,792.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00006,5493582641213,25002,9030,SHAMPOO PARA PERROS L.P.U. (ANTI PULGAS),4,986.58,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00007,5492991227644,25003,10001,BIDON DE 5L NUEVO BLANCO,4,748.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00007,5492991227644,25003,8008,POOL CLEAN ALGUICIDA X1LT (1 EN 100.000 LT DE AGUA),2,3716.37,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00007,5492991227644,25003,6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,2,1001.38,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00008,5492991227644,25003,10002,BIDON DE 10L NUEVO BLANCO,3,1292.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00008,5492991227644,25003,2014,CERA PARA PISOS DE MADERA CREMOSO L.P.U.,4,3551.26,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00009,5492991227644,25003,1007,"JABON LIQUIDO C/BICARBONATO ""SOAP CLEAN"" L.P.U. — 5 L (bidón incluido)",1,1131.35,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00009,5492991227644,25003,2019,LIQUIDO DE LAMPAZO SILICONADO Y PERFUMADO L.P.U.,2,4493.95,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00009,5492991227644,25003,7015,SHAMPOO PARA AUTO SILICONADO L.P.U.,3,582.80,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00010,5493418277249,25004,7008,DESENGRASANTE LAVA CARROCERIA L.P.U. (LAVA FACIL),4,841.05,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00011,5493418277249,25004,2022,REMOVEDOR DE CERAS L.P.U,2,3944.85,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00011,5493418277249,25004,6007,LAVANDINA EN GEL L.P.U.,5,948.15,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00012,5493418277249,25004,4007,DETERGENTE BIOACTIVE L.P.U. — 5 L,5,1180.62,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00013,5493587747641,25005,7015,SHAMPOO PARA AUTO SILICONADO L.P.U.,1,788.50,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00013,5493587747641,25005,3020,DESODORANTE LYSOFORM 1+80 LT DE AGUA,1,13566.26,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00014,5493587747641,25005,8003,CLARIFICANTE Y PRECIPITANTE (1LT EN 100.000 LT DE AGUA) L.P.U.,4,958.75,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00014,5493587747641,25005,10002,BIDON DE 10L NUEVO BLANCO,4,1748.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00014,5493587747641,25005,3026,DESODORANTE POETT 1+80 LT DE AGUA — 1 L (rinde 80 L),2,11664.45,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00015,5493587747641,25005,8005,PASTILLA DE CLORO TRIPLE ACCION 50 gr X1KG,3,11982.02,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00016,5492614053074,25006,9006,ALCOHOL INDUSTRIAL AL 96% L.P.U.,4,3390.66,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00017,5492614053074,25006,6009,LIMPIA HORNOS L.P.U.,1,756.94,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00017,5492614053074,25006,1013,LAVANDINA ROPA BLANCA L.P.U.,4,647.33,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00017,5492614053074,25006,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,4,960.88,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00018,5492614053074,25006,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",3,711.21,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00018,5492614053074,25006,7001,CARCLEAN MAX DESENGRASANTE LAVACARROCERIA SIN FROTAR 1+9 1LT,4,4742.01,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00019,5493514079279,25007,9030,SHAMPOO PARA PERROS L.P.U. (ANTI PULGAS),4,931.77,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00019,5493514079279,25007,8001,ALGUICIDA (1LT EN 100.000 LT DE AGUA) L.P.U.,2,1642.20,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493514079279,25007,6007,LAVANDINA EN GEL L.P.U.,1,805.93,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00020,5493514079279,25007,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,1,907.49,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00020,5493514079279,25007,6010,LIMPIA INODOROS L.P.U.,5,714.89,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00021,5493514079279,25007,9005,ALCOHOL EN GEL L.P.U.,2,2050.97,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00021,5493514079279,25007,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,1,907.49,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00021,5493514079279,25007,8005,PASTILLA DE CLORO TRIPLE ACCION 50 gr X1KG,3,8856.28,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00021,5493514079279,25007,6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,4,1001.38,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00022,5493876914178,25008,9028,PERFUME AMBIENTAL ENVASADO (ENVASADO X1LT) L.P.U.,1,5790.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00023,5493876914178,25008,6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,2,1178.10,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00024,5493876914178,25008,2011,CERA TIPO BLEM INCOLORA L.P.U.,5,1971.90,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00024,5493876914178,25008,3017,DESODORANTE LAVANDA 1+80 LT DE AGUA — 1 L (rinde 80 L),5,10143.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00024,5493876914178,25008,4001,DETERGENTE 30% QUIMICA VM (1LT + 2LT DE AGUA) — 20 L,1,2211.30,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00025,5492617175545,25009,8008,POOL CLEAN ALGUICIDA X1LT (1 EN 100.000 LT DE AGUA),5,5028.03,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00025,5492617175545,25009,2022,REMOVEDOR DE CERAS L.P.U,3,4536.58,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00025,5492617175545,25009,4001,DETERGENTE 30% QUIMICA VM (1LT + 2LT DE AGUA) — 20 L,1,2542.99,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00025,5492617175545,25009,4007,DETERGENTE BIOACTIVE L.P.U. — 5 L,2,1357.71,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00026,5492617175545,25009,5002,CLORO PURO 100% — 5 L,1,1139.64,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00026,5492617175545,25009,7008,DESENGRASANTE LAVA CARROCERIA L.P.U. (LAVA FACIL),1,967.21,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00026,5492617175545,25009,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,3,4148.05,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00026,5492617175545,25009,5004,CREOLINA TIPO FLUIDO CONCENTRADA X 1LT (PARA HACER 10LT) (ENVASADO X1LT),1,8450.20,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00027,5492617175545,25009,2001,BRILLO AL BALDE L.P.U.,3,740.20,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00028,5493818437953,25010,1010,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  DOBLE FRAGANCIA *VIOLETA — 5 L",4,923.64,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00028,5493818437953,25010,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,1,960.88,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00028,5493818437953,25010,1008,JABON LIQUIDO B/E ECO. (5% Materia activa) L.P.U. (ECO VERDE O SKIP AZUL) — 5 L,2,541.67,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00028,5493818437953,25010,9006,ALCOHOL INDUSTRIAL AL 96% L.P.U.,4,3390.66,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00029,5493818437953,25010,5003,LAVANDINA 50% L.P.U. (TIPO AYUDIN) — 5 L,3,495.37,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00029,5493818437953,25010,6010,LIMPIA INODOROS L.P.U.,5,756.94,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00030,5493818437953,25010,3011,DESODORANTE CONIGLIO 1+80 LT DE AGUA — 1 L (rinde 80 L),5,9128.70,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00030,5493818437953,25010,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",2,796.82,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00030,5493818437953,25010,7007,DESENGRASANTE DE MOTOR L.P.U.,1,770.18,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00030,5493818437953,25010,4007,DETERGENTE BIOACTIVE L.P.U. — 5 L,4,1062.56,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00031,5493582132179,25011,2014,CERA PARA PISOS DE MADERA CREMOSO L.P.U.,4,3551.26,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00031,5493582132179,25011,8004,CLORO GRANULADO (DILUCIÓN RÁPIDA) — 1 kg,2,6301.05,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00031,5493582132179,25011,6002,DESENGRASANTE LIMON L.P.U. — 5 L,1,540.50,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00031,5493582132179,25011,5001,ADITIVO PERFUMANTE P/ LAVANDINA POR LITRO L.P.U. (1 PARA 20 Lt DE LAVANDINA) — 1 L,2,3065.95,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00032,5493582132179,25011,6008,LIMPIA ALFOMBRAS Y TAPIZADOS L.P.U.,1,714.89,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00033,5493582132179,25011,3020,DESODORANTE LYSOFORM 1+80 LT DE AGUA,3,10027.24,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00034,5493872845902,25012,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",1,885.36,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00034,5493872845902,25012,5002,CLORO PURO 100% — 5 L,1,990.99,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00034,5493872845902,25012,4007,DETERGENTE BIOACTIVE L.P.U. — 5 L,5,1180.62,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00034,5493872845902,25012,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,1,1029.84,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00035,5493872845902,25012,1016,PERFUME ROPA AL AGUA CONCENTRADO — *Precio por 1 Litro para hacer 10LT (+9lt de agua),5,6968.85,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00036,5493872845902,25012,1014,LAVANDINA ROPA COLOR POR LITRO (1L + 9LT DE AGUA),2,4861.50,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00037,5492997670210,25013,3020,DESODORANTE LYSOFORM 1+80 LT DE AGUA,1,13566.26,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00038,5492997670210,25013,9029,SHAMPOO PARA CABELLOS L.P.U.,3,1380.17,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00038,5492997670210,25013,8002,ALGUICIDA PARA HONGO NEGRO (1LT EN 100.000 LT DE AGUA) L.P.U.,2,9257.90,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00038,5492997670210,25013,2016,CURADOR DE PISO INCOLORO L.P.U.,1,5532.77,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00039,5492997670210,25013,5009,INSECTICIDA TIPO FLIT L.P.U,4,7304.80,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00039,5492997670210,25013,3020,DESODORANTE LYSOFORM 1+80 LT DE AGUA,4,13566.26,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00039,5492997670210,25013,1017,PERFUME ROPA AL ALCOHOL L.P.U. — 1 L,2,6551.89,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00039,5492997670210,25013,1012,CAMELLITO B/E L.P.U.,4,945.47,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00040,5493811657614,25014,3017,DESODORANTE LAVANDA 1+80 LT DE AGUA — 1 L (rinde 80 L),3,9128.70,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00040,5493811657614,25014,7012,PERFUME AUTO X1LT L.P.U. (ENVASADO X1LT),3,5518.80,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00040,5493811657614,25014,5010,REPELENTE PERROS Y GATOS L.P.U.,1,675.68,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00040,5493811657614,25014,2001,BRILLO AL BALDE L.P.U.,3,579.28,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00041,5493811657614,25014,9008,"BICARBONATO DE SODIO ""SOAP CLEAN"" EN POLVO — 1 kg",3,3728.03,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00041,5493811657614,25014,1017,PERFUME ROPA AL ALCOHOL L.P.U. — 1 L,2,5127.57,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00041,5493811657614,25014,10002,BIDON DE 10L NUEVO BLANCO,3,1368.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00042,5493811657614,25014,3019,DESODORANTE LIMON 1+80 LT DE AGUA — 1 L (rinde 80 L),4,9128.70,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00042,5493811657614,25014,6003,DESENGRASANTE NARANJA T/MR MÚSCULO L.P.U.,4,1060.29,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00042,5493811657614,25014,3011,DESODORANTE CONIGLIO 1+80 LT DE AGUA — 1 L (rinde 80 L),2,9128.70,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00043,5492994145193,25015,8004,CLORO GRANULADO (DILUCIÓN RÁPIDA) — 1 kg,3,6301.05,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00044,5492994145193,25015,3011,DESODORANTE CONIGLIO 1+80 LT DE AGUA — 1 L (rinde 80 L),3,8621.55,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00045,5492994145193,25015,6010,LIMPIA INODOROS L.P.U.,2,714.89,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00045,5492994145193,25015,4003,DETERGENTE CRISTAL LIMON L.P.U. — 5 L,2,907.49,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00045,5492994145193,25015,4001,DETERGENTE 30% QUIMICA VM (1LT + 2LT DE AGUA) — 20 L,5,1879.61,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00045,5492994145193,25015,1001,"JABON LIQUIDO B/E (TIPO ARIEL 8% mat. Activa ) ""SOAP CLEAN"" L.P.U. — 5 L",2,671.70,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00046,5493515971311,25016,6008,LIMPIA ALFOMBRAS Y TAPIZADOS L.P.U.,3,841.05,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00046,5493515971311,25016,2016,CURADOR DE PISO INCOLORO L.P.U.,4,4811.10,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00046,5493515971311,25016,3017,DESODORANTE LAVANDA 1+80 LT DE AGUA — 1 L (rinde 80 L),3,10143.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00046,5493515971311,25016,4005,DETERGENTE NACARADO L.P.U. (PARA PIEL SENSIBLE) — 5 L,3,1029.84,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493515971311,25016,6005,DESENGRASANTE ROJO L.P.U.,1,479.85,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00047,5493515971311,25016,2011,CERA TIPO BLEM INCOLORA L.P.U.,3,1971.90,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493515971311,25016,1016,PERFUME ROPA AL AGUA CONCENTRADO — *Precio por 1 Litro para hacer 10LT (+9lt de agua),5,6968.85,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00047,5493515971311,25016,9031,VINAGRE DE LIMPIEZA AL 5% L.P.U.,5,374.85,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00048,5493515971311,25016,1012,CAMELLITO B/E L.P.U.,4,822.15,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00049,5492994228106,25017,3025,DESODORANTE PINO 1+80 LT DE AGUA — 1 L (rinde 80 L),4,11664.45,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00049,5492994228106,25017,1021,QUITAMANCHA OXI. L.P.U.,4,551.83,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00049,5492994228106,25017,6005,DESENGRASANTE ROJO L.P.U.,3,551.83,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00049,5492994228106,25017,6011,LIMPIAVIDRIO CONC. (1LT PARA HACER 10LT),5,5311.79,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00050,5492994228106,25017,8004,CLORO GRANULADO (DILUCIÓN RÁPIDA) — 1 kg,5,8524.95,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00050,5492994228106,25017,6002,DESENGRASANTE LIMON L.P.U. — 5 L,2,731.26,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00050,5492994228106,25017,6007,LAVANDINA EN GEL L.P.U.,3,1090.37,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00051,5492994228106,25017,8005,PASTILLA DE CLORO TRIPLE ACCION 50 gr X1KG,2,11982.02,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00051,5492994228106,25017,5004,CREOLINA TIPO FLUIDO CONCENTRADA X 1LT (PARA HACER 10LT) (ENVASADO X1LT),4,8450.20,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00051,5492994228106,25017,6008,LIMPIA ALFOMBRAS Y TAPIZADOS L.P.U.,4,967.21,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00051,5492994228106,25017,3011,DESODORANTE CONIGLIO 1+80 LT DE AGUA — 1 L (rinde 80 L),5,11664.45,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00052,5492998718887,25018,7014,RENOVADOR DE CAUCHO PLUS NEGRO L.P.U. NUEVA FÓRMULA + BRILLO + COLOR,5,2024.19,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00052,5492998718887,25018,1009,"SUAVIZANTE PARA ROPA ""SOAP CLEAN""  *CELESTE  *BLANCO *AMARILLO *ROSA *VIOLETA — 5 L",4,796.82,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00052,5492998718887,25018,1014,LAVANDINA ROPA COLOR POR LITRO (1L + 9LT DE AGUA),1,4375.35,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
