pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00005,5493435246316,25002,69a972c993e33d0004fa775e,KIT PLANCHA + SECADOR PROFESIONAL,1,36000.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00006,5493435246316,25002,685c6a2766443e00047238b7,MANTA FLANEL LISA 2 PLAZAS,4,22500.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00006,5493435246316,25002,6877f20a45cea10004ebc396,"FRAZADA 2 1/2 PLAZAS ""TERRENAL""",5,22500.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00006,5493435246316,25002,68092bb47b096f00046bfec9,CAPELINA CON OREJITAS NENA,3,13500.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00007,5493435191161,25003,69a9735e2f908500047c9965,DEPILADOR CRISTAL,3,2550.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00007,5493435191161,25003,69b014a014fe850004359176,PELOTA Nº2 BOCA,1,5100.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00007,5493435191161,25003,69a96ce877797c0004d93aa6,CANDADO PARA MOTO,5,7650.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00007,5493435191161,25003,68782bc0fa95a9000460d444,LLAVERO LABUBU CON ROPA,4,21250.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00008,5493435191161,25003,6808ce8806ca020004cf0e95,LLAVEROS ANIMADOS,5,2975.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00008,5493435191161,25003,69a9a31132ead5000496a262,CAMISETA ARGENTINA LINEA ECONOMICA,4,11475.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00009,5493435191161,25003,685c6a2766443e00047238b7,MANTA FLANEL LISA 2 PLAZAS,5,21250.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00009,5493435191161,25003,693989ce7ebf570004b72cd6,REPASADOR ECO,5,1275.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00009,5493435191161,25003,689507a7cdf946000440b373,AUTO A FRICCION MEGA F1,2,7225.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00009,5493435191161,25003,69a97045d9d285000471b383,HUEVERAS,3,5100.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00010,5493435343962,25004,688aa253fc6b660004b37d78,VELADOR KITTY CELESTE / ROSA,5,14000.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00011,5493435343962,25004,6808cb6a55e3d00004c5a7df,MOCHILA 3 EN 1,2,50000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00012,5493435343962,25004,69a996d64313b50004f14a55,BATIDOR DE LECHE C/ACCESORIO,3,11500.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00013,5493435781453,25005,6808d0563197610004e9245b,BOTELLA SPORT 750ML,2,21850.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00014,5493435781453,25005,69a996914313b50004f14a54,LINTERNA PARA BICI 4 MODOS,5,10350.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00014,5493435781453,25005,689507a7cdf946000440b373,AUTO A FRICCION MEGA F1,3,9775.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00014,5493435781453,25005,68092a4a7b096f00046bfec4,GORRAS DE MARCAS,3,17250.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00015,5493435781453,25005,69d84541ab286c0004515f53,BOTELLA HIELERA,1,17250.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00015,5493435781453,25005,6895081bcdf946000440b374,AUTO TRANSFORMERS,5,6900.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00015,5493435781453,25005,6808d0563197610004e9245b,BOTELLA SPORT 750ML,5,21850.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00016,5493435391704,25006,69a84168fcfe180004c820c3,TUPPER APILABLE PLASTICO X 3,5,7200.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00016,5493435391704,25006,69d842b5ab286c0004515f50,PARAGUAS LARGO NEGRO Y PLATEADO,2,9000.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00016,5493435391704,25006,69a9959e4313b50004f14a50,CARTUCHERA TUBO BRILLOS,1,3600.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00016,5493435391704,25006,69b0136d14fe85000435916f,CORTINA COCINA MICROFIBRA 1.1M,5,5850.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00017,5493435391704,25006,69b00f3514fe85000435916e,ALFOMBRA PARA BAÑO OVALADA,1,3600.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00017,5493435391704,25006,69a9921d3b491a00046a30ae,BIROME GEL X 6,1,2700.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00017,5493435391704,25006,69a96f88d9d285000471b37e,DILATADOR NASAL CON IMAN Y PACHES IMANTADOS,4,7650.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00018,5493435391704,25006,68782da9575f4d0004f4c0de,PELUCHE CAPIBARA CON LUZ Y SONIDO,1,22500.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00018,5493435391704,25006,69a96ce877797c0004d93aa6,CANDADO PARA MOTO,5,8100.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00018,5493435391704,25006,69a99a454313b50004f14a5a,DESTORNILLADOR 16 EN 1,5,3600.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00018,5493435391704,25006,69a9710393e33d0004fa775a,BALANZA DE VIAJE 50KG DIGITAL,5,15750.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00019,5493435543143,25007,69a99dce399e5300043f52cc,LICUADORA PORTATIL AUTOLIMPIANTE,2,16575.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493435543143,25007,69a996224313b50004f14a53,CHISPERO RECARGABLE,2,6800.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493435543143,25007,688a9ddc03116800046fec8a,VELADOR CAPIBARA (25137),2,11900.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493435543143,25007,69a99e5432ead5000496a25c,LIMPIA VIDRIO MAGNETICO CON RESPUESTO,2,10200.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00020,5493435543143,25007,68c979871038dd0004dd2553,TOALLON SECADO RAPIDO CON FUNDA - (1.75X1.0CM),1,15725.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00020,5493435543143,25007,68840dc5d4311300046763f8,SQUISHY ARDILLA/DINO REX/FRUTILLA/BANANA,3,2550.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00020,5493435543143,25007,69a98e304313b50004f14a38,LINTERNA CON PICANA EN CAJA,3,17000.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00020,5493435543143,25007,69a9a3ac35c1350004237c7e,LENTES DE SOL,4,2550.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00021,5493435543143,25007,69b0150814fe850004359177,PROTECTOR DE BAÑO 75 MICRONES,2,3825.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00021,5493435543143,25007,69a996914313b50004f14a54,LINTERNA PARA BICI 4 MODOS,1,7650.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00021,5493435543143,25007,68c97a0c1038dd0004dd2558,"TOALLA DE SECADO RAPIDO ""TERRENAL"" - (50X35CM)",5,2550.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00021,5493435543143,25007,69a83a9dfcfe180004c820b6,BALANZA COMERCIAL 40KM CON VISOR,3,93500.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00022,5493435452944,25008,69a9a2f032ead5000496a261,LIMPIA PALABRISAS,2,6500.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00023,5493435452944,25008,688002d4f0c4760004bc0aa7,SET X3 MUÑECOS CHIFLES,3,12000.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00023,5493435452944,25008,69a999c74313b50004f14a59,CUCHILLO TRAMONTINA X 6,4,7000.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00023,5493435452944,25008,69a96dec2f908500047c9961,CINTA METRICA 7.5M,3,8000.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00023,5493435452944,25008,680936d8cc71820004c437f6,GORRA LISA POLIESTER,2,5000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00024,5493435452944,25008,687fdb2caafbe40004ebc612,DISPENSER MINI PATO Y CAPIBARA,4,5000.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00025,5493435460663,25009,6a4cfbb7255a760004109edb,NAIPE ESPAÑOL,4,2300.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00025,5493435460663,25009,69a98c604313b50004f14a32,LAPIZ CARPINERO,1,4025.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00026,5493435460663,25009,69a99097720cdc00042d4aea,VASO SHAKER 650ML,5,9775.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00026,5493435460663,25009,68840b6753a62100046f6aae,SLIME GRANDE MUÑECOS,5,5750.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00026,5493435460663,25009,69a96da42f908500047c9960,MOCHILA CALIDAD PREMIUM MARCAS,1,43700.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00026,5493435460663,25009,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,17250.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00027,5493435460663,25009,69a9917b4313b50004f14a42,"TIJERA PREMIUM 8""",5,2875.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00028,5493435662275,25010,69a9710393e33d0004fa775a,BALANZA DE VIAJE 50KG DIGITAL,1,15750.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00028,5493435662275,25010,69a9713f93e33d0004fa775d,DESTORNILLADOR X 6 MANGO PLASTICO,2,4500.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00028,5493435662275,25010,69b1b5104d443c0004cee344,NAIPE “DOS”,2,1800.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00029,5493435662275,25010,69d842b5ab286c0004515f50,PARAGUAS LARGO NEGRO Y PLATEADO,1,9000.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00029,5493435662275,25010,688008bb0416e700046fdf42,LABUBU CON ROPA EN CAJA TRANSPARENTE,1,21600.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00029,5493435662275,25010,69b00fb09202430004c3fb2a,JUEGO DE TOALLA Y TOALLON CON GUARDA,4,10800.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00030,5493435662275,25010,69a841b43191d7000414d6f2,SET NIVEL - TIRA LINEA CON TIZA,1,4500.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00030,5493435662275,25010,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,1,13500.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00031,5493435759176,25011,69b1b5104d443c0004cee344,NAIPE “DOS”,1,1700.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00031,5493435759176,25011,69a98e7c720cdc00042d4ae3,PILA AAA X 4 UNIDADES,3,850.00,4,Pedido: 3 unidad (normalizado: 12 unidad; equiv: 3 unidad),true,false,false
P-00031,5493435759176,25011,69a972c993e33d0004fa775e,KIT PLANCHA + SECADOR PROFESIONAL,2,34000.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00031,5493435759176,25011,69a9921d3b491a00046a30ae,BIROME GEL X 6,5,2550.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00032,5493435759176,25011,69a96cb677797c0004d93aa5,CANDADO CHICO 25MM,3,1275.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00032,5493435759176,25011,69b011a734b6e90004284251,CINTA AISLADORA X 10 UNIDADES,1,3825.00,4,Pedido: 1 unidad (normalizado: 10 unidad; equiv: 1 unidad),true,false,false
P-00032,5493435759176,25011,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,5,12750.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00032,5493435759176,25011,69a98efd4313b50004f14a3c,DESTORNILLADOR GOLPE X 6,5,10200.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00033,5493435759176,25011,69a970bb93e33d0004fa7759,KI DE TERERE,4,12750.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00033,5493435759176,25011,688008bb0416e700046fdf42,LABUBU CON ROPA EN CAJA TRANSPARENTE,2,20400.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00033,5493435759176,25011,69a995f54313b50004f14a52,CEPILLO + PEINE,1,2125.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00033,5493435759176,25011,68306c4f4da4c2000449f14a,COMBO 48 TENIS ANIMADAS/MARCAS,5,69700.00,4,Pedido: 5 unidad (normalizado: 240 unidad; equiv: 5 unidad),true,false,false
P-00034,5493435148050,25012,69b0153334b6e90004284256,TOALLON PLAYEROS,1,7500.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00034,5493435148050,25012,688a9f2f29a1bd0004dc362e,VELADOR CAPIBARA C/ SACA PUNTAS (25138 - 25140),4,10000.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00034,5493435148050,25012,69a96e54d9d285000471b37b,PLANCHA DE PELO PROFESIONAL 45WTS,2,15000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00034,5493435148050,25012,69a96dec2f908500047c9961,CINTA METRICA 7.5M,3,8000.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00035,5493435148050,25012,688aa253fc6b660004b37d78,VELADOR KITTY CELESTE / ROSA,4,14000.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00035,5493435148050,25012,69a9735e2f908500047c9965,DEPILADOR CRISTAL,5,3000.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00036,5493435148050,25012,69a9713f93e33d0004fa775d,DESTORNILLADOR X 6 MANGO PLASTICO,2,5000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00036,5493435148050,25012,69b00fb09202430004c3fb2a,JUEGO DE TOALLA Y TOALLON CON GUARDA,4,12000.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00036,5493435148050,25012,6808d4c13b260c0004dd1a2d,JUEGO DE SÁBANAS 1 1/2 PLAZAS,1,10500.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00036,5493435148050,25012,6877e397ec07430004761282,FRAZADA PARA BEBÉ X 2 UNIDADES,4,20000.00,1,Pedido: 4 unidad (normalizado: 8 unidad; equiv: 4 unidad),true,false,false
P-00037,5493435996865,25013,68092bb47b096f00046bfec9,CAPELINA CON OREJITAS NENA,2,17250.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00037,5493435996865,25013,68782da9575f4d0004f4c0de,PELUCHE CAPIBARA CON LUZ Y SONIDO,4,28750.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00037,5493435996865,25013,69a98efd4313b50004f14a3c,DESTORNILLADOR GOLPE X 6,5,13800.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00038,5493435996865,25013,69a9a2508fafdb0004704153,DOSIFICADOR SPRAY ACEITE/VINAGRE,4,5750.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00038,5493435996865,25013,69a96f88d9d285000471b37e,DILATADOR NASAL CON IMAN Y PACHES IMANTADOS,2,9775.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00038,5493435996865,25013,68840a8553a62100046f6aac,SLIME MEDIANO,3,4600.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00038,5493435996865,25013,69a97045d9d285000471b383,HUEVERAS,2,6900.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00039,5493435996865,25013,69a98da4720cdc00042d4ae1,SET X5 BOWL DE HIERRO ENLOZADO,3,23000.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00039,5493435996865,25013,69a99e5432ead5000496a25c,LIMPIA VIDRIO MAGNETICO CON RESPUESTO,2,13800.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00039,5493435996865,25013,69b0153334b6e90004284256,TOALLON PLAYEROS,2,8625.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00040,5493435974628,25014,68782da9575f4d0004f4c0de,PELUCHE CAPIBARA CON LUZ Y SONIDO,2,22500.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00040,5493435974628,25014,69b0155734b6e90004284257,LENTE DE LECTURA,1,2250.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00041,5493435974628,25014,69a98da4720cdc00042d4ae1,SET X5 BOWL DE HIERRO ENLOZADO,3,18000.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00041,5493435974628,25014,69a992cd720cdc00042d4af3,SET HILO BLANCO Y NEGRO,1,2700.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00041,5493435974628,25014,69a9a16d32ead5000496a25f,PARAGUA CHICO TRANSPARENTE,4,7200.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00042,5493435974628,25014,6808cf50f7c7090004d3a961,"NAIPES ""UNO""",1,1800.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00042,5493435974628,25014,69a972412f908500047c9963,LINTERNA MINERA,5,5400.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00042,5493435974628,25014,69a98e02720cdc00042d4ae2,PARLANTE BLUETOOTH MAGNETICO COC LUZ,5,10800.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00043,5493435379946,25015,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,2975.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00043,5493435379946,25015,69a99a0f720cdc00042d4b03,SET X6 BOMBILLA ACERO INOX,3,10200.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00043,5493435379946,25015,69a9959e4313b50004f14a50,CARTUCHERA TUBO BRILLOS,4,3400.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00044,5493435379946,25015,69b012c99202430004c3fb30,COVERTOR DE CAMA 1 1/2 PLAZAS,3,13600.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00044,5493435379946,25015,69a9710393e33d0004fa775a,BALANZA DE VIAJE 50KG DIGITAL,4,14875.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00045,5493435379946,25015,69a98e304313b50004f14a38,LINTERNA CON PICANA EN CAJA,1,17000.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00045,5493435379946,25015,6808d4c13b260c0004dd1a2d,JUEGO DE SÁBANAS 1 1/2 PLAZAS,5,8925.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00045,5493435379946,25015,69a995f54313b50004f14a52,CEPILLO + PEINE,1,2125.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00045,5493435379946,25015,68092a4a7b096f00046bfec4,GORRAS DE MARCAS,1,12750.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00046,5493435279451,25016,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,15000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00046,5493435279451,25016,69a99a0f720cdc00042d4b03,SET X6 BOMBILLA ACERO INOX,3,12000.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00046,5493435279451,25016,6806a2260ba1a600048ea430,COMBO 60 SOQUETES ANIMADOS,2,60000.00,1,Pedido: 2 unidad (normalizado: 120 unidad; equiv: 2 unidad),true,false,false
P-00046,5493435279451,25016,69b0150814fe850004359177,PROTECTOR DE BAÑO 75 MICRONES,3,4500.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493435279451,25016,69a98eaa3b491a00046a30ac,CINTA METRICA 5 M,3,5000.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493435279451,25016,69a993c03b491a00046a30b6,SET ARTE X67,2,12000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00048,5493435279451,25016,69a9a35532ead5000496a264,MOCHILA PREMIUM JANSPORT,2,34000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00048,5493435279451,25016,69a96e54d9d285000471b37b,PLANCHA DE PELO PROFESIONAL 45WTS,2,15000.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00049,5493435383060,25017,69b012e19202430004c3fb31,COVERTOR DE CAMA 2 1/2 PLAZAS,5,23575.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00049,5493435383060,25017,69a972412f908500047c9963,LINTERNA MINERA,4,6900.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
