pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000005,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1725.00,2,Pedido histórico field mock (2025-08-27),true,5493435770487
PF-000005,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,4,17250.00,2,Pedido histórico field mock (2025-08-27),true,5493435770487
PF-000006,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,4025.00,2,Pedido histórico field mock (2025-09-18),true,5493435770487
PF-000006,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1725.00,2,Pedido histórico field mock (2025-09-18),true,5493435770487
PF-000006,6877f20a45cea10004ebc396,FRAZADA 2 1/2 PLAZAS TERRENAL,4,28750.00,2,Pedido histórico field mock (2025-09-18),true,5493435770487
PF-000006,6808d4c13b260c0004dd1a2d,JUEGO DE SABANAS 1 1/2 PLAZAS,1,12075.00,2,Pedido histórico field mock (2025-09-18),true,5493435770487
PF-000007,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,4025.00,2,Pedido histórico field mock (2025-10-08),true,5493435770487
PF-000007,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1725.00,2,Pedido histórico field mock (2025-10-08),true,5493435770487
PF-000007,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,3,21275.00,2,Pedido histórico field mock (2025-10-08),true,5493435770487
PF-000008,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2250.00,3,Pedido histórico field mock (2025-06-01),true,5493435246316
PF-000008,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,3150.00,3,Pedido histórico field mock (2025-06-01),true,5493435246316
PF-000008,6808d99fcf60490004aecbe3,CORTINA DE BAÑO DE PVC,4,5400.00,3,Pedido histórico field mock (2025-06-01),true,5493435246316
PF-000009,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2250.00,3,Pedido histórico field mock (2025-06-20),true,5493435246316
PF-000009,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,3150.00,3,Pedido histórico field mock (2025-06-20),true,5493435246316
PF-000010,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2250.00,3,Pedido histórico field mock (2025-07-11),true,5493435246316
PF-000010,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,3150.00,3,Pedido histórico field mock (2025-07-11),true,5493435246316
PF-000010,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,13500.00,3,Pedido histórico field mock (2025-07-11),true,5493435246316
PF-000011,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2250.00,3,Pedido histórico field mock (2025-07-30),true,5493435246316
PF-000011,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,3150.00,3,Pedido histórico field mock (2025-07-30),true,5493435246316
PF-000011,6808d99fcf60490004aecbe3,CORTINA DE BAÑO DE PVC,3,5400.00,3,Pedido histórico field mock (2025-07-30),true,5493435246316
PF-000012,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2250.00,3,Pedido histórico field mock (2025-08-26),true,5493435246316
PF-000012,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,3150.00,3,Pedido histórico field mock (2025-08-26),true,5493435246316
PF-000013,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2250.00,3,Pedido histórico field mock (2025-09-14),true,5493435246316
PF-000013,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,3150.00,3,Pedido histórico field mock (2025-09-14),true,5493435246316
PF-000013,6808d4c13b260c0004dd1a2d,JUEGO DE SABANAS 1 1/2 PLAZAS,2,9450.00,3,Pedido histórico field mock (2025-09-14),true,5493435246316
PF-000013,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,4,13500.00,3,Pedido histórico field mock (2025-09-14),true,5493435246316
PF-000014,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2250.00,3,Pedido histórico field mock (2025-10-02),true,5493435246316
PF-000014,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,3150.00,3,Pedido histórico field mock (2025-10-02),true,5493435246316
PF-000015,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2125.00,4,Pedido histórico field mock (2025-06-01),true,5493435191161
PF-000015,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1275.00,4,Pedido histórico field mock (2025-06-01),true,5493435191161
PF-000015,6808d9502f28fc00048686ee,TOALLON PONCHO INFANTIL,4,9775.00,4,Pedido histórico field mock (2025-06-01),true,5493435191161
PF-000015,6808d41bf0bafe000465a255,JUEGO DE SABANAS 2 1/2 PLAZAS,3,11050.00,4,Pedido histórico field mock (2025-06-01),true,5493435191161
PF-000016,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2125.00,4,Pedido histórico field mock (2025-06-27),true,5493435191161
PF-000016,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1275.00,4,Pedido histórico field mock (2025-06-27),true,5493435191161
PF-000016,6877e397ec07430004761282,FRAZADA PARA BEBE X 2 UNIDADES,1,17000.00,4,Pedido histórico field mock (2025-06-27),true,5493435191161
PF-000017,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2125.00,4,Pedido histórico field mock (2025-07-16),true,5493435191161
PF-000017,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1275.00,4,Pedido histórico field mock (2025-07-16),true,5493435191161
PF-000017,69a8391a3191d7000414d6ea,PARAGUA CHICO PARA BOLSO,4,5950.00,4,Pedido histórico field mock (2025-07-16),true,5493435191161
PF-000017,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,1,12750.00,4,Pedido histórico field mock (2025-07-16),true,5493435191161
PF-000018,6808d212625daf00047e1cc8,REPASADOR ART 973,4,2125.00,4,Pedido histórico field mock (2025-08-07),true,5493435191161
PF-000018,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1275.00,4,Pedido histórico field mock (2025-08-07),true,5493435191161
PF-000019,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2125.00,4,Pedido histórico field mock (2025-08-25),true,5493435191161
PF-000019,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1275.00,4,Pedido histórico field mock (2025-08-25),true,5493435191161
PF-000020,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2125.00,4,Pedido histórico field mock (2025-09-16),true,5493435191161
PF-000020,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1275.00,4,Pedido histórico field mock (2025-09-16),true,5493435191161
PF-000021,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2125.00,4,Pedido histórico field mock (2025-09-30),true,5493435191161
PF-000021,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1275.00,4,Pedido histórico field mock (2025-09-30),true,5493435191161
PF-000021,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,1,15725.00,4,Pedido histórico field mock (2025-09-30),true,5493435191161
PF-000021,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,2,8925.00,4,Pedido histórico field mock (2025-09-30),true,5493435191161
PF-000022,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1500.00,1,Pedido histórico field mock (2025-06-06),true,5493435343962
PF-000022,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-06-06),true,5493435343962
PF-000022,68c966c0bef61e0004bae856,TOALLA DE MANO - ART 995,4,2500.00,1,Pedido histórico field mock (2025-06-06),true,5493435343962
PF-000022,69a838e7c02d0b0004a00953,FAJA REDUCTORA CON BOLSILLO PARA CELULAR,1,7500.00,1,Pedido histórico field mock (2025-06-06),true,5493435343962
PF-000023,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1500.00,1,Pedido histórico field mock (2025-06-22),true,5493435343962
PF-000023,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-06-22),true,5493435343962
PF-000024,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1500.00,1,Pedido histórico field mock (2025-07-14),true,5493435343962
PF-000024,6808cf50f7c7090004d3a961,NAIPES UNO,4,2000.00,1,Pedido histórico field mock (2025-07-14),true,5493435343962
PF-000024,6808d4c13b260c0004dd1a2d,JUEGO DE SABANAS 1 1/2 PLAZAS,4,10500.00,1,Pedido histórico field mock (2025-07-14),true,5493435343962
PF-000025,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1500.00,1,Pedido histórico field mock (2025-07-30),true,5493435343962
PF-000025,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-07-30),true,5493435343962
PF-000025,6808d6acf3178f000406fa67,JUEGO TOALLA Y TOALLON WOSSEN,2,15000.00,1,Pedido histórico field mock (2025-07-30),true,5493435343962
PF-000025,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,1,18500.00,1,Pedido histórico field mock (2025-07-30),true,5493435343962
PF-000026,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1500.00,1,Pedido histórico field mock (2025-08-29),true,5493435343962
PF-000026,6808cf50f7c7090004d3a961,NAIPES UNO,4,2000.00,1,Pedido histórico field mock (2025-08-29),true,5493435343962
PF-000026,6808d9502f28fc00048686ee,TOALLON PONCHO INFANTIL,3,11500.00,1,Pedido histórico field mock (2025-08-29),true,5493435343962
PF-000026,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,15000.00,1,Pedido histórico field mock (2025-08-29),true,5493435343962
PF-000027,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1500.00,1,Pedido histórico field mock (2025-09-12),true,5493435343962
PF-000027,6808cf50f7c7090004d3a961,NAIPES UNO,2,2000.00,1,Pedido histórico field mock (2025-09-12),true,5493435343962
PF-000027,69a8391a3191d7000414d6ea,PARAGUA CHICO PARA BOLSO,2,7000.00,1,Pedido histórico field mock (2025-09-12),true,5493435343962
PF-000027,6877f20a45cea10004ebc396,FRAZADA 2 1/2 PLAZAS TERRENAL,1,25000.00,1,Pedido histórico field mock (2025-09-12),true,5493435343962
PF-000028,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1500.00,1,Pedido histórico field mock (2025-10-01),true,5493435343962
PF-000028,6808cf50f7c7090004d3a961,NAIPES UNO,4,2000.00,1,Pedido histórico field mock (2025-10-01),true,5493435343962
PF-000028,685c6a2766443e00047238b7,MANTA FLANEL LISA 2 PLAZAS,4,25000.00,1,Pedido histórico field mock (2025-10-01),true,5493435343962
PF-000029,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2875.00,2,Pedido histórico field mock (2025-06-06),true,5493435781453
PF-000029,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-06-06),true,5493435781453
PF-000030,6808d212625daf00047e1cc8,REPASADOR ART 973,4,2875.00,2,Pedido histórico field mock (2025-06-26),true,5493435781453
PF-000030,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-06-26),true,5493435781453
PF-000031,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2875.00,2,Pedido histórico field mock (2025-07-10),true,5493435781453
PF-000031,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-07-10),true,5493435781453
PF-000032,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2875.00,2,Pedido histórico field mock (2025-08-05),true,5493435781453
PF-000032,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-08-05),true,5493435781453
PF-000032,6877e397ec07430004761282,FRAZADA PARA BEBE X 2 UNIDADES,4,23000.00,2,Pedido histórico field mock (2025-08-05),true,5493435781453
PF-000032,6877f20a45cea10004ebc396,FRAZADA 2 1/2 PLAZAS TERRENAL,2,28750.00,2,Pedido histórico field mock (2025-08-05),true,5493435781453
PF-000033,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2875.00,2,Pedido histórico field mock (2025-08-23),true,5493435781453
PF-000033,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-08-23),true,5493435781453
PF-000034,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2875.00,2,Pedido histórico field mock (2025-09-13),true,5493435781453
PF-000034,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-09-13),true,5493435781453
PF-000034,68c966c0bef61e0004bae856,TOALLA DE MANO - ART 995,3,2875.00,2,Pedido histórico field mock (2025-09-13),true,5493435781453
PF-000034,6808d6acf3178f000406fa67,JUEGO TOALLA Y TOALLON WOSSEN,4,17250.00,2,Pedido histórico field mock (2025-09-13),true,5493435781453
PF-000035,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2875.00,2,Pedido histórico field mock (2025-10-01),true,5493435781453
PF-000035,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,4025.00,2,Pedido histórico field mock (2025-10-01),true,5493435781453
PF-000035,68c965555abc0f0004b75c90,TOALLA DE MANO - ART 997,1,3450.00,2,Pedido histórico field mock (2025-10-01),true,5493435781453
PF-000036,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2250.00,3,Pedido histórico field mock (2025-06-05),true,5493435391704
PF-000036,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1350.00,3,Pedido histórico field mock (2025-06-05),true,5493435391704
PF-000036,6877e397ec07430004761282,FRAZADA PARA BEBE X 2 UNIDADES,2,18000.00,3,Pedido histórico field mock (2025-06-05),true,5493435391704
PF-000037,6808d212625daf00047e1cc8,REPASADOR ART 973,3,2250.00,3,Pedido histórico field mock (2025-06-25),true,5493435391704
PF-000037,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1350.00,3,Pedido histórico field mock (2025-06-25),true,5493435391704
PF-000038,6808d212625daf00047e1cc8,REPASADOR ART 973,4,2250.00,3,Pedido histórico field mock (2025-07-18),true,5493435391704
PF-000038,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1350.00,3,Pedido histórico field mock (2025-07-18),true,5493435391704
PF-000039,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2250.00,3,Pedido histórico field mock (2025-08-01),true,5493435391704
PF-000039,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1350.00,3,Pedido histórico field mock (2025-08-01),true,5493435391704
PF-000040,6808d212625daf00047e1cc8,REPASADOR ART 973,1,2250.00,3,Pedido histórico field mock (2025-08-23),true,5493435391704
PF-000040,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1350.00,3,Pedido histórico field mock (2025-08-23),true,5493435391704
PF-000040,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,2,9450.00,3,Pedido histórico field mock (2025-08-23),true,5493435391704
PF-000040,6877f20a45cea10004ebc396,FRAZADA 2 1/2 PLAZAS TERRENAL,2,22500.00,3,Pedido histórico field mock (2025-08-23),true,5493435391704
PF-000041,6808d212625daf00047e1cc8,REPASADOR ART 973,4,2250.00,3,Pedido histórico field mock (2025-09-10),true,5493435391704
PF-000041,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1350.00,3,Pedido histórico field mock (2025-09-10),true,5493435391704
PF-000041,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,3,13500.00,3,Pedido histórico field mock (2025-09-10),true,5493435391704
PF-000042,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2250.00,3,Pedido histórico field mock (2025-10-02),true,5493435391704
PF-000042,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1350.00,3,Pedido histórico field mock (2025-10-02),true,5493435391704
PF-000042,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,3,13500.00,3,Pedido histórico field mock (2025-10-02),true,5493435391704
PF-000043,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1275.00,4,Pedido histórico field mock (2025-06-01),true,5493435543143
PF-000043,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,2975.00,4,Pedido histórico field mock (2025-06-01),true,5493435543143
PF-000043,6808d4c13b260c0004dd1a2d,JUEGO DE SABANAS 1 1/2 PLAZAS,2,8925.00,4,Pedido histórico field mock (2025-06-01),true,5493435543143
PF-000043,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,1,8925.00,4,Pedido histórico field mock (2025-06-01),true,5493435543143
PF-000044,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1275.00,4,Pedido histórico field mock (2025-06-21),true,5493435543143
PF-000044,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,2975.00,4,Pedido histórico field mock (2025-06-21),true,5493435543143
PF-000044,68c965555abc0f0004b75c90,TOALLA DE MANO - ART 997,2,2550.00,4,Pedido histórico field mock (2025-06-21),true,5493435543143
PF-000045,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1275.00,4,Pedido histórico field mock (2025-07-14),true,5493435543143
PF-000045,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,2975.00,4,Pedido histórico field mock (2025-07-14),true,5493435543143
PF-000046,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1275.00,4,Pedido histórico field mock (2025-07-30),true,5493435543143
PF-000046,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,2975.00,4,Pedido histórico field mock (2025-07-30),true,5493435543143
PF-000046,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,2,8925.00,4,Pedido histórico field mock (2025-07-30),true,5493435543143
PF-000046,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,3,15725.00,4,Pedido histórico field mock (2025-07-30),true,5493435543143
PF-000047,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1275.00,4,Pedido histórico field mock (2025-08-29),true,5493435543143
PF-000047,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,2975.00,4,Pedido histórico field mock (2025-08-29),true,5493435543143
PF-000048,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1275.00,4,Pedido histórico field mock (2025-09-10),true,5493435543143
PF-000048,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,2975.00,4,Pedido histórico field mock (2025-09-10),true,5493435543143
PF-000048,685c6a2766443e00047238b7,MANTA FLANEL LISA 2 PLAZAS,4,21250.00,4,Pedido histórico field mock (2025-09-10),true,5493435543143
PF-000049,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1275.00,4,Pedido histórico field mock (2025-10-06),true,5493435543143
PF-000049,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,2975.00,4,Pedido histórico field mock (2025-10-06),true,5493435543143
PF-000050,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,3500.00,1,Pedido histórico field mock (2025-06-01),true,5493435452944
PF-000050,6808cf50f7c7090004d3a961,NAIPES UNO,3,2000.00,1,Pedido histórico field mock (2025-06-01),true,5493435452944
PF-000051,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,3500.00,1,Pedido histórico field mock (2025-06-22),true,5493435452944
PF-000051,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-06-22),true,5493435452944
PF-000051,6808d9502f28fc00048686ee,TOALLON PONCHO INFANTIL,2,11500.00,1,Pedido histórico field mock (2025-06-22),true,5493435452944
PF-000052,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,3500.00,1,Pedido histórico field mock (2025-07-17),true,5493435452944
PF-000052,6808cf50f7c7090004d3a961,NAIPES UNO,4,2000.00,1,Pedido histórico field mock (2025-07-17),true,5493435452944
PF-000052,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,3,18500.00,1,Pedido histórico field mock (2025-07-17),true,5493435452944
PF-000053,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,3500.00,1,Pedido histórico field mock (2025-07-29),true,5493435452944
PF-000053,6808cf50f7c7090004d3a961,NAIPES UNO,3,2000.00,1,Pedido histórico field mock (2025-07-29),true,5493435452944
PF-000054,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,4,3500.00,1,Pedido histórico field mock (2025-08-24),true,5493435452944
PF-000054,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-08-24),true,5493435452944
PF-000054,6877f25f7118860004171422,FRAZADA 1 1/2 PLAZAS TERRENAL,1,18500.00,1,Pedido histórico field mock (2025-08-24),true,5493435452944
PF-000054,68c965555abc0f0004b75c90,TOALLA DE MANO - ART 997,3,3000.00,1,Pedido histórico field mock (2025-08-24),true,5493435452944
PF-000055,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,3500.00,1,Pedido histórico field mock (2025-09-10),true,5493435452944
PF-000055,6808cf50f7c7090004d3a961,NAIPES UNO,2,2000.00,1,Pedido histórico field mock (2025-09-10),true,5493435452944
PF-000055,68c966c0bef61e0004bae856,TOALLA DE MANO - ART 995,3,2500.00,1,Pedido histórico field mock (2025-09-10),true,5493435452944
PF-000055,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,3,10500.00,1,Pedido histórico field mock (2025-09-10),true,5493435452944
PF-000056,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,3500.00,1,Pedido histórico field mock (2025-10-08),true,5493435452944
PF-000056,6808cf50f7c7090004d3a961,NAIPES UNO,1,2000.00,1,Pedido histórico field mock (2025-10-08),true,5493435452944
PF-000057,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-06-01),true,5493435460663
PF-000057,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1725.00,2,Pedido histórico field mock (2025-06-01),true,5493435460663
PF-000057,68c965555abc0f0004b75c90,TOALLA DE MANO - ART 997,4,3450.00,2,Pedido histórico field mock (2025-06-01),true,5493435460663
PF-000057,6877f20a45cea10004ebc396,FRAZADA 2 1/2 PLAZAS TERRENAL,4,28750.00,2,Pedido histórico field mock (2025-06-01),true,5493435460663
PF-000058,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-06-23),true,5493435460663
PF-000058,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,1,1725.00,2,Pedido histórico field mock (2025-06-23),true,5493435460663
PF-000058,6808d63ff3178f000406fa66,MANTEL ECO CUERO 1.40X2.00 M,3,12075.00,2,Pedido histórico field mock (2025-06-23),true,5493435460663
PF-000059,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,1,4025.00,2,Pedido histórico field mock (2025-07-10),true,5493435460663
PF-000059,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1725.00,2,Pedido histórico field mock (2025-07-10),true,5493435460663
PF-000060,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-07-29),true,5493435460663
PF-000060,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,3,1725.00,2,Pedido histórico field mock (2025-07-29),true,5493435460663
PF-000060,6808d41bf0bafe000465a255,JUEGO DE SABANAS 2 1/2 PLAZAS,1,14950.00,2,Pedido histórico field mock (2025-07-29),true,5493435460663
PF-000060,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,17250.00,2,Pedido histórico field mock (2025-07-29),true,5493435460663
PF-000061,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,4025.00,2,Pedido histórico field mock (2025-08-27),true,5493435460663
PF-000061,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1725.00,2,Pedido histórico field mock (2025-08-27),true,5493435460663
PF-000062,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-09-12),true,5493435460663
PF-000062,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,4,1725.00,2,Pedido histórico field mock (2025-09-12),true,5493435460663
PF-000062,6808d41bf0bafe000465a255,JUEGO DE SABANAS 2 1/2 PLAZAS,1,14950.00,2,Pedido histórico field mock (2025-09-12),true,5493435460663
PF-000062,688010cbd68cda0004271963,PILOTO DE LLUVIA INFANTIL,2,17250.00,2,Pedido histórico field mock (2025-09-12),true,5493435460663
PF-000063,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,2,4025.00,2,Pedido histórico field mock (2025-10-03),true,5493435460663
PF-000063,6808d144625daf00047e1cc5,REPASADOR ECONOMICOS,2,1725.00,2,Pedido histórico field mock (2025-10-03),true,5493435460663
PF-000063,6808d99fcf60490004aecbe3,CORTINA DE BAÑO DE PVC,4,6900.00,2,Pedido histórico field mock (2025-10-03),true,5493435460663
PF-000064,6808cd6961f3ad00041a0974,LLAVERO DE CAPIBARA,3,3150.00,3,Pedido histórico field mock (2025-06-05),true,5493435662275
PF-000064,6808d212625daf00047e1cc8,REPASADOR ART 973,2,2250.00,3,Pedido histórico field mock (2025-06-05),true,5493435662275
