pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000008,551,HS 375ml SH ANTICOMEZON,2,8591.10,3,Pedido histórico field mock (2025-06-04),true,5493517000002
PF-000008,1880,PASTA ORAL-B 150gr 123,3,4399.87,3,Pedido histórico field mock (2025-06-04),true,5493517000002
PF-000009,1451,PANTENE 400ml AC RESTAURACION,2,6661.19,3,Pedido histórico field mock (2025-06-21),true,5493517000002
PF-000009,1453,PANTENE 400ml SH RESTAURACION,1,6661.19,3,Pedido histórico field mock (2025-06-21),true,5493517000002
PF-000009,1871,PANTENE SACHET SH RESTAURACION 10ML,4,179.06,3,Pedido histórico field mock (2025-06-21),true,5493517000002
PF-000009,8106,CEP. ORAL-B 123 x2,1,2846.05,3,Pedido histórico field mock (2025-06-21),true,5493517000002
PF-000010,1451,PANTENE 400ml AC RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-07-11),true,5493517000002
PF-000010,1453,PANTENE 400ml SH RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-07-11),true,5493517000002
PF-000011,1451,PANTENE 400ml AC RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-08-01),true,5493517000002
PF-000011,1453,PANTENE 400ml SH RESTAURACION,1,6661.19,3,Pedido histórico field mock (2025-08-01),true,5493517000002
PF-000011,1192,PAMPERS BABYDRY GDE X8,2,3456.76,3,Pedido histórico field mock (2025-08-01),true,5493517000002
PF-000011,8006,PASTA ORAL-B 70g 123,1,1619.53,3,Pedido histórico field mock (2025-08-01),true,5493517000002
PF-000012,1451,PANTENE 400ml AC RESTAURACION,1,6661.19,3,Pedido histórico field mock (2025-08-20),true,5493517000002
PF-000012,1453,PANTENE 400ml SH RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-08-20),true,5493517000002
PF-000012,8006,PASTA ORAL-B 70g 123,4,1619.53,3,Pedido histórico field mock (2025-08-20),true,5493517000002
PF-000013,1451,PANTENE 400ml AC RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-09-17),true,5493517000002
PF-000013,1453,PANTENE 400ml SH RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-09-17),true,5493517000002
PF-000013,15006,PANTENE 400ml SH LISO INFINITO,1,6661.19,3,Pedido histórico field mock (2025-09-17),true,5493517000002
PF-000013,6320,PAMPERS TOALLITAS Limpeza Delicada x48 (.),2,5347.76,3,Pedido histórico field mock (2025-09-17),true,5493517000002
PF-000014,1451,PANTENE 400ml AC RESTAURACION,2,6661.19,3,Pedido histórico field mock (2025-10-09),true,5493517000002
PF-000014,1453,PANTENE 400ml SH RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-10-09),true,5493517000002
PF-000015,116,PANTENE 300ml SH KERATINA,1,5663.38,4,Pedido histórico field mock (2025-06-03),true,5493517000003
PF-000015,1451,PANTENE 400ml AC RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-06-03),true,5493517000003
PF-000015,1871,PANTENE SACHET SH RESTAURACION 10ML,4,169.12,4,Pedido histórico field mock (2025-06-03),true,5493517000003
PF-000015,1191,PAMPERS BABYDRY MED x8,4,3264.72,4,Pedido histórico field mock (2025-06-03),true,5493517000003
PF-000016,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-06-25),true,5493517000003
PF-000016,1451,PANTENE 400ml AC RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-06-25),true,5493517000003
PF-000017,116,PANTENE 300ml SH KERATINA,1,5663.38,4,Pedido histórico field mock (2025-07-17),true,5493517000003
PF-000017,1451,PANTENE 400ml AC RESTAURACION,3,6291.12,4,Pedido histórico field mock (2025-07-17),true,5493517000003
PF-000017,551,HS 375ml SH ANTICOMEZON,2,8113.82,4,Pedido histórico field mock (2025-07-17),true,5493517000003
PF-000017,6320,PAMPERS TOALLITAS Limpeza Delicada x48 (.),3,5050.67,4,Pedido histórico field mock (2025-07-17),true,5493517000003
PF-000018,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-08-07),true,5493517000003
PF-000018,1451,PANTENE 400ml AC RESTAURACION,3,6291.12,4,Pedido histórico field mock (2025-08-07),true,5493517000003
PF-000019,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-08-22),true,5493517000003
PF-000019,1451,PANTENE 400ml AC RESTAURACION,3,6291.12,4,Pedido histórico field mock (2025-08-22),true,5493517000003
PF-000019,1880,PASTA ORAL-B 150gr 123,3,4155.43,4,Pedido histórico field mock (2025-08-22),true,5493517000003
PF-000020,116,PANTENE 300ml SH KERATINA,1,5663.38,4,Pedido histórico field mock (2025-09-09),true,5493517000003
PF-000020,1451,PANTENE 400ml AC RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-09-09),true,5493517000003
PF-000020,1871,PANTENE SACHET SH RESTAURACION 10ML,1,169.12,4,Pedido histórico field mock (2025-09-09),true,5493517000003
PF-000021,116,PANTENE 300ml SH KERATINA,2,5663.38,4,Pedido histórico field mock (2025-10-08),true,5493517000003
PF-000021,1451,PANTENE 400ml AC RESTAURACION,2,6291.12,4,Pedido histórico field mock (2025-10-08),true,5493517000003
PF-000022,118,PANTENE 250ml AC KERATINA,2,6662.80,1,Pedido histórico field mock (2025-06-03),true,5493517000004
PF-000022,116,PANTENE 300ml SH KERATINA,2,6662.80,1,Pedido histórico field mock (2025-06-03),true,5493517000004
PF-000022,1871,PANTENE SACHET SH RESTAURACION 10ML,1,198.96,1,Pedido histórico field mock (2025-06-03),true,5493517000004
PF-000023,118,PANTENE 250ml AC KERATINA,1,6662.80,1,Pedido histórico field mock (2025-06-17),true,5493517000004
PF-000023,116,PANTENE 300ml SH KERATINA,3,6662.80,1,Pedido histórico field mock (2025-06-17),true,5493517000004
PF-000023,1192,PAMPERS BABYDRY GDE X8,1,3840.85,1,Pedido histórico field mock (2025-06-17),true,5493517000004
PF-000024,118,PANTENE 250ml AC KERATINA,3,6662.80,1,Pedido histórico field mock (2025-07-16),true,5493517000004
PF-000024,116,PANTENE 300ml SH KERATINA,1,6662.80,1,Pedido histórico field mock (2025-07-16),true,5493517000004
PF-000024,1880,PASTA ORAL-B 150gr 123,2,4888.74,1,Pedido histórico field mock (2025-07-16),true,5493517000004
PF-000024,7636,HS 375ml SH MANZANA FRESH,1,9545.67,1,Pedido histórico field mock (2025-07-16),true,5493517000004
PF-000025,118,PANTENE 250ml AC KERATINA,1,6662.80,1,Pedido histórico field mock (2025-08-06),true,5493517000004
PF-000025,116,PANTENE 300ml SH KERATINA,2,6662.80,1,Pedido histórico field mock (2025-08-06),true,5493517000004
PF-000025,551,HS 375ml SH ANTICOMEZON,4,9545.67,1,Pedido histórico field mock (2025-08-06),true,5493517000004
PF-000025,7636,HS 375ml SH MANZANA FRESH,1,9545.67,1,Pedido histórico field mock (2025-08-06),true,5493517000004
PF-000026,118,PANTENE 250ml AC KERATINA,1,6662.80,1,Pedido histórico field mock (2025-08-25),true,5493517000004
PF-000026,116,PANTENE 300ml SH KERATINA,4,6662.80,1,Pedido histórico field mock (2025-08-25),true,5493517000004
PF-000026,551,HS 375ml SH ANTICOMEZON,2,9545.67,1,Pedido histórico field mock (2025-08-25),true,5493517000004
PF-000026,1088,ALWAYS Triple Protec Dia Seca 8 UNI.,1,5185.60,1,Pedido histórico field mock (2025-08-25),true,5493517000004
PF-000027,118,PANTENE 250ml AC KERATINA,3,6662.80,1,Pedido histórico field mock (2025-09-17),true,5493517000004
PF-000027,116,PANTENE 300ml SH KERATINA,2,6662.80,1,Pedido histórico field mock (2025-09-17),true,5493517000004
PF-000027,1194,PAMPERS BABYDRY PEQ X8,1,4115.19,1,Pedido histórico field mock (2025-09-17),true,5493517000004
PF-000028,118,PANTENE 250ml AC KERATINA,1,6662.80,1,Pedido histórico field mock (2025-10-05),true,5493517000004
PF-000028,116,PANTENE 300ml SH KERATINA,4,6662.80,1,Pedido histórico field mock (2025-10-05),true,5493517000004
PF-000029,1451,PANTENE 400ml AC RESTAURACION,2,8511.52,2,Pedido histórico field mock (2025-06-01),true,5493517000005
PF-000029,118,PANTENE 250ml AC KERATINA,4,7662.22,2,Pedido histórico field mock (2025-06-01),true,5493517000005
PF-000029,552,HS 180ml SH ANTICOMEZON,2,6168.28,2,Pedido histórico field mock (2025-06-01),true,5493517000005
PF-000029,8105,CEP. ORAL-B 123 x1,3,1238.17,2,Pedido histórico field mock (2025-06-01),true,5493517000005
PF-000030,1451,PANTENE 400ml AC RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-06-18),true,5493517000005
PF-000030,118,PANTENE 250ml AC KERATINA,3,7662.22,2,Pedido histórico field mock (2025-06-18),true,5493517000005
PF-000031,1451,PANTENE 400ml AC RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-07-16),true,5493517000005
PF-000031,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-07-16),true,5493517000005
PF-000031,1192,PAMPERS BABYDRY GDE X8,4,4416.98,2,Pedido histórico field mock (2025-07-16),true,5493517000005
PF-000031,1088,ALWAYS Triple Protec Dia Seca 8 UNI.,1,5963.44,2,Pedido histórico field mock (2025-07-16),true,5493517000005
PF-000032,1451,PANTENE 400ml AC RESTAURACION,4,8511.52,2,Pedido histórico field mock (2025-08-02),true,5493517000005
PF-000032,118,PANTENE 250ml AC KERATINA,1,7662.22,2,Pedido histórico field mock (2025-08-02),true,5493517000005
PF-000033,1451,PANTENE 400ml AC RESTAURACION,4,8511.52,2,Pedido histórico field mock (2025-08-27),true,5493517000005
PF-000033,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-08-27),true,5493517000005
PF-000033,15006,PANTENE 400ml SH LISO INFINITO,3,8511.52,2,Pedido histórico field mock (2025-08-27),true,5493517000005
PF-000034,1451,PANTENE 400ml AC RESTAURACION,4,8511.52,2,Pedido histórico field mock (2025-09-09),true,5493517000005
PF-000034,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-09-09),true,5493517000005
PF-000034,1194,PAMPERS BABYDRY PEQ X8,1,4732.47,2,Pedido histórico field mock (2025-09-09),true,5493517000005
PF-000035,1451,PANTENE 400ml AC RESTAURACION,3,8511.52,2,Pedido histórico field mock (2025-10-06),true,5493517000005
PF-000035,118,PANTENE 250ml AC KERATINA,4,7662.22,2,Pedido histórico field mock (2025-10-06),true,5493517000005
PF-000035,1192,PAMPERS BABYDRY GDE X8,2,4416.98,2,Pedido histórico field mock (2025-10-06),true,5493517000005
PF-000036,1453,PANTENE 400ml SH RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-06-04),true,5493517000006
PF-000036,1079,PANTENE 200ml SH LISO INFINITO,2,3980.34,3,Pedido histórico field mock (2025-06-04),true,5493517000006
PF-000036,1194,PAMPERS BABYDRY PEQ X8,4,3703.67,3,Pedido histórico field mock (2025-06-04),true,5493517000006
PF-000036,8105,CEP. ORAL-B 123 x1,4,969.00,3,Pedido histórico field mock (2025-06-04),true,5493517000006
PF-000037,1453,PANTENE 400ml SH RESTAURACION,2,6661.19,3,Pedido histórico field mock (2025-06-25),true,5493517000006
PF-000037,1079,PANTENE 200ml SH LISO INFINITO,1,3980.34,3,Pedido histórico field mock (2025-06-25),true,5493517000006
PF-000037,17500,PANTENE CREM. PEIN. KERATINA X 300ML,2,7641.49,3,Pedido histórico field mock (2025-06-25),true,5493517000006
PF-000038,1453,PANTENE 400ml SH RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-07-17),true,5493517000006
PF-000038,1079,PANTENE 200ml SH LISO INFINITO,4,3980.34,3,Pedido histórico field mock (2025-07-17),true,5493517000006
PF-000038,8006,PASTA ORAL-B 70g 123,3,1619.53,3,Pedido histórico field mock (2025-07-17),true,5493517000006
PF-000038,1194,PAMPERS BABYDRY PEQ X8,1,3703.67,3,Pedido histórico field mock (2025-07-17),true,5493517000006
PF-000039,1453,PANTENE 400ml SH RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-08-04),true,5493517000006
PF-000039,1079,PANTENE 200ml SH LISO INFINITO,3,3980.34,3,Pedido histórico field mock (2025-08-04),true,5493517000006
PF-000040,1453,PANTENE 400ml SH RESTAURACION,2,6661.19,3,Pedido histórico field mock (2025-08-27),true,5493517000006
PF-000040,1079,PANTENE 200ml SH LISO INFINITO,2,3980.34,3,Pedido histórico field mock (2025-08-27),true,5493517000006
PF-000041,1453,PANTENE 400ml SH RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-09-11),true,5493517000006
PF-000041,1079,PANTENE 200ml SH LISO INFINITO,3,3980.34,3,Pedido histórico field mock (2025-09-11),true,5493517000006
PF-000041,552,HS 180ml SH ANTICOMEZON,4,4827.35,3,Pedido histórico field mock (2025-09-11),true,5493517000006
PF-000041,1194,PAMPERS BABYDRY PEQ X8,2,3703.67,3,Pedido histórico field mock (2025-09-11),true,5493517000006
PF-000042,1453,PANTENE 400ml SH RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-10-01),true,5493517000006
PF-000042,1079,PANTENE 200ml SH LISO INFINITO,2,3980.34,3,Pedido histórico field mock (2025-10-01),true,5493517000006
PF-000042,1192,PAMPERS BABYDRY GDE X8,3,3456.76,3,Pedido histórico field mock (2025-10-01),true,5493517000006
PF-000043,1453,PANTENE 400ml SH RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-06-06),true,5493517000007
PF-000043,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-06-06),true,5493517000007
PF-000044,1453,PANTENE 400ml SH RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-06-25),true,5493517000007
PF-000044,116,PANTENE 300ml SH KERATINA,2,5663.38,4,Pedido histórico field mock (2025-06-25),true,5493517000007
PF-000044,551,HS 375ml SH ANTICOMEZON,3,8113.82,4,Pedido histórico field mock (2025-06-25),true,5493517000007
PF-000045,1453,PANTENE 400ml SH RESTAURACION,2,6291.12,4,Pedido histórico field mock (2025-07-15),true,5493517000007
PF-000045,116,PANTENE 300ml SH KERATINA,1,5663.38,4,Pedido histórico field mock (2025-07-15),true,5493517000007
PF-000045,1191,PAMPERS BABYDRY MED x8,4,3264.72,4,Pedido histórico field mock (2025-07-15),true,5493517000007
PF-000045,8106,CEP. ORAL-B 123 x2,4,2687.94,4,Pedido histórico field mock (2025-07-15),true,5493517000007
PF-000046,1453,PANTENE 400ml SH RESTAURACION,2,6291.12,4,Pedido histórico field mock (2025-08-08),true,5493517000007
PF-000046,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-08-08),true,5493517000007
PF-000046,1880,PASTA ORAL-B 150gr 123,3,4155.43,4,Pedido histórico field mock (2025-08-08),true,5493517000007
PF-000047,1453,PANTENE 400ml SH RESTAURACION,3,6291.12,4,Pedido histórico field mock (2025-08-19),true,5493517000007
PF-000047,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-08-19),true,5493517000007
PF-000047,552,HS 180ml SH ANTICOMEZON,3,4559.16,4,Pedido histórico field mock (2025-08-19),true,5493517000007
PF-000048,1453,PANTENE 400ml SH RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-09-19),true,5493517000007
PF-000048,116,PANTENE 300ml SH KERATINA,4,5663.38,4,Pedido histórico field mock (2025-09-19),true,5493517000007
PF-000048,8106,CEP. ORAL-B 123 x2,1,2687.94,4,Pedido histórico field mock (2025-09-19),true,5493517000007
PF-000048,7636,HS 375ml SH MANZANA FRESH,2,8113.82,4,Pedido histórico field mock (2025-09-19),true,5493517000007
PF-000049,1453,PANTENE 400ml SH RESTAURACION,4,6291.12,4,Pedido histórico field mock (2025-10-07),true,5493517000007
PF-000049,116,PANTENE 300ml SH KERATINA,2,5663.38,4,Pedido histórico field mock (2025-10-07),true,5493517000007
PF-000049,17500,PANTENE CREM. PEIN. KERATINA X 300ML,2,7216.97,4,Pedido histórico field mock (2025-10-07),true,5493517000007
PF-000049,6320,PAMPERS TOALLITAS Limpeza Delicada x48 (.),1,5050.67,4,Pedido histórico field mock (2025-10-07),true,5493517000007
PF-000050,1451,PANTENE 400ml AC RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-06-02),true,5493517000008
PF-000050,1453,PANTENE 400ml SH RESTAURACION,1,7401.32,1,Pedido histórico field mock (2025-06-02),true,5493517000008
PF-000051,1451,PANTENE 400ml AC RESTAURACION,4,7401.32,1,Pedido histórico field mock (2025-06-23),true,5493517000008
PF-000051,1453,PANTENE 400ml SH RESTAURACION,3,7401.32,1,Pedido histórico field mock (2025-06-23),true,5493517000008
PF-000052,1451,PANTENE 400ml AC RESTAURACION,3,7401.32,1,Pedido histórico field mock (2025-07-13),true,5493517000008
PF-000052,1453,PANTENE 400ml SH RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-07-13),true,5493517000008
PF-000052,1871,PANTENE SACHET SH RESTAURACION 10ML,1,198.96,1,Pedido histórico field mock (2025-07-13),true,5493517000008
PF-000052,8106,CEP. ORAL-B 123 x2,4,3162.28,1,Pedido histórico field mock (2025-07-13),true,5493517000008
PF-000053,1451,PANTENE 400ml AC RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-08-04),true,5493517000008
PF-000053,1453,PANTENE 400ml SH RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-08-04),true,5493517000008
PF-000054,1451,PANTENE 400ml AC RESTAURACION,1,7401.32,1,Pedido histórico field mock (2025-08-22),true,5493517000008
PF-000054,1453,PANTENE 400ml SH RESTAURACION,4,7401.32,1,Pedido histórico field mock (2025-08-22),true,5493517000008
PF-000054,552,HS 180ml SH ANTICOMEZON,2,5363.72,1,Pedido histórico field mock (2025-08-22),true,5493517000008
PF-000055,1451,PANTENE 400ml AC RESTAURACION,4,7401.32,1,Pedido histórico field mock (2025-09-09),true,5493517000008
PF-000055,1453,PANTENE 400ml SH RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-09-09),true,5493517000008
PF-000055,1880,PASTA ORAL-B 150gr 123,4,4888.74,1,Pedido histórico field mock (2025-09-09),true,5493517000008
PF-000055,17500,PANTENE CREM. PEIN. KERATINA X 300ML,4,8490.55,1,Pedido histórico field mock (2025-09-09),true,5493517000008
PF-000056,1451,PANTENE 400ml AC RESTAURACION,3,7401.32,1,Pedido histórico field mock (2025-10-06),true,5493517000008
PF-000056,1453,PANTENE 400ml SH RESTAURACION,2,7401.32,1,Pedido histórico field mock (2025-10-06),true,5493517000008
PF-000056,1191,PAMPERS BABYDRY MED x8,3,3840.85,1,Pedido histórico field mock (2025-10-06),true,5493517000008
PF-000056,17500,PANTENE CREM. PEIN. KERATINA X 300ML,2,8490.55,1,Pedido histórico field mock (2025-10-06),true,5493517000008
PF-000057,1453,PANTENE 400ml SH RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-06-01),true,5493517000009
PF-000057,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-06-01),true,5493517000009
PF-000058,1453,PANTENE 400ml SH RESTAURACION,2,8511.52,2,Pedido histórico field mock (2025-06-26),true,5493517000009
PF-000058,118,PANTENE 250ml AC KERATINA,3,7662.22,2,Pedido histórico field mock (2025-06-26),true,5493517000009
PF-000058,15006,PANTENE 400ml SH LISO INFINITO,2,8511.52,2,Pedido histórico field mock (2025-06-26),true,5493517000009
PF-000058,8006,PASTA ORAL-B 70g 123,2,2069.40,2,Pedido histórico field mock (2025-06-26),true,5493517000009
PF-000059,1453,PANTENE 400ml SH RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-07-09),true,5493517000009
PF-000059,118,PANTENE 250ml AC KERATINA,1,7662.22,2,Pedido histórico field mock (2025-07-09),true,5493517000009
PF-000059,7636,HS 375ml SH MANZANA FRESH,4,10977.52,2,Pedido histórico field mock (2025-07-09),true,5493517000009
PF-000060,1453,PANTENE 400ml SH RESTAURACION,2,8511.52,2,Pedido histórico field mock (2025-08-04),true,5493517000009
PF-000060,118,PANTENE 250ml AC KERATINA,1,7662.22,2,Pedido histórico field mock (2025-08-04),true,5493517000009
PF-000060,17500,PANTENE CREM. PEIN. KERATINA X 300ML,1,9764.13,2,Pedido histórico field mock (2025-08-04),true,5493517000009
PF-000061,1453,PANTENE 400ml SH RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-08-23),true,5493517000009
PF-000061,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-08-23),true,5493517000009
PF-000061,1871,PANTENE SACHET SH RESTAURACION 10ML,1,228.80,2,Pedido histórico field mock (2025-08-23),true,5493517000009
PF-000061,7636,HS 375ml SH MANZANA FRESH,2,10977.52,2,Pedido histórico field mock (2025-08-23),true,5493517000009
PF-000062,1453,PANTENE 400ml SH RESTAURACION,2,8511.52,2,Pedido histórico field mock (2025-09-17),true,5493517000009
PF-000062,118,PANTENE 250ml AC KERATINA,1,7662.22,2,Pedido histórico field mock (2025-09-17),true,5493517000009
PF-000062,8105,CEP. ORAL-B 123 x1,4,1238.17,2,Pedido histórico field mock (2025-09-17),true,5493517000009
PF-000062,1191,PAMPERS BABYDRY MED x8,4,4416.98,2,Pedido histórico field mock (2025-09-17),true,5493517000009
PF-000063,1453,PANTENE 400ml SH RESTAURACION,1,8511.52,2,Pedido histórico field mock (2025-10-04),true,5493517000009
PF-000063,118,PANTENE 250ml AC KERATINA,2,7662.22,2,Pedido histórico field mock (2025-10-04),true,5493517000009
PF-000063,15006,PANTENE 400ml SH LISO INFINITO,4,8511.52,2,Pedido histórico field mock (2025-10-04),true,5493517000009
PF-000063,1192,PAMPERS BABYDRY GDE X8,1,4416.98,2,Pedido histórico field mock (2025-10-04),true,5493517000009
PF-000064,118,PANTENE 250ml AC KERATINA,1,5996.52,3,Pedido histórico field mock (2025-06-01),true,5493517000010
PF-000064,1451,PANTENE 400ml AC RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-06-01),true,5493517000010
PF-000064,551,HS 375ml SH ANTICOMEZON,3,8591.10,3,Pedido histórico field mock (2025-06-01),true,5493517000010
PF-000065,118,PANTENE 250ml AC KERATINA,2,5996.52,3,Pedido histórico field mock (2025-06-19),true,5493517000010
PF-000065,1451,PANTENE 400ml AC RESTAURACION,1,6661.19,3,Pedido histórico field mock (2025-06-19),true,5493517000010
PF-000065,1191,PAMPERS BABYDRY MED x8,4,3456.76,3,Pedido histórico field mock (2025-06-19),true,5493517000010
PF-000065,1880,PASTA ORAL-B 150gr 123,2,4399.87,3,Pedido histórico field mock (2025-06-19),true,5493517000010
PF-000066,118,PANTENE 250ml AC KERATINA,1,5996.52,3,Pedido histórico field mock (2025-07-08),true,5493517000010
PF-000066,1451,PANTENE 400ml AC RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-07-08),true,5493517000010
PF-000066,1871,PANTENE SACHET SH RESTAURACION 10ML,4,179.06,3,Pedido histórico field mock (2025-07-08),true,5493517000010
PF-000066,1192,PAMPERS BABYDRY GDE X8,3,3456.76,3,Pedido histórico field mock (2025-07-08),true,5493517000010
PF-000067,118,PANTENE 250ml AC KERATINA,4,5996.52,3,Pedido histórico field mock (2025-08-07),true,5493517000010
PF-000067,1451,PANTENE 400ml AC RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-08-07),true,5493517000010
PF-000068,118,PANTENE 250ml AC KERATINA,2,5996.52,3,Pedido histórico field mock (2025-08-24),true,5493517000010
PF-000068,1451,PANTENE 400ml AC RESTAURACION,3,6661.19,3,Pedido histórico field mock (2025-08-24),true,5493517000010
PF-000069,118,PANTENE 250ml AC KERATINA,1,5996.52,3,Pedido histórico field mock (2025-09-10),true,5493517000010
PF-000069,1451,PANTENE 400ml AC RESTAURACION,2,6661.19,3,Pedido histórico field mock (2025-09-10),true,5493517000010
PF-000069,1088,ALWAYS Triple Protec Dia Seca 8 UNI.,4,4667.04,3,Pedido histórico field mock (2025-09-10),true,5493517000010
PF-000070,118,PANTENE 250ml AC KERATINA,3,5996.52,3,Pedido histórico field mock (2025-10-01),true,5493517000010
PF-000070,1451,PANTENE 400ml AC RESTAURACION,4,6661.19,3,Pedido histórico field mock (2025-10-01),true,5493517000010
PF-000070,15006,PANTENE 400ml SH LISO INFINITO,4,6661.19,3,Pedido histórico field mock (2025-10-01),true,5493517000010
PF-000071,116,PANTENE 300ml SH KERATINA,3,5663.38,4,Pedido histórico field mock (2025-06-01),true,5493517000011
