pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000136,5493517000017,2025-12-13 18:47:00,confirmado,44084.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5493517000017,2026-01-14 10:13:00,confirmado,88575.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5493517000017,2026-04-24 14:36:00,confirmado,16173.74,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5493517000017,2026-05-05 11:50:00,confirmado,40859.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5493517000017,2026-05-18 13:07:00,confirmado,31498.18,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5493517000018,2025-06-01 11:10:00,confirmado,39439.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5493517000018,2025-07-10 13:26:00,confirmado,29243.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5493517000018,2025-08-19 08:35:00,confirmado,59787.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5493517000018,2025-09-27 18:44:00,confirmado,25263.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5493517000018,2025-10-27 10:01:00,confirmado,49737.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5493517000018,2025-12-04 11:19:00,confirmado,48450.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5493517000018,2026-01-11 18:36:00,confirmado,78865.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5493517000018,2026-04-19 14:42:00,confirmado,24650.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5493517000018,2026-04-25 15:39:00,confirmado,26644.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5493517000018,2026-05-01 14:22:00,confirmado,37973.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5493517000019,2025-06-01 12:14:00,confirmado,32921.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5493517000019,2025-07-07 09:12:00,confirmado,37030.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5493517000019,2025-08-18 15:02:00,confirmado,22243.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5493517000019,2025-09-21 13:03:00,confirmado,23859.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5493517000019,2025-10-26 16:42:00,confirmado,25156.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5493517000019,2025-12-12 13:10:00,confirmado,28923.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5493517000019,2026-01-10 08:13:00,confirmado,51703.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5493517000019,2026-04-27 16:03:00,confirmado,29572.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5493517000019,2026-05-01 18:23:00,confirmado,17617.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5493517000019,2026-05-13 16:59:00,confirmado,18245.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517000020,2025-06-01 12:43:00,confirmado,40847.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517000020,2025-07-06 12:39:00,confirmado,70708.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517000020,2025-08-17 08:22:00,confirmado,38363.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517000020,2025-09-27 12:42:00,confirmado,37006.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517000020,2025-10-27 17:34:00,confirmado,57507.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517000020,2025-12-13 10:29:00,confirmado,37006.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517000020,2026-01-14 15:33:00,confirmado,86991.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517000020,2026-04-17 10:40:00,confirmado,19988.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517000020,2026-05-16 18:37:00,confirmado,20669.12,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517000020,2026-05-18 14:43:00,confirmado,22203.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493517000021,2025-06-05 16:35:00,confirmado,73528.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493517000021,2025-07-11 14:20:00,confirmado,64694.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493517000021,2025-08-11 14:09:00,confirmado,49370.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493517000021,2025-09-18 08:07:00,confirmado,99971.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493517000021,2025-10-31 08:42:00,confirmado,115295.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493517000021,2025-12-05 12:56:00,confirmado,73528.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493517000021,2026-01-13 13:47:00,confirmado,64841.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493517000021,2026-04-08 09:23:00,confirmado,40859.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493517000021,2026-04-18 08:52:00,confirmado,23835.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493517000021,2026-04-30 09:17:00,confirmado,48521.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5493517000022,2025-06-01 11:46:00,confirmado,19318.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5493517000022,2025-07-04 08:28:00,confirmado,57780.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5493517000022,2025-08-21 10:11:00,confirmado,62639.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5493517000022,2025-09-21 16:57:00,confirmado,50630.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5493517000022,2025-11-04 18:52:00,confirmado,34115.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5493517000022,2025-12-04 11:52:00,confirmado,35584.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5493517000022,2026-01-13 17:02:00,confirmado,26930.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5493517000022,2026-04-08 17:10:00,confirmado,19983.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5493517000022,2026-04-22 12:42:00,confirmado,21969.90,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5493517000022,2026-05-19 11:59:00,confirmado,19318.90,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493517000023,2025-06-06 08:57:00,confirmado,37136.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493517000023,2025-07-09 11:54:00,confirmado,56644.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493517000023,2025-08-18 10:21:00,confirmado,53260.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493517000023,2025-09-24 08:24:00,confirmado,26730.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493517000023,2025-11-01 18:21:00,confirmado,38461.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493517000023,2025-12-13 16:03:00,confirmado,36680.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493517000023,2026-01-15 17:48:00,confirmado,28923.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493517000023,2026-04-08 11:54:00,confirmado,22604.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493517000023,2026-05-11 10:44:00,confirmado,20749.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493517000023,2026-05-20 11:03:00,confirmado,13181.80,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493517000024,2025-06-01 13:52:00,confirmado,21863.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493517000024,2025-07-04 10:07:00,confirmado,20726.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493517000024,2025-08-12 14:58:00,confirmado,77396.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493517000024,2025-09-26 11:50:00,confirmado,54911.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493517000024,2025-10-29 09:30:00,confirmado,34791.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493517000024,2025-12-10 17:22:00,confirmado,52861.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493517000024,2026-01-13 15:11:00,confirmado,80375.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493517000024,2026-04-19 11:31:00,confirmado,13325.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493517000024,2026-04-28 08:45:00,confirmado,19930.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493517000024,2026-05-17 15:12:00,confirmado,11823.92,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5493517000025,2025-06-05 18:49:00,confirmado,38311.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5493517000025,2025-07-14 13:43:00,confirmado,15324.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5493517000025,2025-08-21 16:02:00,confirmado,65972.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5493517000025,2025-09-28 17:37:00,confirmado,15324.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5493517000025,2025-10-28 18:33:00,confirmado,74073.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5493517000025,2025-12-12 16:51:00,confirmado,85936.31,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5493517000025,2026-01-20 10:48:00,confirmado,87699.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5493517000025,2026-04-07 10:42:00,confirmado,24685.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5493517000025,2026-05-12 13:25:00,confirmado,31498.18,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5493517000025,2026-05-18 09:44:00,confirmado,48521.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5493517000026,2025-06-06 09:25:00,confirmado,35904.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
