pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000057,549388742112,2025-06-01 14:27:00,confirmado,77510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,549388742112,2025-06-18 11:32:00,confirmado,81650.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,549388742112,2025-07-09 14:16:00,confirmado,39215.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,549388742112,2025-08-03 12:50:00,confirmado,100625.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,549388742112,2025-08-23 18:52:00,confirmado,113160.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,549388742112,2025-09-16 14:31:00,confirmado,87285.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,549388742112,2025-10-07 11:08:00,confirmado,69230.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,549388742113,2025-06-01 08:19:00,confirmado,89820.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,549388742113,2025-06-22 17:24:00,confirmado,31770.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,549388742113,2025-07-15 15:25:00,confirmado,45450.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,549388742113,2025-07-31 12:29:00,confirmado,18990.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,549388742113,2025-08-22 10:04:00,confirmado,52110.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,549388742113,2025-09-11 16:22:00,confirmado,86490.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,549388742113,2025-10-10 12:13:00,confirmado,51390.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,549388742114,2025-06-01 16:35:00,confirmado,28560.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,549388742114,2025-07-14 18:50:00,confirmado,39015.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,549388742114,2025-08-12 12:44:00,confirmado,101575.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,549388742114,2025-09-27 12:28:00,confirmado,51425.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,549388742114,2025-10-28 13:01:00,confirmado,45220.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,549388742114,2025-12-13 09:08:00,confirmado,55930.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,549388742114,2026-01-11 08:15:00,confirmado,31195.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,549388742114,2026-04-10 15:28:00,confirmado,27370.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,549388742114,2026-05-01 13:06:00,confirmado,15164.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,549388742114,2026-05-08 10:51:00,confirmado,24140.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,549388742115,2025-06-01 13:25:00,confirmado,19900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,549388742115,2025-07-12 10:05:00,confirmado,19100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,549388742115,2025-08-11 18:53:00,confirmado,49000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,549388742115,2025-09-26 11:09:00,confirmado,19900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,549388742115,2025-10-28 14:40:00,confirmado,91900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,549388742115,2025-12-07 12:29:00,confirmado,39000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,549388742115,2026-01-13 17:05:00,confirmado,52100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,549388742115,2026-04-20 12:49:00,confirmado,26340.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,549388742115,2026-05-04 17:08:00,confirmado,33240.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,549388742115,2026-05-13 15:17:00,confirmado,29940.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,549388742116,2025-06-01 13:11:00,confirmado,72611.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,549388742116,2025-07-11 09:11:00,confirmado,27393.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,549388742116,2025-08-13 14:07:00,confirmado,53636.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,549388742116,2025-09-28 09:10:00,confirmado,96209.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,549388742116,2025-10-30 14:49:00,confirmado,103661.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,549388742116,2025-12-05 08:44:00,confirmado,61571.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,549388742116,2026-01-15 13:46:00,confirmado,91632.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,549388742116,2026-04-12 15:38:00,confirmado,33120.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,549388742116,2026-04-17 14:54:00,confirmado,36777.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,549388742116,2026-05-08 16:04:00,confirmado,28773.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,549388742117,2025-06-02 16:39:00,confirmado,61704.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,549388742117,2025-07-06 16:59:00,confirmado,79218.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,549388742117,2025-08-12 15:14:00,confirmado,76194.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,549388742117,2025-09-18 16:48:00,confirmado,38196.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,549388742117,2025-11-05 13:02:00,confirmado,18432.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,549388742117,2025-12-06 12:07:00,confirmado,19386.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,549388742117,2026-01-18 13:19:00,confirmado,26712.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,549388742117,2026-04-21 08:38:00,confirmado,24120.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,549388742117,2026-04-27 15:04:00,confirmado,32022.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,549388742117,2026-05-10 15:55:00,confirmado,21636.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,549388742118,2025-06-01 12:14:00,confirmado,38165.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,549388742118,2025-07-10 15:52:00,confirmado,21590.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,549388742118,2025-08-16 11:18:00,confirmado,51935.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,549388742118,2025-09-21 18:53:00,confirmado,59755.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,549388742118,2025-10-30 15:36:00,confirmado,57715.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,549388742118,2025-12-12 17:32:00,confirmado,30345.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,549388742118,2026-01-16 17:54:00,confirmado,55760.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,549388742118,2026-04-30 13:54:00,confirmado,27183.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,549388742118,2026-05-05 17:15:00,confirmado,14773.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,549388742118,2026-05-12 14:20:00,confirmado,25143.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,549388742119,2025-06-04 15:10:00,confirmado,64500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,549388742119,2025-07-08 17:26:00,confirmado,66900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,549388742119,2025-08-11 15:40:00,confirmado,71400.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,549388742119,2025-09-26 15:24:00,confirmado,53000.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,549388742119,2025-11-04 14:59:00,confirmado,51900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,549388742119,2025-12-13 08:39:00,confirmado,87600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,549388742119,2026-01-13 09:21:00,confirmado,110200.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,549388742119,2026-04-17 09:42:00,confirmado,25400.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,549388742119,2026-05-05 08:19:00,confirmado,26340.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,549388742119,2026-05-13 18:55:00,confirmado,45000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,549388742120,2025-06-01 10:45:00,confirmado,63204.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,549388742120,2025-07-12 18:04:00,confirmado,105524.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,549388742120,2025-08-12 11:11:00,confirmado,137264.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,549388742120,2025-09-22 14:47:00,confirmado,56327.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,549388742120,2025-10-26 14:29:00,confirmado,126684.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,549388742120,2025-12-08 09:51:00,confirmado,43746.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,549388742120,2026-01-19 14:27:00,confirmado,46092.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,549388742120,2026-04-19 17:51:00,confirmado,25116.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,549388742120,2026-05-05 11:47:00,confirmado,25185.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,549388742120,2026-05-14 16:39:00,confirmado,19987.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,549388742121,2025-06-01 16:30:00,confirmado,28656.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,549388742121,2025-07-07 18:06:00,confirmado,52398.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,549388742121,2025-08-11 10:09:00,confirmado,64602.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,549388742121,2025-09-26 17:23:00,confirmado,49194.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,549388742121,2025-11-03 09:08:00,confirmado,37188.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,549388742121,2025-12-07 18:51:00,confirmado,36774.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,549388742121,2026-01-16 15:50:00,confirmado,68058.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,549388742121,2026-04-05 08:47:00,confirmado,20070.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,549388742121,2026-05-13 15:43:00,confirmado,20790.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,549388742121,2026-05-20 09:47:00,confirmado,23760.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,549388742122,2025-06-04 12:50:00,confirmado,41684.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,549388742122,2025-07-12 12:18:00,confirmado,21267.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,549388742122,2025-08-16 17:25:00,confirmado,63342.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,549388742122,2025-09-27 12:43:00,confirmado,47753.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,549388742122,2025-10-30 18:59:00,confirmado,42772.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,549388742122,2025-12-10 13:52:00,confirmado,39831.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,549388742122,2026-01-16 13:49:00,confirmado,53193.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,549388742122,2026-04-09 13:56:00,confirmado,22780.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,549388742122,2026-04-29 12:39:00,confirmado,30345.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,549388742122,2026-05-04 16:34:00,confirmado,29325.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,549388742123,2025-06-02 15:55:00,confirmado,95780.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,549388742123,2025-07-11 10:12:00,confirmado,81320.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,549388742123,2025-08-19 17:45:00,confirmado,31760.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,549388742123,2025-09-22 09:50:00,confirmado,54760.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,549388742123,2025-10-26 17:04:00,confirmado,67760.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,549388742123,2025-12-12 16:15:00,confirmado,35320.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,549388742123,2026-01-19 16:00:00,confirmado,36580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,549388742123,2026-04-21 18:31:00,confirmado,39100.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,549388742123,2026-04-28 17:00:00,confirmado,33500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,549388742123,2026-05-17 09:37:00,confirmado,23000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,549388742124,2025-06-04 10:27:00,confirmado,102120.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,549388742124,2025-07-12 16:14:00,confirmado,90735.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,549388742124,2025-08-16 11:26:00,confirmado,94300.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,549388742124,2025-09-20 10:42:00,confirmado,42205.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,549388742124,2025-11-05 09:15:00,confirmado,56580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,549388742124,2025-12-06 17:33:00,confirmado,52785.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,549388742124,2026-01-12 09:44:00,confirmado,94645.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,549388742124,2026-04-15 14:27:00,confirmado,17066.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,549388742124,2026-04-26 10:16:00,confirmado,35190.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,549388742124,2026-05-05 18:02:00,confirmado,44965.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,549388742125,2025-06-06 15:12:00,confirmado,53640.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,549388742125,2025-07-07 10:04:00,confirmado,46710.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,549388742125,2025-08-11 14:20:00,confirmado,25920.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,549388742125,2025-09-28 15:42:00,confirmado,46710.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,549388742125,2025-10-26 10:00:00,confirmado,28080.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,549388742125,2025-12-08 15:54:00,confirmado,65700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,549388742125,2026-01-11 12:04:00,confirmado,37620.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,549388742125,2026-04-08 13:32:00,confirmado,19656.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,549388742125,2026-04-29 18:47:00,confirmado,10566.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,549388742125,2026-05-14 13:44:00,confirmado,17190.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,549388742126,2025-06-05 18:21:00,confirmado,28560.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,549388742126,2025-07-10 16:49:00,confirmado,57290.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,549388742126,2025-08-15 15:24:00,confirmado,46835.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,549388742126,2025-09-22 13:16:00,confirmado,40375.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,549388742126,2025-10-28 16:39:00,confirmado,53040.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,549388742126,2025-12-08 18:22:00,confirmado,52105.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,549388742126,2026-01-14 10:19:00,confirmado,24055.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,549388742126,2026-04-04 14:34:00,confirmado,15164.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,549388742126,2026-04-05 09:19:00,confirmado,22202.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,549388742126,2026-05-01 09:39:00,confirmado,28152.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,549388742127,2025-06-01 12:17:00,confirmado,35700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,549388742127,2025-07-14 18:08:00,confirmado,66900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,549388742127,2025-08-15 15:38:00,confirmado,74800.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,549388742127,2025-09-23 16:00:00,confirmado,72600.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,549388742127,2025-10-26 16:54:00,confirmado,89900.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,549388742127,2025-12-07 12:17:00,confirmado,65500.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,549388742127,2026-01-17 08:48:00,confirmado,35700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,549388742127,2026-04-17 15:27:00,confirmado,35220.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,549388742127,2026-04-23 13:49:00,confirmado,31200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,549388742127,2026-04-24 18:08:00,confirmado,30000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,549388742128,2025-06-01 09:06:00,confirmado,80040.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,549388742128,2025-07-12 18:40:00,confirmado,63365.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,549388742128,2025-08-18 08:10:00,confirmado,38755.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,549388742128,2025-09-21 18:49:00,confirmado,90620.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,549388742128,2025-11-03 15:00:00,confirmado,66010.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,549388742128,2025-12-09 18:32:00,confirmado,66930.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,549388742128,2026-01-12 14:12:00,confirmado,81075.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,549388742128,2026-04-03 08:50:00,confirmado,19895.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,549388742128,2026-05-05 10:29:00,confirmado,35190.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,549388742128,2026-05-18 17:29:00,confirmado,36915.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,549388742129,2025-06-01 14:22:00,confirmado,33570.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000222,549388742129,2025-07-07 17:04:00,confirmado,23760.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000223,549388742129,2025-08-19 09:38:00,confirmado,40140.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000224,549388742129,2025-09-25 17:13:00,confirmado,70470.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000225,549388742129,2025-11-02 15:24:00,confirmado,69750.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
