pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00017,5492614053074,25006,LYL-0141,Pan Dulce Valenciano x 380g (DDL - C/Frut. - C/Chips),1,2500.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00017,5492614053074,25006,LYL-0123,GEORGALOS Full Maní Tableta           x 160g,1,3400.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00018,5492614053074,25006,LYL-0064,Vino Quara Malbec x 750cc x 1u,4,2700.00,3,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00018,5492614053074,25006,LYL-0273,Grisines Italianos Light x 160g x 1u,3,1450.00,3,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00018,5492614053074,25006,LYL-0224,Papas fritas Españolas CRAKET x 180g x 1u,3,2300.00,3,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00019,5493514079279,25007,LYL-0099,"Cerveza 361 Plástica x 1,5L - No retornable x 6u",3,1916.67,4,Pedido: 3 1 (normalizado: 18 1; equiv: 3 1),true,false,false
P-00020,5493514079279,25007,LYL-0169,Caramelo FLYNN PAFF Tutti Frutti x 70u,2,98.57,4,Pedido: 2 1 (normalizado: 140 1; equiv: 2 1),true,false,false
P-00020,5493514079279,25007,LYL-0391,Bolsas de residuos 80 x 110 x 10u,4,140.00,4,Pedido: 4 1 (normalizado: 40 1; equiv: 4 1),true,false,false
P-00020,5493514079279,25007,LYL-0104,Cerveza 361 LATA x 710cc x 6u,5,1566.67,4,Pedido: 5 1 (normalizado: 30 1; equiv: 5 1),true,false,false
P-00021,5493514079279,25007,LYL-0430,Pilas 2032 ENERGIZER                                   x 5u,4,1140.00,4,Pedido: 4 1 (normalizado: 20 1; equiv: 4 1),true,false,false
P-00021,5493514079279,25007,LYL-0060,Vino Oveja Black Chardonnay x 750cc x 1u,1,3150.00,4,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00021,5493514079279,25007,LYL-0151,Pastillas Confitadas FLYNN PAFF           x 12u,3,950.00,4,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00021,5493514079279,25007,LYL-0075,Vino Santa Julia Sauvignon Blanc / Torrontés / Chardonnay x 750cc x 1u,4,4500.00,4,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00022,5493876914178,25008,LYL-0383,Lavandina AYUDÍN Clásica x 2L x 1u,5,2650.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00022,5493876914178,25008,LYL-0140,Budín Valenciano x 170g (Vain-C/Chips-Marm.- C/Fr),4,1250.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00022,5493876914178,25008,LYL-0263,Chocolatinas / Chocotrio / Oskito TRIO x 300g x 1u,3,1900.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00023,5493876914178,25008,LYL-0135,Huevitos KINDER x 12u,2,2241.67,1,Pedido: 2 1 (normalizado: 24 1; equiv: 2 1),true,false,false
P-00023,5493876914178,25008,LYL-0352,Yerba HERENCIA x 500g x 1u,4,1450.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00024,5493876914178,25008,LYL-0245,VOCACIÓN Clásica x 141g                   x 1u,2,760.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00025,5492617175545,25009,LYL-0087,Vino Pico de Oro BLANCO Tetrabrick - Blanco/Tinto x1L x 12u,4,1383.33,2,Pedido: 4 1 (normalizado: 48 1; equiv: 4 1),true,false,false
P-00025,5492617175545,25009,LYL-0319,"Aceite de girasol Costa del Sol x 1,5L",1,3500.00,2,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00025,5492617175545,25009,LYL-0372,Suavizante P/Ropa Querubin x 900cc x 1u,4,2700.00,2,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00025,5492617175545,25009,LYL-0405,Pasta Dental OB 4 en 1 x 180g                                            x 1u,2,6300.00,2,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00026,5492617175545,25009,LYL-0355,Yerba AMANDA x 500g x 1u,3,2100.00,2,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00026,5492617175545,25009,LYL-0148,MORITAS YUMMY / Huevos Fritos YUMMY x 500g,2,4900.00,2,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00027,5492617175545,25009,LYL-0143,Marshmallows Twist x 30u,2,196.67,2,Pedido: 2 1 (normalizado: 60 1; equiv: 2 1),true,false,false
P-00027,5492617175545,25009,LYL-0132,Bocaditos MARROC x 60u,4,866.67,2,Pedido: 4 1 (normalizado: 240 1; equiv: 4 1),true,false,false
P-00027,5492617175545,25009,LYL-0414,Prestobarba Minora Pro                          x 10u,5,920.00,2,Pedido: 5 1 (normalizado: 50 1; equiv: 5 1),true,false,false
P-00028,5493818437953,25010,LYL-0317,Aceite de girasol Natura x 1500cc,3,5800.00,3,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00028,5493818437953,25010,LYL-0135,Huevitos KINDER x 12u,1,2241.67,3,Pedido: 1 1 (normalizado: 12 1; equiv: 1 1),true,false,false
P-00028,5493818437953,25010,LYL-0068,Vino Tornaghi Clásico / Dulce Carlón x 1125cc x 1u,2,2050.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00028,5493818437953,25010,LYL-0249,Galletitas ONIX (Oreo) Chocolate rellenas de vainilla x 90g x 1u,1,750.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00029,5493818437953,25010,LYL-0422,Lámpara LED Kian 12W- Fría                           x 1u,1,870.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00030,5493818437953,25010,LYL-0434,Pilas Carbon A.A. RAYOVAC              x 4u,4,275.00,3,Pedido: 4 1 (normalizado: 16 1; equiv: 4 1),true,false,false
P-00031,5493582132179,25011,LYL-0119,TOKKE Leche / Leche y Maní / Dulce de leche x 1u,4,2100.00,4,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00031,5493582132179,25011,LYL-0176,Caramelos masticables Pico Dulce x 500g x 165u,4,27.88,4,Pedido: 4 1 (normalizado: 660 1; equiv: 4 1),true,false,false
P-00031,5493582132179,25011,LYL-0230,Palitos de queso CRAKET x 100g x 1u,3,700.00,4,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00032,5493582132179,25011,LYL-0370,Jabón líquido QUERUBIN P/ROPA x800ml x1u,5,2500.00,4,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00032,5493582132179,25011,LYL-0054,Dada Espumante Rose x 750cc                                             x 1u,3,7500.00,4,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00033,5493582132179,25011,LYL-0257,Galletita c/CHIPS Yayita BLACK x250g x 1u,4,1900.00,4,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00033,5493582132179,25011,LYL-0143,Marshmallows Twist x 30u,1,196.67,4,Pedido: 1 1 (normalizado: 30 1; equiv: 1 1),true,false,false
P-00033,5493582132179,25011,LYL-0043,CARPANO (Rosso - Bianco) x 950cc x 1u,3,6100.00,4,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00033,5493582132179,25011,LYL-0073,Vino Santa Julia BLEND Malbec/Cabernet x 750cc x 1u,4,4500.00,4,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00034,5493872845902,25012,LYL-0369,Jabón líquido p/manos Polyana x 220m x1u,4,1000.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00034,5493872845902,25012,LYL-0160,Hamburguesas / Panchitos (Gomitas) x 24u x 9g,4,200.00,1,Pedido: 4 1 (normalizado: 96 1; equiv: 4 1),true,false,false
P-00035,5493872845902,25012,LYL-0415,Shampoo / Acondicionador Pantene en sachet x 24u,1,212.50,1,Pedido: 1 1 (normalizado: 24 1; equiv: 1 1),true,false,false
P-00036,5493872845902,25012,LYL-0059,Vino Prófugo Malbec / Oveja Black Malbec x 750cc x 1u,3,2800.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00036,5493872845902,25012,LYL-0412,Prestobarba Gillette 3                          x 10u,4,1800.00,1,Pedido: 4 1 (normalizado: 40 1; equiv: 4 1),true,false,false
P-00036,5493872845902,25012,LYL-0072,Vino Santa Julia New Malbec / Cabernet x 750cc x 1u,1,4500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00037,5492997670210,25013,LYL-0381,Lavandina GEL AYUDÍN x 700ml x 1u,2,2300.00,2,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00037,5492997670210,25013,LYL-0036,Gancia Americano x 950cc x 1u,5,6600.00,2,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00038,5492997670210,25013,LYL-0076,Vino Santa Julia Syrah Rosé x 750cc x1u,1,4500.00,2,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00038,5492997670210,25013,LYL-0151,Pastillas Confitadas FLYNN PAFF           x 12u,3,950.00,2,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00038,5492997670210,25013,LYL-0027,Speed ZERO Lata 250cc x unidad,3,1350.00,2,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00039,5492997670210,25013,LYL-0239,Pan Blanco / Salvado de Masa Madre Bauducco x 400g x 1u,1,2500.00,2,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00039,5492997670210,25013,LYL-0035,Fernet ONLY FORTE (Preparado) x 1L x 6u,2,1083.33,2,Pedido: 2 1 (normalizado: 12 1; equiv: 2 1),true,false,false
P-00039,5492997670210,25013,LYL-0291,Cacao El Quilla x 450g x 1u,1,2300.00,2,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00039,5492997670210,25013,LYL-0393,Esponja Lisa Mortimer x 1u,2,700.00,2,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00040,5493811657614,25014,LYL-0069,Vino Magna Malbec Santa Julia x 750cc x 1u,3,8500.00,3,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00040,5493811657614,25014,LYL-0166,Caramelo de MIEL Marengo x 454g          x 100u,3,34.00,3,Pedido: 3 1 (normalizado: 300 1; equiv: 3 1),true,false,false
P-00040,5493811657614,25014,LYL-0126,HAMLETON OBLEA x 28g x 16u,3,612.50,3,Pedido: 3 1 (normalizado: 48 1; equiv: 3 1),true,false,false
P-00040,5493811657614,25014,LYL-0067,Vino Piuké Rosado Dulce x 750cc x 1u,1,2250.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00041,5493811657614,25014,LYL-0166,Caramelo de MIEL Marengo x 454g          x 100u,1,34.00,3,Pedido: 1 1 (normalizado: 100 1; equiv: 1 1),true,false,false
P-00041,5493811657614,25014,LYL-0360,LA GOTITA Poxipol - 2ml x 1u,2,1800.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00041,5493811657614,25014,LYL-0355,Yerba AMANDA x 500g x 1u,5,2100.00,3,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00041,5493811657614,25014,LYL-0263,Chocolatinas / Chocotrio / Oskito TRIO x 300g x 1u,5,1900.00,3,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00042,5493811657614,25014,LYL-0342,Mate Cocido Unión ens x 40 saq. Hermético x 1u,2,2100.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00042,5493811657614,25014,LYL-0336,Yerba Mañanita  1/2kg x 1u,2,1990.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00042,5493811657614,25014,LYL-0011,Sporting Isotónica x 500cc x 6u,5,766.67,3,Pedido: 5 1 (normalizado: 30 1; equiv: 5 1),true,false,false
P-00042,5493811657614,25014,LYL-0118,Chocolate HERSHEY´S Aireado /Cookies´n Creme /Con Leche x 1u,2,2500.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00043,5492994145193,25015,LYL-0378,Lavandina ODEX x 2L x 1u,1,2050.00,4,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00043,5492994145193,25015,LYL-0421,Lámpara LED Kian 9W- Fría                         x 1u,4,720.00,4,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00043,5492994145193,25015,LYL-0011,Sporting Isotónica x 500cc x 6u,3,766.67,4,Pedido: 3 1 (normalizado: 18 1; equiv: 3 1),true,false,false
P-00044,5492994145193,25015,LYL-0231,Mani salado CRAKET x 240g x 1u,3,1600.00,4,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00044,5492994145193,25015,LYL-0112,Café al cognac La Triestina x 750cc            x 1u,2,3700.00,4,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00045,5492994145193,25015,LYL-0248,Galletitas POLVORITA Choc/Vai -Vai/Frut -Vai/Vai x 81g x 1u,2,550.00,4,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00046,5493515971311,25016,LYL-0107,Vodka Nita x 750cc - Clásico / Saborizados x 1u,1,3150.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00046,5493515971311,25016,LYL-0249,Galletitas ONIX (Oreo) Chocolate rellenas de vainilla x 90g x 1u,2,750.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00046,5493515971311,25016,LYL-0291,Cacao El Quilla x 450g x 1u,4,2300.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00047,5493515971311,25016,LYL-0239,Pan Blanco / Salvado de Masa Madre Bauducco x 400g x 1u,3,2500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00047,5493515971311,25016,LYL-0159,Puppy House (Perritos) / Caty House (Gatitos) x 8u,2,2062.50,1,Pedido: 2 1 (normalizado: 16 1; equiv: 2 1),true,false,false
P-00048,5493515971311,25016,LYL-0206,Latitas con pastillitas x 24u,5,354.17,1,Pedido: 5 1 (normalizado: 120 1; equiv: 5 1),true,false,false
P-00049,5492994228106,25017,LYL-0259,Tapitas P/Alfajores Fantoche x 300g x 1u,4,1950.00,2,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00050,5492994228106,25017,LYL-0310,Mostaza Natura x 250cc Doypack                      x 1u,5,1250.00,2,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00050,5492994228106,25017,LYL-0307,Mayonesa D´FIESTA x 100cc Doypack x 1u,4,400.00,2,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00050,5492994228106,25017,LYL-0278,Pan rallado x 250g x 1u,3,750.00,2,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00051,5492994228106,25017,LYL-0001,Gaseosa Secco 3L x 4u,2,1800.00,2,Pedido: 2 1 (normalizado: 8 1; equiv: 2 1),true,false,false
P-00052,5492998718887,25018,LYL-0356,Yerba Canarias x 250g x 1u,5,3200.00,3,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00053,5492998718887,25018,LYL-0311,Salsa Golf Natura x 125cc Doypack                        x 1u,5,870.00,3,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00053,5492998718887,25018,LYL-0278,Pan rallado x 250g x 1u,2,750.00,3,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00053,5492998718887,25018,LYL-0158,"Bubble Roll (Chicle en cinta x 1,8m)          x 8u",1,1875.00,3,Pedido: 1 1 (normalizado: 8 1; equiv: 1 1),true,false,false
P-00054,5492998718887,25018,LYL-0420,Lámpara LED Kian 6W - Fría                          x 1u,5,680.00,3,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00054,5492998718887,25018,LYL-0069,Vino Magna Malbec Santa Julia x 750cc x 1u,1,8500.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00054,5492998718887,25018,LYL-0331,Yerba La Merced 1kg                                                  x 1u,1,5450.00,3,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00054,5492998718887,25018,LYL-0012,Agua Saborizada Bio Balance 500cc x 6u,3,600.00,3,Pedido: 3 1 (normalizado: 18 1; equiv: 3 1),true,false,false
P-00055,5492995028869,25019,LYL-0160,Hamburguesas / Panchitos (Gomitas) x 24u x 9g,3,200.00,4,Pedido: 3 1 (normalizado: 72 1; equiv: 3 1),true,false,false
P-00055,5492995028869,25019,LYL-0131,Bocadito Fantoche x 20u,2,390.00,4,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00056,5492995028869,25019,LYL-0216,Maní Pelado Salado Bachilitos x 1000g,4,670.00,4,Pedido: 4 1 (normalizado: 40 1; equiv: 4 1),true,false,false
P-00057,5492995028869,25019,LYL-0187,Chupetín melón azucarado x 25u,4,108.00,4,Pedido: 4 1 (normalizado: 100 1; equiv: 4 1),true,false,false
P-00057,5492995028869,25019,LYL-0239,Pan Blanco / Salvado de Masa Madre Bauducco x 400g x 1u,5,2500.00,4,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00057,5492995028869,25019,LYL-0273,Grisines Italianos Light x 160g x 1u,1,1450.00,4,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00058,5493517304254,25020,LYL-0168,Caramelo de MENTA MISKY x 800g x 180u,1,46.67,1,Pedido: 1 1 (normalizado: 180 1; equiv: 1 1),true,false,false
P-00058,5493517304254,25020,LYL-0129,MISKY Blanco - Negro x 50g x 1u,3,1400.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
