pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000018,5492991227644,2025-08-04 09:49:00,confirmado,618001.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000019,5492991227644,2025-08-28 18:46:00,confirmado,1599612.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000020,5492991227644,2025-09-14 08:01:00,confirmado,2235282.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000021,5492991227644,2025-10-03 10:00:00,confirmado,1676461.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000022,5493418277249,2025-06-04 18:34:00,confirmado,1017365.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000023,5493418277249,2025-06-23 12:20:00,confirmado,775011.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000024,5493418277249,2025-07-13 16:35:00,confirmado,1017365.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000025,5493418277249,2025-08-08 12:01:00,confirmado,1840327.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000026,5493418277249,2025-08-25 15:09:00,confirmado,2611549.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000027,5493418277249,2025-09-16 13:45:00,confirmado,1700900.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000028,5493418277249,2025-10-05 12:04:00,confirmado,2108052.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000029,5493587747641,2025-06-02 15:00:00,confirmado,953804.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000030,5493587747641,2025-06-24 10:57:00,confirmado,1393533.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000031,5493587747641,2025-07-13 10:46:00,confirmado,557413.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000032,5493587747641,2025-08-08 08:39:00,confirmado,1586526.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000033,5493587747641,2025-08-22 16:25:00,confirmado,1399723.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000034,5493587747641,2025-09-12 17:15:00,confirmado,1393533.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000035,5493587747641,2025-10-02 14:43:00,confirmado,2662708.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000036,5492614053074,2025-06-02 17:26:00,confirmado,1733189.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000037,5492614053074,2025-06-18 10:43:00,confirmado,1320132.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000038,5492614053074,2025-07-15 15:57:00,confirmado,1526828.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000039,5492614053074,2025-08-05 17:46:00,confirmado,1957489.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000040,5492614053074,2025-08-22 15:26:00,confirmado,1971626.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000041,5492614053074,2025-09-19 13:05:00,confirmado,1744946.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000042,5492614053074,2025-10-03 18:21:00,confirmado,1744946.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000043,5493514079279,2025-06-06 18:57:00,confirmado,412001.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000044,5493514079279,2025-06-26 16:28:00,confirmado,1438664.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000045,5493514079279,2025-07-09 17:31:00,confirmado,663762.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000046,5493514079279,2025-07-31 16:34:00,confirmado,1192847.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000047,5493514079279,2025-08-21 17:46:00,confirmado,1442004.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000048,5493514079279,2025-09-09 14:42:00,confirmado,1075565.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000049,5493514079279,2025-09-30 08:38:00,confirmado,2136568.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000050,5493876914178,2025-06-01 17:37:00,confirmado,2698020.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000051,5493876914178,2025-06-24 15:43:00,confirmado,1915196.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000052,5493876914178,2025-07-11 14:49:00,confirmado,1948002.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000053,5493876914178,2025-08-03 17:58:00,confirmado,1168419.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493876914178,2025-08-25 11:13:00,confirmado,1355620.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-11 12:18:00,confirmado,1840327.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-10-01 09:53:00,confirmado,2478161.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-01 09:32:00,confirmado,1950946.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-23 13:42:00,confirmado,1114826.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-14 14:26:00,confirmado,557413.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-05 09:26:00,confirmado,836120.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-23 14:01:00,confirmado,991487.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-16 13:07:00,confirmado,1176737.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-07 16:46:00,confirmado,588368.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493818437953,2025-06-04 13:47:00,confirmado,479392.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493818437953,2025-06-21 08:56:00,confirmado,1415618.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493818437953,2025-07-14 15:38:00,confirmado,1491730.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493818437953,2025-08-07 16:32:00,confirmado,945759.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493818437953,2025-08-19 13:21:00,confirmado,1656295.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493818437953,2025-09-15 09:14:00,confirmado,1103059.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493818437953,2025-10-07 08:42:00,confirmado,770191.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493582132179,2025-06-01 10:11:00,confirmado,618001.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493582132179,2025-07-10 18:25:00,confirmado,1442004.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493582132179,2025-08-19 17:47:00,confirmado,1236003.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493582132179,2025-09-26 12:54:00,confirmado,1051578.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493582132179,2025-10-29 15:22:00,confirmado,1187610.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493582132179,2025-12-12 09:08:00,confirmado,618001.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493582132179,2026-01-12 11:32:00,confirmado,1442004.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493582132179,2026-04-23 14:30:00,confirmado,1236003.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493582132179,2026-04-24 14:18:00,confirmado,1030003.05,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493582132179,2026-05-03 13:18:00,confirmado,412001.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493872845902,2025-06-03 14:19:00,confirmado,2531328.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493872845902,2025-07-12 17:43:00,confirmado,1783789.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493872845902,2025-08-16 16:10:00,confirmado,1968900.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493872845902,2025-09-23 12:42:00,confirmado,2044405.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493872845902,2025-10-29 12:02:00,confirmado,1696475.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493872845902,2025-12-05 08:52:00,confirmado,1071748.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493872845902,2026-01-18 17:06:00,confirmado,1077086.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493872845902,2026-04-05 14:47:00,confirmado,1307669.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493872845902,2026-04-27 11:38:00,confirmado,727060.98,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493872845902,2026-05-18 16:58:00,confirmado,1017365.42,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5492997670210,2025-06-03 18:34:00,confirmado,3136137.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5492997670210,2025-07-09 15:55:00,confirmado,1283494.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5492997670210,2025-08-17 08:48:00,confirmado,2894708.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5492997670210,2025-09-20 08:42:00,confirmado,1954724.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5492997670210,2025-11-01 18:46:00,confirmado,1592328.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5492997670210,2025-12-06 18:34:00,confirmado,1801686.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5492997670210,2026-01-10 12:17:00,confirmado,1008320.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5492997670210,2026-04-03 14:45:00,confirmado,1672240.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5492997670210,2026-04-17 11:34:00,confirmado,946406.93,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5492997670210,2026-05-12 11:45:00,confirmado,946406.93,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493811657614,2025-06-05 13:30:00,confirmado,1744946.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493811657614,2025-07-04 11:55:00,confirmado,1526828.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493811657614,2025-08-19 12:40:00,confirmado,1744946.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493811657614,2025-09-18 17:00:00,confirmado,1599506.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493811657614,2025-11-01 10:39:00,confirmado,1308709.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493811657614,2025-12-05 17:04:00,confirmado,1256065.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493811657614,2026-01-11 14:11:00,confirmado,1599506.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493811657614,2026-04-08 13:19:00,confirmado,697510.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493811657614,2026-04-29 17:32:00,confirmado,1001940.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493811657614,2026-05-20 12:52:00,confirmado,654354.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5492994145193,2025-06-01 17:06:00,confirmado,824002.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5492994145193,2025-07-10 12:28:00,confirmado,1846886.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5492994145193,2025-08-13 18:55:00,confirmado,1030003.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5492994145193,2025-09-23 15:18:00,confirmado,1915288.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5492994145193,2025-11-01 12:32:00,confirmado,820781.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5492994145193,2025-12-05 08:06:00,confirmado,1236003.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5492994145193,2026-01-17 16:52:00,confirmado,663762.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5492994145193,2026-04-14 11:36:00,confirmado,1030003.05,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5492994145193,2026-05-12 18:56:00,confirmado,1152277.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5492994145193,2026-05-19 17:00:00,confirmado,905518.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493515971311,2025-06-01 15:35:00,confirmado,2274784.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493515971311,2025-07-08 14:20:00,confirmado,2582227.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-13 16:37:00,confirmado,1694218.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-23 17:22:00,confirmado,903716.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-11-02 16:24:00,confirmado,1550023.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-03 16:04:00,confirmado,1184347.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-17 18:29:00,confirmado,822962.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-16 13:12:00,confirmado,775011.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-04-20 18:15:00,confirmado,1355620.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-04-24 15:36:00,confirmado,969414.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-01 09:29:00,confirmado,2123855.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-12 10:37:00,confirmado,1668967.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-16 16:59:00,confirmado,1574330.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-22 17:07:00,confirmado,1393533.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-10-28 09:19:00,confirmado,1703196.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-08 09:39:00,confirmado,1641150.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-16 10:44:00,confirmado,1455444.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-17 14:20:00,confirmado,1169970.24,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-04-22 14:13:00,confirmado,836120.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-05-17 09:51:00,confirmado,612556.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-01 09:09:00,confirmado,1416509.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-07 10:41:00,confirmado,1442896.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-11 08:57:00,confirmado,1438176.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-21 14:36:00,confirmado,1917569.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-10-26 18:27:00,confirmado,1263214.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-12 16:03:00,confirmado,1503347.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-20 15:55:00,confirmado,1541679.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-13 10:16:00,confirmado,479392.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-05-09 17:18:00,confirmado,740666.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-05-20 12:18:00,confirmado,654354.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5492995028869,2025-06-05 18:56:00,confirmado,1997539.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5492995028869,2025-07-06 08:42:00,confirmado,1179320.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5492995028869,2025-08-21 15:06:00,confirmado,1152277.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5492995028869,2025-09-19 13:24:00,confirmado,1165699.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5492995028869,2025-10-31 15:46:00,confirmado,452759.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5492995028869,2025-12-05 15:53:00,confirmado,1198037.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5492995028869,2026-01-19 18:33:00,confirmado,864760.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5492995028869,2026-04-19 18:17:00,confirmado,1111519.37,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5492995028869,2026-05-12 14:29:00,confirmado,824002.44,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5492995028869,2026-05-16 16:57:00,confirmado,1358278.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517304254,2025-06-05 11:26:00,confirmado,1820926.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517304254,2025-07-07 16:33:00,confirmado,2398931.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517304254,2025-08-19 09:32:00,confirmado,1598317.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517304254,2025-09-28 08:47:00,confirmado,1211768.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517304254,2025-11-04 14:12:00,confirmado,1526197.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517304254,2025-12-06 15:22:00,confirmado,1292521.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517304254,2026-01-15 12:45:00,confirmado,2429926.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517304254,2026-04-03 16:48:00,confirmado,1355620.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517304254,2026-05-01 13:23:00,confirmado,727060.98,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517304254,2026-05-07 14:24:00,confirmado,775011.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493416986538,2025-06-01 08:03:00,confirmado,1672240.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493416986538,2025-07-06 18:48:00,confirmado,2782708.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493416986538,2025-08-21 12:04:00,confirmado,2235044.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493416986538,2025-09-23 09:33:00,confirmado,2510317.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493416986538,2025-11-04 15:49:00,confirmado,2528702.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493416986538,2025-12-12 08:17:00,confirmado,1114826.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493416986538,2026-01-18 17:21:00,confirmado,1393533.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493416986538,2026-04-04 10:04:00,confirmado,1114826.84,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493416986538,2026-04-24 09:59:00,confirmado,612556.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493416986538,2026-04-29 18:44:00,confirmado,891263.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492619239862,2025-06-01 12:01:00,confirmado,1308397.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492619239862,2025-07-09 14:43:00,confirmado,2451783.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492619239862,2025-08-16 14:29:00,confirmado,1888354.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492619239862,2025-09-26 18:51:00,confirmado,1208958.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492619239862,2025-10-27 13:53:00,confirmado,1087180.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492619239862,2025-12-06 13:17:00,confirmado,1478165.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492619239862,2026-01-15 17:01:00,confirmado,922734.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492619239862,2026-04-06 17:55:00,confirmado,697510.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492619239862,2026-04-27 09:19:00,confirmado,654354.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492619239862,2026-05-09 11:43:00,confirmado,654354.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493513952681,2025-06-01 09:36:00,confirmado,1030003.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493513952681,2025-07-10 13:23:00,confirmado,1236003.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493513952681,2025-08-16 14:09:00,confirmado,412001.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493513952681,2025-09-28 14:30:00,confirmado,1442004.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493513952681,2025-10-30 08:58:00,confirmado,1030003.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493513952681,2025-12-04 15:03:00,confirmado,1030003.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493513952681,2026-01-13 14:28:00,confirmado,759936.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493513952681,2026-04-13 13:54:00,confirmado,905518.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493513952681,2026-04-15 15:48:00,confirmado,1111519.37,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493513952681,2026-04-21 10:38:00,confirmado,1236003.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493414799650,2025-06-01 18:18:00,confirmado,1557225.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493414799650,2025-07-07 18:00:00,confirmado,2062393.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493414799650,2025-08-12 09:10:00,confirmado,1450332.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493414799650,2025-09-18 18:16:00,confirmado,1454121.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493414799650,2025-11-01 17:04:00,confirmado,1643176.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493414799650,2025-12-08 14:22:00,confirmado,2167316.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493414799650,2026-01-20 17:53:00,confirmado,1294224.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493414799650,2026-04-14 14:51:00,confirmado,1355620.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493414799650,2026-04-22 11:45:00,confirmado,1211768.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493414799650,2026-05-06 18:50:00,confirmado,969414.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492992500733,2025-06-01 14:38:00,confirmado,2229901.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492992500733,2025-07-06 13:52:00,confirmado,3154486.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492992500733,2025-08-12 13:24:00,confirmado,2265280.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492992500733,2025-09-25 14:03:00,confirmado,612556.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492992500733,2025-11-03 09:26:00,confirmado,1280257.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492992500733,2025-12-07 12:47:00,confirmado,1503820.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492992500733,2026-01-20 17:02:00,confirmado,1936875.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492992500733,2026-04-13 11:48:00,confirmado,836120.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
