client_phone,session_id,sender_type,type,message,content,created_at,is_mock
5493414799650,5493414799650,ai,ai,Te confirmo que el pedido P-00071 fue registrado correctamente por 67174.35.,Te confirmo que el pedido P-00071 fue registrado correctamente por 67174.35.,2026-08-08 09:01:38,true
5493414799650,5493414799650,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 09:02:31,true
5493416524997,5493416524997,ai,ai,"Hola Casa de Torta Municipal, paso a revisar tu pedido P-00138 de MICKY PASTA UNTABLE TIRAMISU X 450 GRS.","Hola Casa de Torta Municipal, paso a revisar tu pedido P-00138 de MICKY PASTA UNTABLE TIRAMISU X 450 GRS.",2026-08-08 12:00:00,true
5493416524997,5493416524997,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 12:00:51,true
5493416524997,5493416524997,ai,ai,Te confirmo que el pedido P-00138 fue registrado correctamente por 16173.60.,Te confirmo que el pedido P-00138 fue registrado correctamente por 16173.60.,2026-08-08 12:01:50,true
5493416524997,5493416524997,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 12:02:57,true
5493416986538,5493416986538,ai,ai,"Hola Panadería-Confitería Artística, paso a revisar tu pedido P-00063 de EXTRACTO DE MALTA, FLEIBOR X 60 GRS.","Hola Panadería-Confitería Artística, paso a revisar tu pedido P-00063 de EXTRACTO DE MALTA, FLEIBOR X 60 GRS.",2026-08-09 12:00:00,true
5493416986538,5493416986538,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-09 12:01:29,true
5493416986538,5493416986538,ai,ai,Te confirmo que el pedido P-00063 fue registrado correctamente por 38165.11.,Te confirmo que el pedido P-00063 fue registrado correctamente por 38165.11.,2026-08-09 12:02:31,true
5493416986538,5493416986538,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-09 12:03:34,true
5493418277249,5493418277249,ai,ai,"Hola Repostería Los Pinos, vi que tenes un pedido abierto por MINI MERENGUITOS BLANCO X 12 PAQ y queria ayudarte a cerrarlo.","Hola Repostería Los Pinos, vi que tenes un pedido abierto por MINI MERENGUITOS BLANCO X 12 PAQ y queria ayudarte a cerrarlo.",2026-08-10 11:00:00,true
5493418277249,5493418277249,human,human,"Hola, queria hacer un reclamo por producto faltante.","Hola, queria hacer un reclamo por producto faltante.",2026-08-10 11:01:38,true
5493418277249,5493418277249,ai,ai,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,Gracias por avisarnos. Ya tomo el caso por demora en la entrega y lo escalo para revision.,2026-08-10 11:02:20,true
5493418277249,5493418277249,human,human,"Dale, quedo atento.","Dale, quedo atento.",2026-08-10 11:03:21,true
5493418277249,5493418277249,ai,ai,Ya quedo registrado. Te aviso apenas tengamos respuesta.,Ya quedo registrado. Te aviso apenas tengamos respuesta.,2026-08-10 11:04:10,true
5493419686914,5493419686914,ai,ai,"Hola Café Helados Centro, paso a revisar tu pedido P-00090 de CUCHARITA COMESTIBLE SIN TACC X 250 U.","Hola Café Helados Centro, paso a revisar tu pedido P-00090 de CUCHARITA COMESTIBLE SIN TACC X 250 U.",2026-08-08 08:00:00,true
5493419686914,5493419686914,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 08:00:56,true
5493419686914,5493419686914,ai,ai,Te confirmo que el pedido P-00090 fue registrado correctamente por 54488.32.,Te confirmo que el pedido P-00090 fue registrado correctamente por 54488.32.,2026-08-08 08:02:20,true
5493419686914,5493419686914,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 08:03:43,true
5493513952681,5493513952681,ai,ai,"Hola Bombonería Capri, paso a revisar tu pedido P-00068 de VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA.","Hola Bombonería Capri, paso a revisar tu pedido P-00068 de VELA FINITAS DE 17 CM X 24 UNI TORNEADAS NENA.",2026-08-09 10:00:00,true
5493513952681,5493513952681,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-09 10:01:10,true
5493513952681,5493513952681,ai,ai,Te confirmo que el pedido P-00068 fue registrado correctamente por 7275.25.,Te confirmo que el pedido P-00068 fue registrado correctamente por 7275.25.,2026-08-09 10:02:21,true
5493513952681,5493513952681,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-09 10:03:19,true
5493514079279,5493514079279,ai,ai,"Hola Bombonería San Martín, vi que tenes un pedido abierto por POLVO PARA HELADOS SOFT JAMER X 9 KG CHOCOLATE y queria ayudarte a cerrarlo.","Hola Bombonería San Martín, vi que tenes un pedido abierto por POLVO PARA HELADOS SOFT JAMER X 9 KG CHOCOLATE y queria ayudarte a cerrarlo.",2026-08-10 08:00:00,true
5493514079279,5493514079279,human,human,"Buen dia, pasame detalle de ese pedido por favor.","Buen dia, pasame detalle de ese pedido por favor.",2026-08-10 08:01:48,true
5493514079279,5493514079279,ai,ai,Te confirmo que el pedido P-00157 sigue en curso por un total de 331040.42. Si queres te lo dejo cerrado hoy.,Te confirmo que el pedido P-00157 sigue en curso por un total de 331040.42. Si queres te lo dejo cerrado hoy.,2026-08-10 08:03:03,true
5493514079279,5493514079279,human,human,"Dale, mandamelo asi.","Dale, mandamelo asi.",2026-08-10 08:04:05,true
5493514079279,5493514079279,ai,ai,"Genial, te lo dejo confirmado y en preparacion.","Genial, te lo dejo confirmado y en preparacion.",2026-08-10 08:05:09,true
5493515971311,5493515971311,ai,ai,"Hola Casa de Torta Río Negro, paso a revisar tu pedido P-00048 de VARY CRISTAL MINT X 4,5 KILOS.","Hola Casa de Torta Río Negro, paso a revisar tu pedido P-00048 de VARY CRISTAL MINT X 4,5 KILOS.",2026-08-08 12:00:00,true
5493515971311,5493515971311,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 12:01:08,true
5493515971311,5493515971311,ai,ai,Te confirmo que el pedido P-00048 fue registrado correctamente por 198750.59.,Te confirmo que el pedido P-00048 fue registrado correctamente por 198750.59.,2026-08-08 12:02:26,true
5493515971311,5493515971311,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 12:03:04,true
5493516216782,5493516216782,ai,ai,"Hola Casa de Torta Gourmet, paso a revisar tu pedido P-00096 de GRANULADO CHUNKS S/AMARGO X 1 KG.","Hola Casa de Torta Gourmet, paso a revisar tu pedido P-00096 de GRANULADO CHUNKS S/AMARGO X 1 KG.",2026-08-08 11:00:00,true
5493516216782,5493516216782,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 11:00:46,true
5493516216782,5493516216782,ai,ai,Te confirmo que el pedido P-00096 fue registrado correctamente por 94570.76.,Te confirmo que el pedido P-00096 fue registrado correctamente por 94570.76.,2026-08-08 11:02:05,true
5493516216782,5493516216782,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 11:03:13,true
5493517304254,5493517304254,ai,ai,"Hola Repostería Neuquén Sur, paso a revisar tu pedido P-00060 de GRANA COLOR NEGRA X 1 KG.","Hola Repostería Neuquén Sur, paso a revisar tu pedido P-00060 de GRANA COLOR NEGRA X 1 KG.",2026-08-08 08:00:00,true
5493517304254,5493517304254,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-08 08:01:49,true
5493517304254,5493517304254,ai,ai,Te confirmo que el pedido P-00060 fue registrado correctamente por 24232.44.,Te confirmo que el pedido P-00060 fue registrado correctamente por 24232.44.,2026-08-08 08:02:41,true
5493517304254,5493517304254,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-08 08:03:55,true
5493517632424,5493517632424,ai,ai,"Hola Bombonería Terminal, paso a revisar tu pedido P-00141 de VELA GIBRE CELESTE Nº 0.","Hola Bombonería Terminal, paso a revisar tu pedido P-00141 de VELA GIBRE CELESTE Nº 0.",2026-08-09 11:00:00,true
5493517632424,5493517632424,human,human,"Buen dia, eso fue lo que pedimos el otro dia?","Buen dia, eso fue lo que pedimos el otro dia?",2026-08-09 11:01:16,true
5493517632424,5493517632424,ai,ai,Te confirmo que el pedido P-00141 fue registrado correctamente por 3372.24.,Te confirmo que el pedido P-00141 fue registrado correctamente por 3372.24.,2026-08-09 11:02:23,true
5493517632424,5493517632424,ai,ai,Quedo atento por cualquier otra duda. Gracias.,Quedo atento por cualquier otra duda. Gracias.,2026-08-09 11:03:50,true
