pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000016,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,3,290.16,1,Pedido histórico field mock (2025-06-24),true,+5491199903
PF-000017,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-07-09),true,+5491199903
PF-000017,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-07-09),true,+5491199903
PF-000018,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-08-04),true,+5491199903
PF-000018,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-08-04),true,+5491199903
PF-000018,15007,"ALFAJOR CHOCOTORTA 21X71,5G",1,390.57,1,Pedido histórico field mock (2025-08-04),true,+5491199903
PF-000019,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-08-22),true,+5491199903
PF-000019,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-08-22),true,+5491199903
PF-000020,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-09-13),true,+5491199903
PF-000020,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-09-13),true,+5491199903
PF-000021,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-10-10),true,+5491199903
PF-000021,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-10-10),true,+5491199903
PF-000021,5312,COFLER BLOCK 8x20x38G,2,395.30,1,Pedido histórico field mock (2025-10-10),true,+5491199903
PF-000021,13359,ALFAJOR MINITORTA BROWNIE 21X71.5G,4,251.93,1,Pedido histórico field mock (2025-10-10),true,+5491199903
PF-000022,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-06-04),true,+5491199904
PF-000022,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-04),true,+5491199904
PF-000022,6072,CELOFAN LECHE 12x30X25G,2,397.14,1,Pedido histórico field mock (2025-06-04),true,+5491199904
PF-000023,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-06-25),true,+5491199904
PF-000023,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-06-25),true,+5491199904
PF-000024,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-07-17),true,+5491199904
PF-000024,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-07-17),true,+5491199904
PF-000024,15278,TABLETA  ARCOR CHOCOLATE LECHE Y MANI 6X14X96G,4,288.70,1,Pedido histórico field mock (2025-07-17),true,+5491199904
PF-000024,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,3,290.16,1,Pedido histórico field mock (2025-07-17),true,+5491199904
PF-000025,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-08-02),true,+5491199904
PF-000025,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-08-02),true,+5491199904
PF-000025,15278,TABLETA  ARCOR CHOCOLATE LECHE Y MANI 6X14X96G,3,288.70,1,Pedido histórico field mock (2025-08-02),true,+5491199904
PF-000026,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-08-19),true,+5491199904
PF-000026,11913,BONOBON LECHE 12X30X15G,4,340.39,1,Pedido histórico field mock (2025-08-19),true,+5491199904
PF-000026,5312,COFLER BLOCK 8x20x38G,2,395.30,1,Pedido histórico field mock (2025-08-19),true,+5491199904
PF-000027,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-09-18),true,+5491199904
PF-000027,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-09-18),true,+5491199904
PF-000027,3313,ALFAJOR TATIN BLANCO 56X33G,4,330.76,1,Pedido histórico field mock (2025-09-18),true,+5491199904
PF-000028,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-10-09),true,+5491199904
PF-000028,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-10-09),true,+5491199904
PF-000028,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,4,290.16,1,Pedido histórico field mock (2025-10-09),true,+5491199904
PF-000029,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-06-01),true,3515414430
PF-000029,11913,BONOBON LECHE 12X30X15G,4,340.39,1,Pedido histórico field mock (2025-06-01),true,3515414430
PF-000030,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-06-21),true,3515414430
PF-000030,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-21),true,3515414430
PF-000030,15007,"ALFAJOR CHOCOTORTA 21X71,5G",1,390.57,1,Pedido histórico field mock (2025-06-21),true,3515414430
PF-000031,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-07-13),true,3515414430
PF-000031,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-07-13),true,3515414430
PF-000031,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,4,290.16,1,Pedido histórico field mock (2025-07-13),true,3515414430
PF-000031,6596,ALFAJOR COFLER BLOCK 21X60G,4,444.81,1,Pedido histórico field mock (2025-07-13),true,3515414430
PF-000032,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-08-07),true,3515414430
PF-000032,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-08-07),true,3515414430
PF-000033,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-08-26),true,3515414430
PF-000033,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-08-26),true,3515414430
PF-000033,3465,OBLEA BON O BON LECHE 8X20X30G,1,250.44,1,Pedido histórico field mock (2025-08-26),true,3515414430
PF-000033,3313,ALFAJOR TATIN BLANCO 56X33G,3,330.76,1,Pedido histórico field mock (2025-08-26),true,3515414430
PF-000034,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-09-17),true,3515414430
PF-000034,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-09-17),true,3515414430
PF-000034,3465,OBLEA BON O BON LECHE 8X20X30G,2,250.44,1,Pedido histórico field mock (2025-09-17),true,3515414430
PF-000034,15007,"ALFAJOR CHOCOTORTA 21X71,5G",1,390.57,1,Pedido histórico field mock (2025-09-17),true,3515414430
PF-000035,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-10-10),true,3515414430
PF-000035,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-10-10),true,3515414430
PF-000036,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-06-01),true,5493515128177
PF-000036,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-01),true,5493515128177
PF-000036,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,2,290.16,1,Pedido histórico field mock (2025-06-01),true,5493515128177
PF-000036,3312,ALFAJOR TATIN NEGRO 56X33G,1,138.89,1,Pedido histórico field mock (2025-06-01),true,5493515128177
PF-000037,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-06-21),true,5493515128177
PF-000037,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-06-21),true,5493515128177
PF-000037,3313,ALFAJOR TATIN BLANCO 56X33G,2,330.76,1,Pedido histórico field mock (2025-06-21),true,5493515128177
PF-000038,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-07-17),true,5493515128177
PF-000038,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-07-17),true,5493515128177
PF-000038,15278,TABLETA  ARCOR CHOCOLATE LECHE Y MANI 6X14X96G,1,288.70,1,Pedido histórico field mock (2025-07-17),true,5493515128177
PF-000039,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-08-05),true,5493515128177
PF-000039,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-08-05),true,5493515128177
PF-000039,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,1,290.16,1,Pedido histórico field mock (2025-08-05),true,5493515128177
PF-000040,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-08-26),true,5493515128177
PF-000040,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-08-26),true,5493515128177
PF-000040,14336,SURTIDO DIVERSION 21x400G,4,105.81,1,Pedido histórico field mock (2025-08-26),true,5493515128177
PF-000041,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-09-14),true,5493515128177
PF-000041,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-09-14),true,5493515128177
PF-000041,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,2,290.16,1,Pedido histórico field mock (2025-09-14),true,5493515128177
PF-000041,14772,SURTIDO BAGLEY 21X400G,4,394.41,1,Pedido histórico field mock (2025-09-14),true,5493515128177
PF-000042,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-10-01),true,5493515128177
PF-000042,11913,BONOBON LECHE 12X30X15G,3,340.39,1,Pedido histórico field mock (2025-10-01),true,5493515128177
PF-000042,14336,SURTIDO DIVERSION 21x400G,1,105.81,1,Pedido histórico field mock (2025-10-01),true,5493515128177
PF-000043,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-06-06),true,5493585098671
PF-000043,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-06-06),true,5493585098671
PF-000043,4013,TURRON OBLEA ARCOR 4X50X27G,1,471.66,1,Pedido histórico field mock (2025-06-06),true,5493585098671
PF-000044,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-06-23),true,5493585098671
PF-000044,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,4,342.48,1,Pedido histórico field mock (2025-06-23),true,5493585098671
PF-000044,15278,TABLETA  ARCOR CHOCOLATE LECHE Y MANI 6X14X96G,3,288.70,1,Pedido histórico field mock (2025-06-23),true,5493585098671
PF-000044,5058,MEMBRILLO ARCOR CAJON X5KG,2,466.03,1,Pedido histórico field mock (2025-06-23),true,5493585098671
PF-000045,10129,MENTHO PLUS CHERRY 12X12X29.4G,1,443.33,1,Pedido histórico field mock (2025-07-15),true,5493585098671
PF-000045,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,2,342.48,1,Pedido histórico field mock (2025-07-15),true,5493585098671
PF-000045,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,1,290.16,1,Pedido histórico field mock (2025-07-15),true,5493585098671
PF-000045,13359,ALFAJOR MINITORTA BROWNIE 21X71.5G,4,251.93,1,Pedido histórico field mock (2025-07-15),true,5493585098671
PF-000046,10129,MENTHO PLUS CHERRY 12X12X29.4G,1,443.33,1,Pedido histórico field mock (2025-08-03),true,5493585098671
PF-000046,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-08-03),true,5493585098671
PF-000046,6072,CELOFAN LECHE 12x30X25G,3,397.14,1,Pedido histórico field mock (2025-08-03),true,5493585098671
PF-000047,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-08-20),true,5493585098671
PF-000047,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-08-20),true,5493585098671
PF-000048,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-09-10),true,5493585098671
PF-000048,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,1,342.48,1,Pedido histórico field mock (2025-09-10),true,5493585098671
PF-000048,6596,ALFAJOR COFLER BLOCK 21X60G,3,444.81,1,Pedido histórico field mock (2025-09-10),true,5493585098671
PF-000049,10129,MENTHO PLUS CHERRY 12X12X29.4G,2,443.33,1,Pedido histórico field mock (2025-10-01),true,5493585098671
PF-000049,11809,MR POPS CHUPETIN BLUEBERRY 12X24X18G,3,342.48,1,Pedido histórico field mock (2025-10-01),true,5493585098671
PF-000049,4013,TURRON OBLEA ARCOR 4X50X27G,2,471.66,1,Pedido histórico field mock (2025-10-01),true,5493585098671
PF-000050,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-04),true,5493415100153
PF-000050,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,1,238.68,1,Pedido histórico field mock (2025-06-04),true,5493415100153
PF-000050,15007,"ALFAJOR CHOCOTORTA 21X71,5G",2,390.57,1,Pedido histórico field mock (2025-06-04),true,5493415100153
PF-000051,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-26),true,5493415100153
PF-000051,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,3,238.68,1,Pedido histórico field mock (2025-06-26),true,5493415100153
PF-000051,15007,"ALFAJOR CHOCOTORTA 21X71,5G",2,390.57,1,Pedido histórico field mock (2025-06-26),true,5493415100153
PF-000051,3312,ALFAJOR TATIN NEGRO 56X33G,4,138.89,1,Pedido histórico field mock (2025-06-26),true,5493415100153
PF-000052,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-07-12),true,5493415100153
PF-000052,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,2,238.68,1,Pedido histórico field mock (2025-07-12),true,5493415100153
PF-000052,3312,ALFAJOR TATIN NEGRO 56X33G,3,138.89,1,Pedido histórico field mock (2025-07-12),true,5493415100153
PF-000052,6140,ALFAJOR BONOBON TRIPLE NEGRO 21X60G,3,290.16,1,Pedido histórico field mock (2025-07-12),true,5493415100153
PF-000053,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-07-29),true,5493415100153
PF-000053,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,4,238.68,1,Pedido histórico field mock (2025-07-29),true,5493415100153
PF-000054,11913,BONOBON LECHE 12X30X15G,4,340.39,1,Pedido histórico field mock (2025-08-25),true,5493415100153
PF-000054,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,1,238.68,1,Pedido histórico field mock (2025-08-25),true,5493415100153
PF-000055,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-09-17),true,5493415100153
PF-000055,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,1,238.68,1,Pedido histórico field mock (2025-09-17),true,5493415100153
PF-000055,4013,TURRON OBLEA ARCOR 4X50X27G,3,471.66,1,Pedido histórico field mock (2025-09-17),true,5493415100153
PF-000056,11913,BONOBON LECHE 12X30X15G,4,340.39,1,Pedido histórico field mock (2025-10-07),true,5493415100153
PF-000056,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,3,238.68,1,Pedido histórico field mock (2025-10-07),true,5493415100153
PF-000056,15278,TABLETA  ARCOR CHOCOLATE LECHE Y MANI 6X14X96G,1,288.70,1,Pedido histórico field mock (2025-10-07),true,5493415100153
PF-000056,14336,SURTIDO DIVERSION 21x400G,2,105.81,1,Pedido histórico field mock (2025-10-07),true,5493415100153
PF-000057,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-06-01),true,5493415100154
PF-000057,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,4,238.68,1,Pedido histórico field mock (2025-06-01),true,5493415100154
PF-000057,6072,CELOFAN LECHE 12x30X25G,1,397.14,1,Pedido histórico field mock (2025-06-01),true,5493415100154
PF-000058,10129,MENTHO PLUS CHERRY 12X12X29.4G,2,443.33,1,Pedido histórico field mock (2025-06-19),true,5493415100154
PF-000058,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,2,238.68,1,Pedido histórico field mock (2025-06-19),true,5493415100154
PF-000058,15007,"ALFAJOR CHOCOTORTA 21X71,5G",4,390.57,1,Pedido histórico field mock (2025-06-19),true,5493415100154
PF-000058,6596,ALFAJOR COFLER BLOCK 21X60G,4,444.81,1,Pedido histórico field mock (2025-06-19),true,5493415100154
PF-000059,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-07-14),true,5493415100154
PF-000059,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,1,238.68,1,Pedido histórico field mock (2025-07-14),true,5493415100154
PF-000060,10129,MENTHO PLUS CHERRY 12X12X29.4G,1,443.33,1,Pedido histórico field mock (2025-08-06),true,5493415100154
PF-000060,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,3,238.68,1,Pedido histórico field mock (2025-08-06),true,5493415100154
PF-000061,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-08-25),true,5493415100154
PF-000061,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,1,238.68,1,Pedido histórico field mock (2025-08-25),true,5493415100154
PF-000061,6072,CELOFAN LECHE 12x30X25G,1,397.14,1,Pedido histórico field mock (2025-08-25),true,5493415100154
PF-000062,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-09-19),true,5493415100154
PF-000062,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,2,238.68,1,Pedido histórico field mock (2025-09-19),true,5493415100154
PF-000063,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-10-01),true,5493415100154
PF-000063,1002,CEREAL MIX PASION CHOCOLATE 6x20x26G,2,238.68,1,Pedido histórico field mock (2025-10-01),true,5493415100154
PF-000063,4013,TURRON OBLEA ARCOR 4X50X27G,1,471.66,1,Pedido histórico field mock (2025-10-01),true,5493415100154
PF-000063,14772,SURTIDO BAGLEY 21X400G,4,394.41,1,Pedido histórico field mock (2025-10-01),true,5493415100154
PF-000064,10129,MENTHO PLUS CHERRY 12X12X29.4G,4,443.33,1,Pedido histórico field mock (2025-06-04),true,5493415100155
PF-000064,11803,MR POPS CHUPETIN CEREZA 12X24X18G,2,337.02,1,Pedido histórico field mock (2025-06-04),true,5493415100155
PF-000065,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-06-20),true,5493415100155
PF-000065,11803,MR POPS CHUPETIN CEREZA 12X24X18G,3,337.02,1,Pedido histórico field mock (2025-06-20),true,5493415100155
PF-000066,10129,MENTHO PLUS CHERRY 12X12X29.4G,2,443.33,1,Pedido histórico field mock (2025-07-12),true,5493415100155
PF-000066,11803,MR POPS CHUPETIN CEREZA 12X24X18G,4,337.02,1,Pedido histórico field mock (2025-07-12),true,5493415100155
PF-000066,5312,COFLER BLOCK 8x20x38G,4,395.30,1,Pedido histórico field mock (2025-07-12),true,5493415100155
PF-000067,10129,MENTHO PLUS CHERRY 12X12X29.4G,2,443.33,1,Pedido histórico field mock (2025-07-31),true,5493415100155
PF-000067,11803,MR POPS CHUPETIN CEREZA 12X24X18G,4,337.02,1,Pedido histórico field mock (2025-07-31),true,5493415100155
PF-000068,10129,MENTHO PLUS CHERRY 12X12X29.4G,1,443.33,1,Pedido histórico field mock (2025-08-20),true,5493415100155
PF-000068,11803,MR POPS CHUPETIN CEREZA 12X24X18G,2,337.02,1,Pedido histórico field mock (2025-08-20),true,5493415100155
PF-000069,10129,MENTHO PLUS CHERRY 12X12X29.4G,1,443.33,1,Pedido histórico field mock (2025-09-17),true,5493415100155
PF-000069,11803,MR POPS CHUPETIN CEREZA 12X24X18G,3,337.02,1,Pedido histórico field mock (2025-09-17),true,5493415100155
PF-000069,4013,TURRON OBLEA ARCOR 4X50X27G,1,471.66,1,Pedido histórico field mock (2025-09-17),true,5493415100155
PF-000069,3313,ALFAJOR TATIN BLANCO 56X33G,4,330.76,1,Pedido histórico field mock (2025-09-17),true,5493415100155
PF-000070,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-10-10),true,5493415100155
PF-000070,11803,MR POPS CHUPETIN CEREZA 12X24X18G,3,337.02,1,Pedido histórico field mock (2025-10-10),true,5493415100155
PF-000071,10129,MENTHO PLUS CHERRY 12X12X29.4G,3,443.33,1,Pedido histórico field mock (2025-06-01),true,5493415100156
PF-000071,11913,BONOBON LECHE 12X30X15G,2,340.39,1,Pedido histórico field mock (2025-06-01),true,5493415100156
PF-000071,13359,ALFAJOR MINITORTA BROWNIE 21X71.5G,2,251.93,1,Pedido histórico field mock (2025-06-01),true,5493415100156
PF-000071,3465,OBLEA BON O BON LECHE 8X20X30G,4,250.44,1,Pedido histórico field mock (2025-06-01),true,5493415100156
PF-000072,10129,MENTHO PLUS CHERRY 12X12X29.4G,2,443.33,1,Pedido histórico field mock (2025-06-27),true,5493415100156
PF-000072,11913,BONOBON LECHE 12X30X15G,1,340.39,1,Pedido histórico field mock (2025-06-27),true,5493415100156
