pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00013,5493587747641,25005,X2,"MAIXANAS - Nachos Maíz, Chía & Sal x 98 grs",4,1065.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00014,5493587747641,25005,B2,Pan Cereales 600g ORO,2,4695.04,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00014,5493587747641,25005,82,ARROZ C/LECHE LIGHT CAJA 20x180GRS,3,567.77,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00015,5493587747641,25005,2232,Yogur Firme Entero Vainilla x 170 grs,3,588.43,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00015,5493587747641,25005,R8,Morenas azuca 12 x 400g,2,937.07,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00016,5492614053074,25006,H16,"X Budines x 220g. Vainilla, Choc, Marmolado, Limón (u.)",3,0.01,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00016,5492614053074,25006,B10,Pan para Pancho Artesano 240g,3,2230.58,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00017,5492614053074,25006,A32,VINAGRE MANZANA 12 x 500 cc.,4,0.01,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00017,5492614053074,25006,2177,YOGURT BATIDO DE LIMON X 12 UNIDADES X120GRS,2,688.43,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00017,5492614053074,25006,D46,.ÑOQUIS C/SEMOLIN X900 G DEVIANO,3,1053.72,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00017,5492614053074,25006,J22,COPOS DE MAIZ X2.5KG,4,7921.49,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00018,5492614053074,25006,Y18,Nuggets de Poroto negro a la mostaza,3,928.20,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00018,5492614053074,25006,U30,SALCHICHAS LA BLANCA 24x6x190grs,5,950.58,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00019,5493514079279,25007,V1,Madalenas Choco DDL 1p 180g FLOW VLT,2,1257.02,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493514079279,25007,J10,CHIP DE ARROZ X50GRS,2,695.92,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00019,5493514079279,25007,G37,JUGO GENY DURAZNO BIDÓN x 5 LTS.,4,1133.55,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00020,5493514079279,25007,D49,.RAVIOLES C/VERDURA X450 G DEVIANO,5,2248.76,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00021,5493514079279,25007,312,LEP X 25 KG ALIMENTA,3,249785.95,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00022,5493876914178,25008,A36,INTERPRETE ROBLE MALBEC 6X750,5,0.01,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00022,5493876914178,25008,U33,PICADILLO DE CARNE 24X90G SWIFT,2,796.61,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00023,5493876914178,25008,A18,MAYONESA ZANONI 4 x 2900 grs.,2,2673.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00023,5493876914178,25008,K4,RUMEL PETIT VERDOT 2022 X 750 ML,5,12231.40,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00023,5493876914178,25008,S37,REBOZADOR INTEGRAL 10X750,4,1564.30,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00024,5493876914178,25008,S28,Salvado x240grs,3,1096.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00024,5493876914178,25008,V9,Vainilla 1p 74 VLT,2,561.98,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00025,5492617175545,25009,G30,JUGO GENY NARANJA BOTELLA PET x 1500 CC.,3,433.79,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00025,5492617175545,25009,K13,KEFIR NEUTRO 1 L,1,3681.82,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00025,5492617175545,25009,S21,Frutigran Sésamo Amaranto y Girasol 24 x 250 g,4,1385.85,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00025,5492617175545,25009,E2,JAMON COCIDO OVAL,3,8500.83,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00026,5492617175545,25009,V27,Budin Marmolado V 1p 170g FLOW VLT,4,1663.64,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00026,5492617175545,25009,D6,Tapa de Empanadas ROTISERAS HOJALDRE x12 un x500 g DON YEYO,4,1427.27,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00026,5492617175545,25009,B7,Pan Blanco 550g Bolsa BIM,1,3675.21,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00027,5492617175545,25009,Z17,MAITE - Mermelada Sin azúcar Arándanos x 360 grs,5,2166.92,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00027,5492617175545,25009,O52,XAvellanas con chocolate 100grs,2,0.01,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00028,5493818437953,25010,E11,FIAMBRE PARA EMPAREDADOS RECTANGULAR,2,5355.37,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00028,5493818437953,25010,U43,NUGGETS DE ESPINACA X300GR,4,2964.42,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00028,5493818437953,25010,B12,Pan Hamb Artesano 240g BIM,4,2230.58,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00028,5493818437953,25010,W11,TIRABUZON AL HUEVO,2,166.64,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00029,5493818437953,25010,338,LECHE UAT ENTERA PACK 12x1LT,3,1397.52,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00029,5493818437953,25010,225,QUESO MASCARPONE CAJA 12x200GRS,5,2166.12,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00029,5493818437953,25010,1334,QUESO AZUL MEDIA HORMA Caja  x 4 unidades,4,14500.83,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00029,5493818437953,25010,O56,XGranola Tradicional 500grs,5,0.01,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00030,5493818437953,25010,B45,FAJITAS TIA ROSA 275GR,5,1680.99,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00030,5493818437953,25010,N16,NESTLE DOLCA BANANITA GRANDE 12(16X30G)N1 AR,4,0.01,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00030,5493818437953,25010,Z20,VIA VITA Crackers garbanzo sabor tomillo y curry X100GRS,5,1794.87,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00031,5493582132179,25011,R10,Anillito Vainilla Azucarado 12 x 400g,5,937.07,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00032,5493582132179,25011,N9,NESCAFE DOLCA SUAVE 6X100G,3,0.01,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00032,5493582132179,25011,Z11,VIA VITA - Soft Cookies Naranja con chips Chocolate x 50 grs,4,811.44,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00032,5493582132179,25011,M4,Tostadas sin sal 200 g,1,1063.64,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00033,5493582132179,25011,K07,KEFIR LIMON 500 ML,2,1611.57,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00033,5493582132179,25011,BI7,X Panceta Salada /Libre De Gluten(sin tacc),5,0.01,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00033,5493582132179,25011,J5,GRANOLA TROPICAL FRUITS,5,4132.64,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00034,5493872845902,25012,A27,PURE DE TOMATE DON PEPE x 520 grs,2,475.21,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00034,5493872845902,25012,Y6,PAN DE HAMBURGUESA VIENA CON QUESO POR UNIDAD,3,334.71,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00034,5493872845902,25012,E5,MORTADELA MINI,2,8260.33,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00034,5493872845902,25012,F13,PANCETA AHUMADA X120GR FET,5,2368.60,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00035,5493872845902,25012,U85,LOMO DE ATUN EN ACEITE SWIFT 170 GR,4,2365.29,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00035,5493872845902,25012,M14,Jugo de limón  1L,3,541.80,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00035,5493872845902,25012,B62,Takis Xplosion 1p 85g FLOW BAR EXP,3,1712.40,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00036,5493872845902,25012,Y15,Premezcla Falafel,5,928.20,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00036,5493872845902,25012,Q1,BIZCOCHOS x 500 g.,2,1228.02,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00037,5492997670210,25013,Y48,Semillas de Sesamo,2,343.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00038,5492997670210,25013,B3,Pan Artesano semillas x 500gr BIM,3,0.01,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00038,5492997670210,25013,B21,Madalena Vainilla 1p 200g FLOW BIM,2,1911.57,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00038,5492997670210,25013,F9,JAMON CRUDO 12 MESES X120GR FET,1,6072.73,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00038,5492997670210,25013,P6,MANI CON CHOCOLATE EN ESTUCHES X 25GR IMPERIAL,3,144.10,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00039,5492997670210,25013,D12,PASCUALINA CRIOLLA x2 un x380 g DON YEYO,1,1323.14,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00039,5492997670210,25013,A52,JUGO DE LIMON ZANONI 6 x 1000 ml,4,1305.45,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00039,5492997670210,25013,M9,Aceto Reducción FRUTOS DEL BOSQUE  250ml,2,497.70,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00039,5492997670210,25013,A18,MAYONESA ZANONI 4 x 2900 grs.,4,2673.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00040,5493811657614,25014,D18,RAVIOLES Carne y Espinaca x 500 g DON YEYO,1,1951.24,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00040,5493811657614,25014,W12,TIRABUZON TRISABOR,5,188.26,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00040,5493811657614,25014,N5,NESCAFE DOLCA MAS AROMA 6X50G,4,2248.14,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00040,5493811657614,25014,A37,ARVEJAS ENTERAS DEL AGRICULTOR  10 X 400 G,5,475.21,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00041,5493811657614,25014,S2,Arroz crocante 8 x 170 g,2,0.08,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00042,5493811657614,25014,S39,POROTOS NEGROS 10X400 GRANIX,3,1508.76,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00042,5493811657614,25014,B30,Budin tipo casero relleno ddl BIM 320 g,5,2889.26,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00042,5493811657614,25014,O29,XLenteja 500grs,3,0.01,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00043,5492994145193,25015,G12,MANI CROCANTE SABOR QUESO x 200 GRS.,1,457.88,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00044,5492994145193,25015,S19,Frutigran Salvado dulce 12 x 250 g,4,1251.12,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00045,5492994145193,25015,Z7,VIA VITA - Chalitas Jamón x 100 grs,3,1259.79,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00045,5492994145193,25015,I7,224- ÑOQUIS X 500 GR,3,258.79,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00045,5492994145193,25015,S6,Cereal 16 x 185 g,1,862.76,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00046,5493515971311,25016,B6,Pan Liviano Acti Leche CP 400g BIM,2,2680.17,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00046,5493515971311,25016,150,YOGUR BEBIBLE DESCREMADO DURAZNO 20x900GRS,1,1455.37,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00047,5493515971311,25016,O4,XCacao Amargo Brasilero 250grs,5,0.01,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00047,5493515971311,25016,H9,X Ravioles Pasteurizados x 500g. BLISTER (R/V - R/J - P/V),3,0.01,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493515971311,25016,E11,FIAMBRE PARA EMPAREDADOS RECTANGULAR,3,5355.37,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00048,5493515971311,25016,L9,CHEDDITAS X60 GRS,2,469.42,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00049,5492994228106,25017,O44,XMix Salado 100grs,3,0.01,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00049,5492994228106,25017,Q4,BIZCOCHOS x 205 g.,5,369.66,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00049,5492994228106,25017,I3,209- EMPANADAS CRIOLLAS,4,135.58,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00049,5492994228106,25017,Y22,Semillas Amaranto,1,428.40,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00050,5492994228106,25017,214,QUESO BLANCO LIGHT 12x290GRS,4,2297.52,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00050,5492994228106,25017,A58,VINAGRE MANZANA 12 x 1000 cc.,1,427.27,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00050,5492994228106,25017,X12,MAIXANAS ZANAHORIA Y CREMA Y CEBOLLA,1,1065.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00051,5492994228106,25017,B68,GRISINES CIB 1P 75GR BIM,2,531.40,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00052,5492998718887,25018,I9,219- RAVIOLES POLLO Y ESPINACA X 500 GR,1,253.89,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00053,5492998718887,25018,B24,Vainillas 1p 148g FLOW BIM,5,1015.70,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00054,5492998718887,25018,O36,XAlmendra Non pareil 100grs,2,0.01,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00054,5492998718887,25018,740,YOGUR CON GRANOLA DESCREMADO,3,715.70,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00054,5492998718887,25018,T2,Fiambre cocido de Paleta mini (3.5kg),1,1702.48,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00054,5492998718887,25018,S24,Naturitos Frutos Rojos 10 x 90 g,5,1076.03,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00055,5492995028869,25019,E3,JAMON COCIDO BOLON MINI 07,4,7570.25,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00056,5492995028869,25019,Q2,BIZC. AZUCARADOS x 500 g.,2,1228.02,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00056,5492995028869,25019,S22,Frutigran Semillas Chia y Lino 24 x 250 g,5,1385.85,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00056,5492995028869,25019,A51,JUGO DE LIMON ZANONI 12 x 500 ml,1,505.79,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00056,5492995028869,25019,O33,XCiruela DÄGEN BOMBON descarozada 100grs,5,0.01,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00057,5492995028869,25019,M5,Tostadas salvado 200 g,2,1063.64,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00058,5493517304254,25020,V9,Vainilla 1p 74 VLT,1,561.98,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00058,5493517304254,25020,F12,SALAME DE CERDO X120GR FET,4,2995.04,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00059,5493517304254,25020,B29,Budin tipo casero chocochips BIM 250 g,1,2889.26,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00060,5493517304254,25020,V28,Budin Chip Chocolate V 1p 170g FLOW VLT,4,1663.64,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00060,5493517304254,25020,72,CHATEL CLASICO CAJA 12x190GRS,3,1252.07,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00061,5493416986538,25021,Q3,BIZCOCHOS LIGHT x 500 g.,1,1228.02,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00061,5493416986538,25021,2172,YOGUR NATURAL ENDULZADO CAJA 12 X 280 GRS,1,1098.35,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00061,5493416986538,25021,269,CREMA CHANTILLY CLASICA Spray C. X12U,4,6428.93,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00061,5493416986538,25021,O13,XAritos de Miel 250grs,3,0.01,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00062,5493416986538,25021,M16,Aceite de girasol en AEROSOL  120g,2,512.82,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00062,5493416986538,25021,I2,208- EMPANADAS HORNO,1,135.58,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00062,5493416986538,25021,318,YOGUR FRUTAS ENTERO ARANDANOS 24x160GRS,2,706.61,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00062,5493416986538,25021,N2,NESCAFE CLASICO 6X100G,4,0.01,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00063,5493416986538,25021,W17,TALLARINES ESPINACA N2,5,252.07,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00064,5492619239862,25022,F16,JAMON COCIDO FET AV 200G. C.AUSTRAL,5,1033.50,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00064,5492619239862,25022,S37,REBOZADOR INTEGRAL 10X750,3,1564.30,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00065,5492619239862,25022,L12,TUBITOON CEBOLLA A LA CREMA x 60g,1,469.42,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00065,5492619239862,25022,U12,HAMBURGUESA 30x250g CLASICA XL SWIFT,2,2933.18,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00066,5492619239862,25022,I6,214-TALLARINES CINTA FRESCOS,1,179.27,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00066,5492619239862,25022,G36,JUGO GENY NARANJA BIDÓN x 5 LTS.,5,1133.55,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00067,5493513952681,25023,J4,GRANOLA COCONUT,1,4132.64,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
