pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000053,5493876914178,2025-08-02 11:13:00,confirmado,14090.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493876914178,2025-08-27 16:33:00,confirmado,25140.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-09 17:21:00,confirmado,4080.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-10-07 16:52:00,confirmado,7490.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-01 14:28:00,confirmado,9683.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-18 08:57:00,confirmado,9936.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-13 13:15:00,confirmado,14789.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-02 18:18:00,confirmado,6877.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-26 11:22:00,confirmado,5094.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-17 15:54:00,confirmado,21873.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-08 11:37:00,confirmado,13489.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5492618861463,2025-06-02 15:49:00,confirmado,48518.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5492618861463,2025-06-20 16:03:00,confirmado,6145.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5492618861463,2025-07-09 08:10:00,confirmado,5159.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5492618861463,2025-08-04 18:20:00,confirmado,33915.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5492618861463,2025-08-22 16:58:00,confirmado,7573.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5492618861463,2025-09-12 12:49:00,confirmado,30719.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5492618861463,2025-10-03 14:44:00,confirmado,12546.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493812941974,2025-06-01 08:51:00,confirmado,22220.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493812941974,2025-07-07 10:14:00,confirmado,5090.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493812941974,2025-08-12 14:35:00,confirmado,12490.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493812941974,2025-09-18 09:27:00,confirmado,7580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493812941974,2025-10-29 08:05:00,confirmado,6510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493812941974,2025-12-07 16:19:00,confirmado,31100.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493812941974,2026-01-18 11:05:00,confirmado,45610.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493812941974,2026-04-01 16:50:00,confirmado,3820.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493812941974,2026-04-25 16:39:00,confirmado,9810.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493812941974,2026-05-16 18:18:00,confirmado,5940.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493817404433,2025-06-01 09:05:00,confirmado,20780.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493817404433,2025-07-07 15:33:00,confirmado,24702.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493817404433,2025-08-17 14:48:00,confirmado,33120.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493817404433,2025-09-24 13:40:00,confirmado,7084.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493817404433,2025-10-27 12:13:00,confirmado,11925.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493817404433,2025-12-06 13:14:00,confirmado,11810.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493817404433,2026-01-14 14:02:00,confirmado,6129.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493817404433,2026-04-03 10:44:00,confirmado,10246.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493817404433,2026-04-23 10:57:00,confirmado,8464.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493817404433,2026-05-17 18:16:00,confirmado,11730.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5493419686914,2025-06-01 17:49:00,confirmado,10494.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5493419686914,2025-07-11 18:04:00,confirmado,45576.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5493419686914,2025-08-19 18:13:00,confirmado,26118.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5493419686914,2025-09-28 16:15:00,confirmado,2412.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5493419686914,2025-10-31 15:28:00,confirmado,6318.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5493419686914,2025-12-13 13:42:00,confirmado,7983.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5493419686914,2026-01-13 16:04:00,confirmado,2412.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5493419686914,2026-04-05 15:28:00,confirmado,8829.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5493419686914,2026-04-25 11:45:00,confirmado,6147.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5493419686914,2026-05-09 12:39:00,confirmado,3636.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493518648263,2025-06-04 12:18:00,confirmado,25032.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493518648263,2025-07-13 09:18:00,confirmado,12112.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493518648263,2025-08-20 11:04:00,confirmado,6638.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493518648263,2025-09-27 15:58:00,confirmado,34620.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493518648263,2025-11-01 18:32:00,confirmado,45908.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493518648263,2025-12-12 08:58:00,confirmado,8908.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493518648263,2026-01-14 14:17:00,confirmado,4377.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493518648263,2026-04-01 18:57:00,confirmado,3731.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493518648263,2026-04-16 16:27:00,confirmado,4462.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493518648263,2026-04-23 17:08:00,confirmado,4802.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5493516216782,2025-06-04 18:16:00,confirmado,5590.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5493516216782,2025-07-11 18:51:00,confirmado,35020.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5493516216782,2025-08-14 12:55:00,confirmado,34210.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5493516216782,2025-09-21 14:43:00,confirmado,7490.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5493516216782,2025-11-04 11:30:00,confirmado,19980.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5493516216782,2025-12-08 12:29:00,confirmado,38630.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5493516216782,2026-01-17 11:13:00,confirmado,8080.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5493516216782,2026-04-12 16:48:00,confirmado,4950.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5493516216782,2026-05-07 17:26:00,confirmado,3490.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5493516216782,2026-05-11 14:22:00,confirmado,10200.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5492612780568,2025-06-01 17:38:00,confirmado,2587.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5492612780568,2025-07-04 15:34:00,confirmado,7762.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5492612780568,2025-08-19 09:04:00,confirmado,4496.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5492612780568,2025-09-28 14:04:00,confirmado,4496.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5492612780568,2025-11-01 13:15:00,confirmado,44183.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5492612780568,2025-12-05 18:41:00,confirmado,30785.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5492612780568,2026-01-10 18:14:00,confirmado,4496.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5492612780568,2026-04-17 13:33:00,confirmado,9154.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5492612780568,2026-05-02 18:11:00,confirmado,4646.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5492612780568,2026-05-10 13:17:00,confirmado,9154.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5493582639964,2025-06-01 17:31:00,confirmado,6660.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5493582639964,2025-07-09 12:42:00,confirmado,9297.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5493582639964,2025-08-15 14:23:00,confirmado,37602.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5493582639964,2025-09-27 18:41:00,confirmado,17847.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5493582639964,2025-11-04 08:43:00,confirmado,6741.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5493582639964,2025-12-13 18:17:00,confirmado,20322.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5493582639964,2026-01-20 09:24:00,confirmado,6858.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5493582639964,2026-04-02 17:45:00,confirmado,5085.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5493582639964,2026-04-24 18:35:00,confirmado,5886.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5493582639964,2026-05-16 16:06:00,confirmado,5256.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5493818437953,2025-06-04 16:29:00,confirmado,22932.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5493818437953,2025-07-13 18:00:00,confirmado,21384.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5493818437953,2025-08-19 15:03:00,confirmado,22140.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5493818437953,2025-09-25 17:32:00,confirmado,39015.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5493818437953,2025-10-26 16:59:00,confirmado,26505.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5493818437953,2025-12-12 08:52:00,confirmado,4698.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5493818437953,2026-01-18 14:54:00,confirmado,63081.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5493818437953,2026-04-02 15:08:00,confirmado,7515.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5493818437953,2026-04-29 11:34:00,confirmado,5571.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5493818437953,2026-05-14 12:49:00,confirmado,4869.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5493582132179,2025-06-01 18:28:00,confirmado,37995.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5493582132179,2025-07-06 10:33:00,confirmado,42882.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5493582132179,2025-08-17 10:48:00,confirmado,8976.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5493582132179,2025-09-25 17:08:00,confirmado,17161.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5493582132179,2025-11-02 08:49:00,confirmado,10344.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5493582132179,2025-12-07 15:36:00,confirmado,10939.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5493582132179,2026-01-16 13:41:00,confirmado,11849.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5493582132179,2026-04-05 18:30:00,confirmado,6366.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5493582132179,2026-04-26 13:53:00,confirmado,4556.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5493582132179,2026-05-13 15:37:00,confirmado,5032.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493872845902,2025-06-01 10:42:00,confirmado,56950.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493872845902,2025-07-06 08:42:00,confirmado,35720.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493872845902,2025-08-20 11:11:00,confirmado,21330.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493872845902,2025-09-24 18:48:00,confirmado,31060.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493872845902,2025-11-01 08:05:00,confirmado,46210.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493872845902,2025-12-04 17:15:00,confirmado,9380.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493872845902,2026-01-14 11:56:00,confirmado,24510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493872845902,2026-05-01 11:47:00,confirmado,2880.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493872845902,2026-05-08 16:21:00,confirmado,5840.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493872845902,2026-05-10 10:48:00,confirmado,6970.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5492997670210,2025-06-01 10:14:00,confirmado,12500.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5492997670210,2025-07-09 08:39:00,confirmado,6359.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5492997670210,2025-08-18 16:36:00,confirmado,43562.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5492997670210,2025-09-22 11:12:00,confirmado,73588.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5492997670210,2025-10-29 09:13:00,confirmado,41365.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5492997670210,2025-12-03 08:29:00,confirmado,27784.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5492997670210,2026-01-14 09:49:00,confirmado,5957.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5492997670210,2026-04-16 18:21:00,confirmado,4393.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5492997670210,2026-05-06 17:53:00,confirmado,6428.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5492997670210,2026-05-16 17:25:00,confirmado,8015.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5493811657614,2025-06-03 10:38:00,confirmado,23058.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5493811657614,2025-07-08 11:17:00,confirmado,44937.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5493811657614,2025-08-13 11:57:00,confirmado,10863.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5493811657614,2025-09-27 15:01:00,confirmado,3141.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5493811657614,2025-10-27 16:10:00,confirmado,7029.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5493811657614,2025-12-06 08:39:00,confirmado,4185.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5493811657614,2026-01-13 15:29:00,confirmado,25011.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5493811657614,2026-04-18 13:02:00,confirmado,2412.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5493811657614,2026-04-24 10:00:00,confirmado,5724.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5493811657614,2026-05-19 10:54:00,confirmado,4527.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5492994145193,2025-06-01 18:57:00,confirmado,2890.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5492994145193,2025-07-07 08:16:00,confirmado,5958.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5492994145193,2025-08-12 09:16:00,confirmado,12095.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5492994145193,2025-09-26 16:54:00,confirmado,5006.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5492994145193,2025-10-28 14:00:00,confirmado,13328.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5492994145193,2025-12-06 14:08:00,confirmado,25993.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5492994145193,2026-01-20 09:11:00,confirmado,13132.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5492994145193,2026-04-12 12:46:00,confirmado,8109.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5492994145193,2026-04-30 12:37:00,confirmado,5032.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5492994145193,2026-05-11 15:45:00,confirmado,3825.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493515971311,2025-06-03 10:52:00,confirmado,10700.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493515971311,2025-07-04 14:11:00,confirmado,3180.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493515971311,2025-08-18 10:49:00,confirmado,3510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493515971311,2025-09-21 09:14:00,confirmado,4340.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493515971311,2025-10-31 16:33:00,confirmado,49530.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493515971311,2025-12-06 16:21:00,confirmado,10230.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493515971311,2026-01-13 15:35:00,confirmado,26080.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493515971311,2026-04-12 13:41:00,confirmado,7210.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493515971311,2026-05-02 16:32:00,confirmado,6750.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493515971311,2026-05-17 10:24:00,confirmado,8350.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492994228106,2025-06-01 08:43:00,confirmado,5347.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492994228106,2025-07-11 17:36:00,confirmado,49461.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492994228106,2025-08-14 12:38:00,confirmado,4968.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492994228106,2025-09-23 12:46:00,confirmado,9004.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492994228106,2025-10-28 12:06:00,confirmado,56994.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492994228106,2025-12-05 09:58:00,confirmado,18561.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492994228106,2026-01-15 15:24:00,confirmado,27841.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492994228106,2026-04-06 10:03:00,confirmado,5186.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492994228106,2026-05-04 11:29:00,confirmado,8843.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492994228106,2026-05-12 12:32:00,confirmado,7452.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492998718887,2025-06-02 11:12:00,confirmado,6228.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
