pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00014,5493587747641,25005,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,2,4505.14,1,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00015,5493587747641,25005,RV-PADRON-001,Yerba M. Padron Arg. C/ Palo X 500 Gr.,4,3065.10,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00015,5493587747641,25005,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,5,15500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00015,5493587747641,25005,RV-ORGANICA-001,Yerba M. Org.  Export X 500 Grs,3,4721.37,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00015,5493587747641,25005,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,2,20235.23,1,Pedido: 2 1 (normalizado: 12 1; equiv: 2 1),true,false,false
P-00016,5492614053074,25006,RV-ORGANICA-001,Yerba M. Org.  Export X 500 Grs,2,4721.37,1,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00016,5492614053074,25006,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,4,8247.90,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00016,5492614053074,25006,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,2,15500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00016,5492614053074,25006,RV-COMPUESTA-001,Yerba M. Comp. C/ Hierbas X 500 Gr.,4,3778.43,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00017,5492614053074,25006,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",1,16500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00017,5492614053074,25006,RV-PADRON-004,Yerba M. Padron Arg. Export C/ Palo X 1 Kg,4,5812.54,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00017,5492614053074,25006,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,3,4505.14,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00018,5492614053074,25006,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,4,5500.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00018,5492614053074,25006,RV-BOMBILLA-002,"Bombilla  Pico De Rey 17,5 Cm. Acero Inox.",3,16500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00018,5492614053074,25006,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,4,6096.76,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00019,5493514079279,25007,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00019,5493514079279,25007,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,4,6096.76,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00019,5493514079279,25007,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",2,16500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00020,5493514079279,25007,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,4,1900.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00020,5493514079279,25007,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,3,15500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00020,5493514079279,25007,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,4,5500.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00020,5493514079279,25007,RV-BOMBILLA-004,Bombilla Plana 17 Cm. Acero Inox.,4,15500.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00021,5493514079279,25007,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,1,6096.76,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00021,5493514079279,25007,RV-BOMBILLA-004,Bombilla Plana 17 Cm. Acero Inox.,1,15500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00021,5493514079279,25007,RV-TERERE-001,Terere - LIMON c/ MENTA x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00021,5493514079279,25007,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,3,3632.42,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00022,5493876914178,25008,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,1,6096.76,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00022,5493876914178,25008,RV-CLASSICA-007,Yerba M. Clas. Export X 5 Kg,3,28959.06,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00023,5493876914178,25008,RV-PADRON-001,Yerba M. Padron Arg. C/ Palo X 500 Gr.,1,3065.10,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00023,5493876914178,25008,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00024,5493876914178,25008,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,2,6096.76,1,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00024,5493876914178,25008,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,1,20235.23,1,Pedido: 1 1 (normalizado: 6 1; equiv: 1 1),true,false,false
P-00024,5493876914178,25008,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00024,5493876914178,25008,RV-CLASSICA-007,Yerba M. Clas. Export X 5 Kg,4,28959.06,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00025,5492617175545,25009,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,3,8247.90,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00025,5492617175545,25009,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,1,5500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00025,5492617175545,25009,RV-BOMBILLA-002,"Bombilla  Pico De Rey 17,5 Cm. Acero Inox.",5,16500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00026,5492617175545,25009,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,4,3632.42,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00026,5492617175545,25009,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00027,5492617175545,25009,RV-TRADICIONAL-004,Yerba M. Tradicional Export X 1 Kg,1,6918.21,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00028,5493818437953,25010,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,2,5500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00028,5493818437953,25010,RV-PADRON-004,Yerba M. Padron Arg. Export C/ Palo X 1 Kg,1,5812.54,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00028,5493818437953,25010,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,3,20235.23,1,Pedido: 3 1 (normalizado: 18 1; equiv: 3 1),true,false,false
P-00029,5493818437953,25010,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00030,5493818437953,25010,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,3,5500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00030,5493818437953,25010,RV-BOMBILLA-001,Bombilla Plana 19 Cm. Acero Inox.,1,15500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00030,5493818437953,25010,RV-PADRON-004,Yerba M. Padron Arg. Export C/ Palo X 1 Kg,1,5812.54,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00030,5493818437953,25010,RV-BOMBILLA-004,Bombilla Plana 17 Cm. Acero Inox.,1,15500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00031,5493582132179,25011,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,2,5500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00031,5493582132179,25011,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00031,5493582132179,25011,RV-BOMBILLA-001,Bombilla Plana 19 Cm. Acero Inox.,3,15500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00032,5493582132179,25011,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,2,5500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00032,5493582132179,25011,RV-TRADICIONAL-004,Yerba M. Tradicional Export X 1 Kg,5,6918.21,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00033,5493582132179,25011,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00033,5493582132179,25011,RV-BOMBILLA-001,Bombilla Plana 19 Cm. Acero Inox.,5,15500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00034,5493872845902,25012,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,2,5500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00034,5493872845902,25012,RV-CLASSICA-007,Yerba M. Clas. Export X 5 Kg,2,28959.06,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00035,5493872845902,25012,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,4,4505.14,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00036,5493872845902,25012,RV-CLASSICA-007,Yerba M. Clas. Export X 5 Kg,2,28959.06,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00036,5493872845902,25012,RV-TRADICIONAL-004,Yerba M. Tradicional Export X 1 Kg,2,6918.21,1,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00036,5493872845902,25012,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,4,1900.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00036,5493872845902,25012,RV-TERERE-002,Terere - ANANA c/ MENTA  x250 Gr,4,1900.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00037,5492997670210,25013,RV-TERERE-002,Terere - ANANA c/ MENTA  x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00038,5492997670210,25013,RV-PADRON-004,Yerba M. Padron Arg. Export C/ Palo X 1 Kg,1,5812.54,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00038,5492997670210,25013,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,1,5500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00039,5492997670210,25013,RV-COMPUESTA-001,Yerba M. Comp. C/ Hierbas X 500 Gr.,3,3778.43,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00039,5492997670210,25013,RV-BOMBILLA-002,"Bombilla  Pico De Rey 17,5 Cm. Acero Inox.",4,16500.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00040,5493811657614,25014,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",5,16500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00040,5493811657614,25014,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,1,5500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00040,5493811657614,25014,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,4,3632.42,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00040,5493811657614,25014,RV-TERERE-002,Terere - ANANA c/ MENTA  x250 Gr,3,1900.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00041,5493811657614,25014,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,1,4505.14,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00041,5493811657614,25014,RV-TRADICIONAL-004,Yerba M. Tradicional Export X 1 Kg,5,6918.21,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00041,5493811657614,25014,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",2,16500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00042,5493811657614,25014,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,2,15500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00042,5493811657614,25014,RV-PADRON-001,Yerba M. Padron Arg. C/ Palo X 500 Gr.,3,3065.10,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00043,5492994145193,25015,RV-BOMBILLA-004,Bombilla Plana 17 Cm. Acero Inox.,5,15500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00043,5492994145193,25015,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00043,5492994145193,25015,RV-KIT-TERERE-003,KIT Terere -   NARANJA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00043,5492994145193,25015,RV-ORGANICA-001,Yerba M. Org.  Export X 500 Grs,3,4721.37,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00044,5492994145193,25015,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,5,15500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00044,5492994145193,25015,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,5,3632.42,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00044,5492994145193,25015,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",1,16500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00045,5492994145193,25015,RV-PREMIUM-007,Yerba M. Premiun Ed. Limitada X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00045,5492994145193,25015,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,1,3632.42,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00045,5492994145193,25015,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00045,5492994145193,25015,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00046,5493515971311,25016,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,5,6096.76,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00047,5493515971311,25016,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,3,20235.23,1,Pedido: 3 1 (normalizado: 18 1; equiv: 3 1),true,false,false
P-00047,5493515971311,25016,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,4,5500.00,1,Pedido: 4 1 (normalizado: 4 1; equiv: 4 1),true,false,false
P-00048,5493515971311,25016,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,4,3632.42,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00048,5493515971311,25016,RV-KIT-TERERE-002,KIT Terere -   ANANA c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00048,5493515971311,25016,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,5,4505.14,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00049,5492994228106,25017,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,2,15500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00049,5492994228106,25017,RV-BOMBILLA-004,Bombilla Plana 17 Cm. Acero Inox.,5,15500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00049,5492994228106,25017,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",2,16500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00050,5492994228106,25017,RV-CLASSICA-007,Yerba M. Clas. Export X 5 Kg,5,28959.06,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00050,5492994228106,25017,RV-PREMIUM-001,Yerba M. Premiun Export X 500 Gr.,5,4505.14,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00050,5492994228106,25017,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,5,20235.23,1,Pedido: 5 1 (normalizado: 30 1; equiv: 5 1),true,false,false
P-00050,5492994228106,25017,RV-BOMBILLA-005,Bombilla Plana 15 Cm. Acero Inox.,1,15500.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00051,5492994228106,25017,RV-TRADICIONAL-004,Yerba M. Tradicional Export X 1 Kg,5,6918.21,1,Pedido: 5 1 (normalizado: 100 1; equiv: 5 1),true,false,false
P-00051,5492994228106,25017,RV-PADRON-004,Yerba M. Padron Arg. Export C/ Palo X 1 Kg,2,5812.54,1,Pedido: 2 1 (normalizado: 40 1; equiv: 2 1),true,false,false
P-00051,5492994228106,25017,RV-CLASSICA-004,Yerba M. Clas. Export X 1 Kg,4,6096.76,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00051,5492994228106,25017,RV-ORGANICA-001,Yerba M. Org.  Export X 500 Grs,1,4721.37,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00052,5492998718887,25018,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,1,1900.00,1,Pedido: 1 1 (normalizado: 1 1; equiv: 1 1),true,false,false
P-00052,5492998718887,25018,RV-TERERE-001,Terere - LIMON c/ MENTA x250 Gr,3,1900.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00053,5492998718887,25018,RV-BOMBILLA-002,"Bombilla  Pico De Rey 17,5 Cm. Acero Inox.",3,16500.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
P-00053,5492998718887,25018,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00054,5492998718887,25018,RV-PREMIUM-004,Yerba M. Premiun Export X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00054,5492998718887,25018,RV-TRADICIONAL-001,Yerba M. Tradicional Export X 500 Gr.,4,3632.42,1,Pedido: 4 1 (normalizado: 80 1; equiv: 4 1),true,false,false
P-00054,5492998718887,25018,RV-PREMIUM-007,Yerba M. Premiun Ed. Limitada X 1 Kg,1,8247.90,1,Pedido: 1 1 (normalizado: 20 1; equiv: 1 1),true,false,false
P-00055,5492995028869,25019,RV-TERERE-003,Terere - NARANJA c/ MENTA x250 Gr,5,1900.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00056,5492995028869,25019,RV-COMPUESTA-001,Yerba M. Comp. C/ Hierbas X 500 Gr.,3,3778.43,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00057,5492995028869,25019,RV-TRADICIONAL-007,Yerba M. Tradicional Export X 3 Kg,4,20235.23,1,Pedido: 4 1 (normalizado: 24 1; equiv: 4 1),true,false,false
P-00057,5492995028869,25019,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",5,16500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00058,5493517304254,25020,RV-BOMBILLA-003,"Bombilla  Pico De Loro 19,5 Cm. Acero Inox.",5,16500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00058,5493517304254,25020,RV-ORGANICA-001,Yerba M. Org.  Export X 500 Grs,3,4721.37,1,Pedido: 3 1 (normalizado: 60 1; equiv: 3 1),true,false,false
P-00059,5493517304254,25020,RV-BOMBILLA-001,Bombilla Plana 19 Cm. Acero Inox.,2,15500.00,1,Pedido: 2 1 (normalizado: 2 1; equiv: 2 1),true,false,false
P-00059,5493517304254,25020,RV-KIT-TERERE-001,KIT Terere -   LIMON c/ MENTA x250 Gr,5,5500.00,1,Pedido: 5 1 (normalizado: 5 1; equiv: 5 1),true,false,false
P-00059,5493517304254,25020,RV-TERERE-002,Terere - ANANA c/ MENTA  x250 Gr,3,1900.00,1,Pedido: 3 1 (normalizado: 3 1; equiv: 3 1),true,false,false
