pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000054,5493876914178,2025-08-23 15:40:00,confirmado,174600.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-09 18:20:00,confirmado,101111.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-09-30 11:35:00,confirmado,106785.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-01 12:03:00,confirmado,73722.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-19 11:23:00,confirmado,187877.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-09 18:15:00,confirmado,167990.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-02 16:03:00,confirmado,119614.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-25 15:30:00,confirmado,130993.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-19 17:59:00,confirmado,114912.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-09 15:22:00,confirmado,53011.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493818437953,2025-06-01 13:47:00,confirmado,90029.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493818437953,2025-06-24 15:00:00,confirmado,15258.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493818437953,2025-07-10 16:55:00,confirmado,29039.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493818437953,2025-08-04 14:00:00,confirmado,30517.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493818437953,2025-08-21 09:52:00,confirmado,96517.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493818437953,2025-09-09 14:06:00,confirmado,73142.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493818437953,2025-10-01 09:09:00,confirmado,15258.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493582132179,2025-06-01 08:54:00,confirmado,146359.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493582132179,2025-07-10 14:26:00,confirmado,152297.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493582132179,2025-08-20 13:54:00,confirmado,95397.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493582132179,2025-09-25 16:05:00,confirmado,104305.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493582132179,2025-11-05 10:53:00,confirmado,136070.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493582132179,2025-12-10 11:02:00,confirmado,94873.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493582132179,2026-01-14 18:01:00,confirmado,96773.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493582132179,2026-04-14 09:36:00,confirmado,99070.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493582132179,2026-04-21 08:31:00,confirmado,26357.63,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493582132179,2026-04-23 10:14:00,confirmado,92973.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493872845902,2025-06-04 13:26:00,confirmado,15323.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493872845902,2025-07-07 15:46:00,confirmado,28511.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493872845902,2025-08-20 16:26:00,confirmado,38551.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493872845902,2025-09-22 13:34:00,confirmado,50329.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493872845902,2025-10-26 08:16:00,confirmado,19171.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493872845902,2025-12-06 16:33:00,confirmado,49551.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493872845902,2026-01-11 17:33:00,confirmado,41429.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493872845902,2026-04-09 10:20:00,confirmado,12226.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493872845902,2026-04-26 10:46:00,confirmado,101041.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493872845902,2026-05-13 12:06:00,confirmado,9161.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5492997670210,2025-06-03 10:47:00,confirmado,30454.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5492997670210,2025-07-12 11:20:00,confirmado,26357.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5492997670210,2025-08-18 17:56:00,confirmado,50504.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5492997670210,2025-09-20 17:10:00,confirmado,64079.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5492997670210,2025-11-04 18:25:00,confirmado,44440.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5492997670210,2025-12-04 12:36:00,confirmado,26318.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5492997670210,2026-01-15 15:18:00,confirmado,16914.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5492997670210,2026-04-03 10:54:00,confirmado,7786.47,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5492997670210,2026-04-29 16:05:00,confirmado,16056.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5492997670210,2026-05-01 15:18:00,confirmado,23528.81,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493811657614,2025-06-01 08:08:00,confirmado,34426.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493811657614,2025-07-04 09:02:00,confirmado,44283.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493811657614,2025-08-18 08:12:00,confirmado,52741.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493811657614,2025-09-21 10:00:00,confirmado,39500.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493811657614,2025-11-02 17:14:00,confirmado,34891.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493811657614,2025-12-05 09:37:00,confirmado,77971.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493811657614,2026-01-13 11:21:00,confirmado,39432.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493811657614,2026-04-01 13:05:00,confirmado,9908.63,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493811657614,2026-04-13 14:58:00,confirmado,67113.42,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493811657614,2026-05-02 12:02:00,confirmado,21720.97,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5492994145193,2025-06-01 09:50:00,confirmado,46589.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5492994145193,2025-07-04 18:22:00,confirmado,27374.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5492994145193,2025-08-13 18:20:00,confirmado,14400.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5492994145193,2025-09-22 09:23:00,confirmado,52530.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5492994145193,2025-10-27 14:23:00,confirmado,34772.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5492994145193,2025-12-06 18:51:00,confirmado,28843.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5492994145193,2026-01-13 15:38:00,confirmado,77341.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5492994145193,2026-04-07 08:28:00,confirmado,22068.71,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5492994145193,2026-04-12 17:22:00,confirmado,18323.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5492994145193,2026-05-04 11:24:00,confirmado,70111.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493515971311,2025-06-05 08:36:00,confirmado,42924.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493515971311,2025-07-13 15:33:00,confirmado,49202.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-11 15:40:00,confirmado,25015.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-20 18:16:00,confirmado,24799.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-11-02 10:36:00,confirmado,16981.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-13 17:04:00,confirmado,25015.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-12 17:55:00,confirmado,68492.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-20 08:43:00,confirmado,70111.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-04-24 18:48:00,confirmado,15292.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-05-07 13:51:00,confirmado,24420.48,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-02 18:35:00,confirmado,75048.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-08 15:39:00,confirmado,125170.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-19 15:55:00,confirmado,99824.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-18 17:11:00,confirmado,118901.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-11-03 10:46:00,confirmado,82983.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-07 11:23:00,confirmado,167619.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-15 15:11:00,confirmado,60983.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-23 15:41:00,confirmado,9908.63,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-05-13 08:59:00,confirmado,91598.55,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-05-18 11:46:00,confirmado,38401.80,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-01 09:49:00,confirmado,98696.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-14 13:56:00,confirmado,72082.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-20 09:35:00,confirmado,15292.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-18 14:54:00,confirmado,45303.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-10-31 08:45:00,confirmado,47954.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-07 17:00:00,confirmado,29968.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-12 17:30:00,confirmado,91189.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-13 18:17:00,confirmado,18323.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-04-30 13:24:00,confirmado,16999.60,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-05-12 09:06:00,confirmado,13687.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5493814729528,2025-06-06 15:45:00,confirmado,51178.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5493814729528,2025-07-14 18:59:00,confirmado,28843.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5493814729528,2025-08-11 09:51:00,confirmado,17465.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5493814729528,2025-09-23 15:53:00,confirmado,34595.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5493814729528,2025-10-26 15:59:00,confirmado,40782.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5493814729528,2025-12-06 08:45:00,confirmado,24352.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5493814729528,2026-01-20 12:12:00,confirmado,76861.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5493814729528,2026-04-23 10:45:00,confirmado,18323.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5493814729528,2026-05-06 14:11:00,confirmado,105167.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5493814729528,2026-05-19 10:49:00,confirmado,20294.31,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493876922419,2025-06-04 16:13:00,confirmado,54123.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493876922419,2025-07-14 10:33:00,confirmado,72082.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493876922419,2025-08-20 11:02:00,confirmado,76803.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493876922419,2025-09-18 18:12:00,confirmado,89360.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493876922419,2025-10-28 14:09:00,confirmado,71401.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493876922419,2025-12-12 08:59:00,confirmado,93518.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493876922419,2026-01-11 18:50:00,confirmado,134721.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493876922419,2026-04-04 15:07:00,confirmado,12226.96,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493876922419,2026-04-05 14:01:00,confirmado,17465.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493876922419,2026-05-10 14:17:00,confirmado,13221.17,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5492618889598,2025-06-05 09:56:00,confirmado,60082.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5492618889598,2025-07-11 09:05:00,confirmado,24420.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5492618889598,2025-08-11 09:05:00,confirmado,45657.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5492618889598,2025-09-20 14:07:00,confirmado,24420.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5492618889598,2025-11-05 11:46:00,confirmado,42110.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5492618889598,2025-12-07 15:07:00,confirmado,27485.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5492618889598,2026-01-11 18:31:00,confirmado,33493.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5492618889598,2026-04-11 13:44:00,confirmado,101041.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5492618889598,2026-04-20 17:36:00,confirmado,29625.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5492618889598,2026-04-30 16:00:00,confirmado,13916.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492615021286,2025-06-05 09:40:00,confirmado,91108.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492615021286,2025-07-05 12:14:00,confirmado,33230.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492615021286,2025-08-14 15:17:00,confirmado,22614.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492615021286,2025-09-18 08:02:00,confirmado,27733.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492615021286,2025-11-01 15:45:00,confirmado,80772.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492615021286,2025-12-12 11:39:00,confirmado,33560.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492615021286,2026-01-18 12:17:00,confirmado,61205.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492615021286,2026-04-15 08:50:00,confirmado,15572.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492615021286,2026-05-01 12:02:00,confirmado,18323.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492615021286,2026-05-18 10:35:00,confirmado,21355.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493813520000,2025-06-01 13:16:00,confirmado,27485.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493813520000,2025-07-10 14:26:00,confirmado,9161.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493813520000,2025-08-16 18:44:00,confirmado,148588.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493813520000,2025-09-23 09:18:00,confirmado,83744.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493813520000,2025-10-30 11:37:00,confirmado,71108.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493813520000,2025-12-06 18:36:00,confirmado,111094.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493813520000,2026-01-10 11:29:00,confirmado,31252.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493813520000,2026-04-19 16:02:00,confirmado,19750.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493813520000,2026-04-20 11:53:00,confirmado,94434.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493813520000,2026-04-26 12:22:00,confirmado,23011.65,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5492997489876,2025-06-03 16:53:00,confirmado,53016.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5492997489876,2025-07-09 17:04:00,confirmado,35147.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5492997489876,2025-08-13 18:02:00,confirmado,105500.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5492997489876,2025-09-25 14:00:00,confirmado,28165.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5492997489876,2025-10-29 15:01:00,confirmado,35304.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5492997489876,2025-12-05 14:17:00,confirmado,86536.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5492997489876,2026-01-13 11:55:00,confirmado,66005.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5492997489876,2026-04-10 14:05:00,confirmado,32454.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5492997489876,2026-04-19 08:11:00,confirmado,17229.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5492997489876,2026-05-03 08:31:00,confirmado,25847.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5493519107005,2025-06-05 18:28:00,confirmado,73096.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5493519107005,2025-07-12 18:44:00,confirmado,77501.31,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5493519107005,2025-08-11 12:02:00,confirmado,96355.61,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5493519107005,2025-09-21 15:10:00,confirmado,61696.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5493519107005,2025-11-01 18:44:00,confirmado,64302.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5493519107005,2025-12-12 09:24:00,confirmado,147406.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5493519107005,2026-01-15 09:15:00,confirmado,94434.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5493519107005,2026-04-09 09:08:00,confirmado,19750.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5493519107005,2026-05-06 11:14:00,confirmado,20778.03,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5493519107005,2026-05-17 11:28:00,confirmado,21636.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5493874104594,2025-06-03 16:00:00,confirmado,32737.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
