pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000019,10348,COFLER LECHE 12x10x55G,3,2652.40,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000019,10600,BEBIDA BC MULTIFRUTA 12x1L,1,1759.82,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000020,10338,AIREADO COFLER MIXTO 8x20x27G,1,1532.81,4,Pedido histórico field mock (2025-09-12),true,5492991227644
PF-000020,10340,AIREADO COFLER LECHE 8x10x55G,1,2947.67,4,Pedido histórico field mock (2025-09-12),true,5492991227644
PF-000020,10344,AIREADO COFLER LECHE 4x12x100G,1,5069.73,4,Pedido histórico field mock (2025-09-12),true,5492991227644
PF-000020,10600,BEBIDA BC MULTIFRUTA 12x1L,1,1759.82,4,Pedido histórico field mock (2025-09-12),true,5492991227644
PF-000021,10338,AIREADO COFLER MIXTO 8x20x27G,4,1532.81,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000021,10340,AIREADO COFLER LECHE 8x10x55G,4,2947.67,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000021,10347,AIREADO COFLER ALMENDRAS 4x12x100G,4,5069.73,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000021,10350,COFLER ALMENDRAS 12x10x55G,1,2652.40,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000022,10337,AIREADO COFLER BLANCO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-06-03),true,5493418277249
PF-000022,10340,AIREADO COFLER LECHE 8x10x55G,3,3467.84,1,Pedido histórico field mock (2025-06-03),true,5493418277249
PF-000023,10337,AIREADO COFLER BLANCO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-06-26),true,5493418277249
PF-000023,10340,AIREADO COFLER LECHE 8x10x55G,4,3467.84,1,Pedido histórico field mock (2025-06-26),true,5493418277249
PF-000023,10348,COFLER LECHE 12x10x55G,4,3120.47,1,Pedido histórico field mock (2025-06-26),true,5493418277249
PF-000024,10337,AIREADO COFLER BLANCO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-07-17),true,5493418277249
PF-000024,10340,AIREADO COFLER LECHE 8x10x55G,3,3467.84,1,Pedido histórico field mock (2025-07-17),true,5493418277249
PF-000024,10600,BEBIDA BC MULTIFRUTA 12x1L,3,2070.37,1,Pedido histórico field mock (2025-07-17),true,5493418277249
PF-000025,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-08-08),true,5493418277249
PF-000025,10340,AIREADO COFLER LECHE 8x10x55G,2,3467.84,1,Pedido histórico field mock (2025-08-08),true,5493418277249
PF-000026,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-08-24),true,5493418277249
PF-000026,10340,AIREADO COFLER LECHE 8x10x55G,3,3467.84,1,Pedido histórico field mock (2025-08-24),true,5493418277249
PF-000026,10350,COFLER ALMENDRAS 12x10x55G,1,3120.47,1,Pedido histórico field mock (2025-08-24),true,5493418277249
PF-000026,10582,AGUILA TAZA FAMILIAR 6X12X225G,1,9304.55,1,Pedido histórico field mock (2025-08-24),true,5493418277249
PF-000027,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000027,10340,AIREADO COFLER LECHE 8x10x55G,4,3467.84,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000027,10346,AIREADO COFLER MIXTO 4x12x100G,3,5964.39,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000028,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-10-09),true,5493418277249
PF-000028,10340,AIREADO COFLER LECHE 8x10x55G,4,3467.84,1,Pedido histórico field mock (2025-10-09),true,5493418277249
PF-000028,10374,COFLER BLOCK 24x300G,4,12136.29,1,Pedido histórico field mock (2025-10-09),true,5493418277249
PF-000029,10338,AIREADO COFLER MIXTO 8x20x27G,1,2073.80,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000029,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000029,10600,BEBIDA BC MULTIFRUTA 12x1L,2,2380.93,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000030,10338,AIREADO COFLER MIXTO 8x20x27G,3,2073.80,2,Pedido histórico field mock (2025-06-23),true,5493587747641
PF-000030,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-06-23),true,5493587747641
PF-000030,10347,AIREADO COFLER ALMENDRAS 4x12x100G,4,6859.05,2,Pedido histórico field mock (2025-06-23),true,5493587747641
PF-000031,10338,AIREADO COFLER MIXTO 8x20x27G,3,2073.80,2,Pedido histórico field mock (2025-07-09),true,5493587747641
PF-000031,10341,AIREADO COFLER BLANCO 8x10x55G,3,3988.02,2,Pedido histórico field mock (2025-07-09),true,5493587747641
PF-000031,10352,COFLER ROCKLETS LECHE 12x10x55G,1,3588.54,2,Pedido histórico field mock (2025-07-09),true,5493587747641
PF-000031,10346,AIREADO COFLER MIXTO 4x12x100G,1,6859.05,2,Pedido histórico field mock (2025-07-09),true,5493587747641
PF-000032,10338,AIREADO COFLER MIXTO 8x20x27G,3,2073.80,2,Pedido histórico field mock (2025-08-02),true,5493587747641
PF-000032,10341,AIREADO COFLER BLANCO 8x10x55G,4,3988.02,2,Pedido histórico field mock (2025-08-02),true,5493587747641
PF-000033,10338,AIREADO COFLER MIXTO 8x20x27G,1,2073.80,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,10345,AIREADO COFLER BLANCO 4x12x100G,3,6859.05,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,10353,COFLER BLANCO CHOCOLINAS 12x10x55G,4,3588.54,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000034,10338,AIREADO COFLER MIXTO 8x20x27G,4,2073.80,2,Pedido histórico field mock (2025-09-19),true,5493587747641
PF-000034,10341,AIREADO COFLER BLANCO 8x10x55G,2,3988.02,2,Pedido histórico field mock (2025-09-19),true,5493587747641
PF-000035,10338,AIREADO COFLER MIXTO 8x20x27G,4,2073.80,2,Pedido histórico field mock (2025-10-04),true,5493587747641
PF-000035,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-10-04),true,5493587747641
PF-000036,10340,AIREADO COFLER LECHE 8x10x55G,3,3121.06,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000036,10337,AIREADO COFLER BLANCO 8x20x27G,2,1622.98,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000036,10343,AIREADO COFLER ALMENDRAS 8x10x55G,2,3121.06,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000036,10604,BEBIDA BC MANZANA 12x1L,3,1863.34,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000037,10340,AIREADO COFLER LECHE 8x10x55G,2,3121.06,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,10337,AIREADO COFLER BLANCO 8x20x27G,4,1622.98,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,10344,AIREADO COFLER LECHE 4x12x100G,3,5367.95,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,10350,COFLER ALMENDRAS 12x10x55G,2,2808.42,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000038,10340,AIREADO COFLER LECHE 8x10x55G,3,3121.06,3,Pedido histórico field mock (2025-07-12),true,5492614053074
PF-000038,10337,AIREADO COFLER BLANCO 8x20x27G,3,1622.98,3,Pedido histórico field mock (2025-07-12),true,5492614053074
PF-000038,10353,COFLER BLANCO CHOCOLINAS 12x10x55G,1,2808.42,3,Pedido histórico field mock (2025-07-12),true,5492614053074
PF-000038,10347,AIREADO COFLER ALMENDRAS 4x12x100G,2,5367.95,3,Pedido histórico field mock (2025-07-12),true,5492614053074
PF-000039,10340,AIREADO COFLER LECHE 8x10x55G,4,3121.06,3,Pedido histórico field mock (2025-07-29),true,5492614053074
PF-000039,10337,AIREADO COFLER BLANCO 8x20x27G,1,1622.98,3,Pedido histórico field mock (2025-07-29),true,5492614053074
PF-000039,10582,AGUILA TAZA FAMILIAR 6X12X225G,1,8374.09,3,Pedido histórico field mock (2025-07-29),true,5492614053074
PF-000040,10340,AIREADO COFLER LECHE 8x10x55G,2,3121.06,3,Pedido histórico field mock (2025-08-28),true,5492614053074
PF-000040,10337,AIREADO COFLER BLANCO 8x20x27G,4,1622.98,3,Pedido histórico field mock (2025-08-28),true,5492614053074
PF-000041,10340,AIREADO COFLER LECHE 8x10x55G,2,3121.06,3,Pedido histórico field mock (2025-09-16),true,5492614053074
PF-000041,10337,AIREADO COFLER BLANCO 8x20x27G,3,1622.98,3,Pedido histórico field mock (2025-09-16),true,5492614053074
PF-000041,10346,AIREADO COFLER MIXTO 4x12x100G,2,5367.95,3,Pedido histórico field mock (2025-09-16),true,5492614053074
PF-000041,10374,COFLER BLOCK 24x300G,2,10922.66,3,Pedido histórico field mock (2025-09-16),true,5492614053074
PF-000042,10340,AIREADO COFLER LECHE 8x10x55G,1,3121.06,3,Pedido histórico field mock (2025-10-10),true,5492614053074
PF-000042,10337,AIREADO COFLER BLANCO 8x20x27G,1,1622.98,3,Pedido histórico field mock (2025-10-10),true,5492614053074
PF-000042,10352,COFLER ROCKLETS LECHE 12x10x55G,3,2808.42,3,Pedido histórico field mock (2025-10-10),true,5492614053074
PF-000042,10582,AGUILA TAZA FAMILIAR 6X12X225G,3,8374.09,3,Pedido histórico field mock (2025-10-10),true,5492614053074
PF-000043,10338,AIREADO COFLER MIXTO 8x20x27G,1,1532.81,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000043,10337,AIREADO COFLER BLANCO 8x20x27G,4,1532.81,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000043,10346,AIREADO COFLER MIXTO 4x12x100G,2,5069.73,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000043,10374,COFLER BLOCK 24x300G,4,10315.85,4,Pedido histórico field mock (2025-06-01),true,5493514079279
PF-000044,10338,AIREADO COFLER MIXTO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-06-19),true,5493514079279
PF-000044,10337,AIREADO COFLER BLANCO 8x20x27G,4,1532.81,4,Pedido histórico field mock (2025-06-19),true,5493514079279
PF-000045,10338,AIREADO COFLER MIXTO 8x20x27G,4,1532.81,4,Pedido histórico field mock (2025-07-18),true,5493514079279
PF-000045,10337,AIREADO COFLER BLANCO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-07-18),true,5493514079279
PF-000046,10338,AIREADO COFLER MIXTO 8x20x27G,1,1532.81,4,Pedido histórico field mock (2025-08-05),true,5493514079279
PF-000046,10337,AIREADO COFLER BLANCO 8x20x27G,2,1532.81,4,Pedido histórico field mock (2025-08-05),true,5493514079279
PF-000047,10338,AIREADO COFLER MIXTO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-08-22),true,5493514079279
PF-000047,10337,AIREADO COFLER BLANCO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-08-22),true,5493514079279
PF-000047,10345,AIREADO COFLER BLANCO 4x12x100G,2,5069.73,4,Pedido histórico field mock (2025-08-22),true,5493514079279
PF-000047,10353,COFLER BLANCO CHOCOLINAS 12x10x55G,2,2652.40,4,Pedido histórico field mock (2025-08-22),true,5493514079279
PF-000048,10338,AIREADO COFLER MIXTO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-09-16),true,5493514079279
PF-000048,10337,AIREADO COFLER BLANCO 8x20x27G,2,1532.81,4,Pedido histórico field mock (2025-09-16),true,5493514079279
PF-000048,10344,AIREADO COFLER LECHE 4x12x100G,2,5069.73,4,Pedido histórico field mock (2025-09-16),true,5493514079279
PF-000048,10582,AGUILA TAZA FAMILIAR 6X12X225G,3,7908.86,4,Pedido histórico field mock (2025-09-16),true,5493514079279
PF-000049,10338,AIREADO COFLER MIXTO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-10-03),true,5493514079279
PF-000049,10337,AIREADO COFLER BLANCO 8x20x27G,2,1532.81,4,Pedido histórico field mock (2025-10-03),true,5493514079279
PF-000049,10345,AIREADO COFLER BLANCO 4x12x100G,3,5069.73,4,Pedido histórico field mock (2025-10-03),true,5493514079279
PF-000050,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-06-05),true,5493876914178
PF-000050,10338,AIREADO COFLER MIXTO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-06-05),true,5493876914178
PF-000051,10337,AIREADO COFLER BLANCO 8x20x27G,3,1803.31,1,Pedido histórico field mock (2025-06-19),true,5493876914178
PF-000051,10338,AIREADO COFLER MIXTO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-06-19),true,5493876914178
PF-000051,10600,BEBIDA BC MULTIFRUTA 12x1L,2,2070.37,1,Pedido histórico field mock (2025-06-19),true,5493876914178
PF-000051,10342,AIREADO COFLER MIXTO 8x10x55G,4,3467.84,1,Pedido histórico field mock (2025-06-19),true,5493876914178
PF-000052,10337,AIREADO COFLER BLANCO 8x20x27G,4,1803.31,1,Pedido histórico field mock (2025-07-09),true,5493876914178
PF-000052,10338,AIREADO COFLER MIXTO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-07-09),true,5493876914178
PF-000053,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-08-02),true,5493876914178
PF-000053,10338,AIREADO COFLER MIXTO 8x20x27G,3,1803.31,1,Pedido histórico field mock (2025-08-02),true,5493876914178
PF-000053,10603,BEBIDA BC NARANJA 12x1L,2,2070.37,1,Pedido histórico field mock (2025-08-02),true,5493876914178
PF-000053,10582,AGUILA TAZA FAMILIAR 6X12X225G,3,9304.55,1,Pedido histórico field mock (2025-08-02),true,5493876914178
PF-000054,10337,AIREADO COFLER BLANCO 8x20x27G,3,1803.31,1,Pedido histórico field mock (2025-08-24),true,5493876914178
PF-000054,10338,AIREADO COFLER MIXTO 8x20x27G,4,1803.31,1,Pedido histórico field mock (2025-08-24),true,5493876914178
PF-000055,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-09-17),true,5493876914178
PF-000055,10338,AIREADO COFLER MIXTO 8x20x27G,3,1803.31,1,Pedido histórico field mock (2025-09-17),true,5493876914178
PF-000056,10337,AIREADO COFLER BLANCO 8x20x27G,1,1803.31,1,Pedido histórico field mock (2025-10-07),true,5493876914178
PF-000056,10338,AIREADO COFLER MIXTO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-10-07),true,5493876914178
PF-000057,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-06-01),true,5492617175545
PF-000057,10336,AIREADO COFLER LECHE 8x20x27G,3,2073.80,2,Pedido histórico field mock (2025-06-01),true,5492617175545
PF-000058,10341,AIREADO COFLER BLANCO 8x10x55G,3,3988.02,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000058,10336,AIREADO COFLER LECHE 8x20x27G,2,2073.80,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000058,10374,COFLER BLOCK 24x300G,1,13956.73,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000058,10344,AIREADO COFLER LECHE 4x12x100G,1,6859.05,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000059,10341,AIREADO COFLER BLANCO 8x10x55G,2,3988.02,2,Pedido histórico field mock (2025-07-13),true,5492617175545
PF-000059,10336,AIREADO COFLER LECHE 8x20x27G,1,2073.80,2,Pedido histórico field mock (2025-07-13),true,5492617175545
PF-000060,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-08-04),true,5492617175545
PF-000060,10336,AIREADO COFLER LECHE 8x20x27G,4,2073.80,2,Pedido histórico field mock (2025-08-04),true,5492617175545
PF-000061,10341,AIREADO COFLER BLANCO 8x10x55G,3,3988.02,2,Pedido histórico field mock (2025-08-24),true,5492617175545
PF-000061,10336,AIREADO COFLER LECHE 8x20x27G,4,2073.80,2,Pedido histórico field mock (2025-08-24),true,5492617175545
PF-000062,10341,AIREADO COFLER BLANCO 8x10x55G,3,3988.02,2,Pedido histórico field mock (2025-09-14),true,5492617175545
PF-000062,10336,AIREADO COFLER LECHE 8x20x27G,2,2073.80,2,Pedido histórico field mock (2025-09-14),true,5492617175545
PF-000062,10604,BEBIDA BC MANZANA 12x1L,3,2380.93,2,Pedido histórico field mock (2025-09-14),true,5492617175545
PF-000063,10341,AIREADO COFLER BLANCO 8x10x55G,1,3988.02,2,Pedido histórico field mock (2025-10-05),true,5492617175545
PF-000063,10336,AIREADO COFLER LECHE 8x20x27G,1,2073.80,2,Pedido histórico field mock (2025-10-05),true,5492617175545
PF-000064,10337,AIREADO COFLER BLANCO 8x20x27G,1,1532.81,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000064,10341,AIREADO COFLER BLANCO 8x10x55G,2,2947.67,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000065,10337,AIREADO COFLER BLANCO 8x20x27G,4,1532.81,4,Pedido histórico field mock (2025-06-27),true,5492618861463
PF-000065,10341,AIREADO COFLER BLANCO 8x10x55G,1,2947.67,4,Pedido histórico field mock (2025-06-27),true,5492618861463
PF-000066,10337,AIREADO COFLER BLANCO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-07-17),true,5492618861463
PF-000066,10341,AIREADO COFLER BLANCO 8x10x55G,4,2947.67,4,Pedido histórico field mock (2025-07-17),true,5492618861463
PF-000066,10342,AIREADO COFLER MIXTO 8x10x55G,4,2947.67,4,Pedido histórico field mock (2025-07-17),true,5492618861463
PF-000066,10582,AGUILA TAZA FAMILIAR 6X12X225G,3,7908.86,4,Pedido histórico field mock (2025-07-17),true,5492618861463
PF-000067,10337,AIREADO COFLER BLANCO 8x20x27G,2,1532.81,4,Pedido histórico field mock (2025-08-03),true,5492618861463
PF-000067,10341,AIREADO COFLER BLANCO 8x10x55G,4,2947.67,4,Pedido histórico field mock (2025-08-03),true,5492618861463
PF-000067,10343,AIREADO COFLER ALMENDRAS 8x10x55G,4,2947.67,4,Pedido histórico field mock (2025-08-03),true,5492618861463
PF-000068,10337,AIREADO COFLER BLANCO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-08-23),true,5492618861463
PF-000068,10341,AIREADO COFLER BLANCO 8x10x55G,2,2947.67,4,Pedido histórico field mock (2025-08-23),true,5492618861463
PF-000068,10347,AIREADO COFLER ALMENDRAS 4x12x100G,2,5069.73,4,Pedido histórico field mock (2025-08-23),true,5492618861463
PF-000068,10350,COFLER ALMENDRAS 12x10x55G,4,2652.40,4,Pedido histórico field mock (2025-08-23),true,5492618861463
PF-000069,10337,AIREADO COFLER BLANCO 8x20x27G,2,1532.81,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000069,10341,AIREADO COFLER BLANCO 8x10x55G,2,2947.67,4,Pedido histórico field mock (2025-09-12),true,5492618861463
PF-000070,10337,AIREADO COFLER BLANCO 8x20x27G,3,1532.81,4,Pedido histórico field mock (2025-10-01),true,5492618861463
PF-000070,10341,AIREADO COFLER BLANCO 8x10x55G,1,2947.67,4,Pedido histórico field mock (2025-10-01),true,5492618861463
PF-000071,10340,AIREADO COFLER LECHE 8x10x55G,4,3467.84,1,Pedido histórico field mock (2025-06-05),true,5493812941974
PF-000071,10337,AIREADO COFLER BLANCO 8x20x27G,2,1803.31,1,Pedido histórico field mock (2025-06-05),true,5493812941974
PF-000071,10582,AGUILA TAZA FAMILIAR 6X12X225G,4,9304.55,1,Pedido histórico field mock (2025-06-05),true,5493812941974
