pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000062,5492617175545,2025-09-11 16:56:00,confirmado,32685.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-01 14:44:00,confirmado,28414.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493818437953,2025-06-04 12:54:00,confirmado,14372.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493818437953,2025-06-27 08:55:00,confirmado,56696.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493818437953,2025-07-11 16:39:00,confirmado,20230.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493818437953,2025-08-04 17:13:00,confirmado,19463.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493818437953,2025-08-29 13:47:00,confirmado,5678.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493818437953,2025-09-19 17:18:00,confirmado,36406.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493818437953,2025-10-01 15:35:00,confirmado,23549.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493582132179,2025-06-06 14:22:00,confirmado,9298.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493582132179,2025-07-14 13:56:00,confirmado,9177.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493582132179,2025-08-17 11:35:00,confirmado,22985.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493582132179,2025-09-23 17:17:00,confirmado,2913.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493582132179,2025-11-03 13:25:00,confirmado,6643.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493582132179,2025-12-12 14:11:00,confirmado,5581.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493582132179,2026-01-18 09:29:00,confirmado,17225.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493582132179,2026-04-29 15:24:00,confirmado,4311.44,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493582132179,2026-05-04 15:37:00,confirmado,12196.98,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493582132179,2026-05-16 11:50:00,confirmado,5572.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493872845902,2025-06-03 14:59:00,confirmado,12431.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493872845902,2025-07-12 16:53:00,confirmado,17075.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493872845902,2025-08-20 08:45:00,confirmado,10144.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493872845902,2025-09-23 11:48:00,confirmado,43416.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493872845902,2025-10-28 14:08:00,confirmado,6930.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493872845902,2025-12-11 18:14:00,confirmado,22048.31,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493872845902,2026-01-14 10:36:00,confirmado,15320.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493872845902,2026-04-02 10:05:00,confirmado,23733.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493872845902,2026-04-25 13:40:00,confirmado,7144.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493872845902,2026-05-10 16:15:00,confirmado,3427.71,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5492997670210,2025-06-05 11:54:00,confirmado,19833.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5492997670210,2025-07-08 15:57:00,confirmado,27987.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5492997670210,2025-08-18 09:12:00,confirmado,19636.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5492997670210,2025-09-25 14:13:00,confirmado,17499.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5492997670210,2025-10-28 13:06:00,confirmado,49648.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5492997670210,2025-12-10 10:03:00,confirmado,10805.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5492997670210,2026-01-16 14:07:00,confirmado,20339.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5492997670210,2026-04-10 10:05:00,confirmado,7883.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5492997670210,2026-04-29 18:57:00,confirmado,14697.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5492997670210,2026-05-15 10:22:00,confirmado,12608.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493811657614,2025-06-01 14:39:00,confirmado,31724.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493811657614,2025-07-04 10:32:00,confirmado,21693.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493811657614,2025-08-13 17:13:00,confirmado,20679.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493811657614,2025-09-21 17:04:00,confirmado,41326.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493811657614,2025-11-01 14:52:00,confirmado,24916.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493811657614,2025-12-10 09:36:00,confirmado,78022.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493811657614,2026-01-12 11:36:00,confirmado,37834.51,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493811657614,2026-04-01 11:44:00,confirmado,9130.12,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493811657614,2026-04-03 12:33:00,confirmado,5639.90,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493811657614,2026-04-26 17:30:00,confirmado,15575.12,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5492994145193,2025-06-01 18:50:00,confirmado,12206.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5492994145193,2025-07-11 12:01:00,confirmado,17146.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5492994145193,2025-08-19 13:51:00,confirmado,5581.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5492994145193,2025-09-21 08:01:00,confirmado,25556.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5492994145193,2025-10-28 16:45:00,confirmado,19833.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5492994145193,2025-12-04 09:17:00,confirmado,9727.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5492994145193,2026-01-10 14:39:00,confirmado,13804.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5492994145193,2026-04-03 14:59:00,confirmado,6072.90,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5492994145193,2026-04-19 14:22:00,confirmado,7161.01,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5492994145193,2026-04-26 10:15:00,confirmado,7994.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493515971311,2025-06-01 09:42:00,confirmado,85530.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493515971311,2025-07-12 13:32:00,confirmado,58075.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-20 10:34:00,confirmado,60730.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-24 09:09:00,confirmado,27835.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-10-31 17:33:00,confirmado,55670.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-10 09:59:00,confirmado,56437.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-16 12:00:00,confirmado,113576.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-04 08:32:00,confirmado,22976.68,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-05-05 10:48:00,confirmado,11135.54,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-05-06 11:42:00,confirmado,27835.10,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-01 09:40:00,confirmado,19636.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-12 14:33:00,confirmado,28309.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-16 12:23:00,confirmado,91911.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-26 09:54:00,confirmado,40793.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-11-03 16:41:00,confirmado,10197.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-04 12:40:00,confirmado,21144.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-14 12:14:00,confirmado,43711.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-09 12:50:00,confirmado,43339.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-04-27 09:29:00,confirmado,10815.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-04-30 17:54:00,confirmado,23397.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-01 13:14:00,confirmado,74301.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-14 09:24:00,confirmado,7910.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-12 12:22:00,confirmado,7457.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-19 11:38:00,confirmado,9130.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-11-03 10:18:00,confirmado,13864.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-06 15:29:00,confirmado,10210.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-10 15:48:00,confirmado,26907.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-17 11:47:00,confirmado,13860.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-04-28 14:58:00,confirmado,8609.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-04-30 11:48:00,confirmado,9254.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5492995028869,2025-06-04 09:32:00,confirmado,20621.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5492995028869,2025-07-10 11:44:00,confirmado,16898.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5492995028869,2025-08-11 13:17:00,confirmado,9529.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5492995028869,2025-09-25 15:14:00,confirmado,14522.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5492995028869,2025-11-02 12:44:00,confirmado,6733.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5492995028869,2025-12-12 12:13:00,confirmado,8131.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5492995028869,2026-01-18 14:23:00,confirmado,41488.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5492995028869,2026-04-28 12:05:00,confirmado,20173.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5492995028869,2026-04-29 10:48:00,confirmado,4065.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5492995028869,2026-05-06 18:11:00,confirmado,12934.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517304254,2025-06-01 10:55:00,confirmado,57249.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517304254,2025-07-09 10:39:00,confirmado,36809.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517304254,2025-08-20 11:59:00,confirmado,14283.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517304254,2025-09-26 16:18:00,confirmado,15715.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517304254,2025-11-04 18:14:00,confirmado,13163.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517304254,2025-12-13 16:28:00,confirmado,13233.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517304254,2026-01-20 15:20:00,confirmado,64906.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517304254,2026-04-26 13:35:00,confirmado,41505.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517304254,2026-05-04 15:45:00,confirmado,6930.71,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517304254,2026-05-18 11:31:00,confirmado,14969.85,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493416986538,2025-06-04 17:18:00,confirmado,36198.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493416986538,2025-07-14 08:49:00,confirmado,20727.41,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493416986538,2025-08-17 09:16:00,confirmado,21731.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493416986538,2025-09-28 11:21:00,confirmado,27099.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493416986538,2025-11-04 18:42:00,confirmado,9109.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493416986538,2025-12-11 17:39:00,confirmado,15597.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493416986538,2026-01-20 14:55:00,confirmado,14697.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493416986538,2026-04-10 17:26:00,confirmado,5833.12,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493416986538,2026-04-13 08:04:00,confirmado,7539.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493416986538,2026-04-14 10:34:00,confirmado,9529.05,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492619239862,2025-06-03 17:09:00,confirmado,16754.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492619239862,2025-07-08 16:11:00,confirmado,8541.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492619239862,2025-08-19 13:09:00,confirmado,7712.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492619239862,2025-09-18 08:54:00,confirmado,20366.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492619239862,2025-10-30 09:26:00,confirmado,14394.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492619239862,2025-12-03 12:23:00,confirmado,10021.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492619239862,2026-01-19 08:50:00,confirmado,12982.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492619239862,2026-04-03 11:36:00,confirmado,14355.24,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492619239862,2026-04-17 15:24:00,confirmado,7129.52,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492619239862,2026-05-11 12:44:00,confirmado,11502.11,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493513952681,2025-06-03 17:37:00,confirmado,16674.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493513952681,2025-07-07 18:51:00,confirmado,10725.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493513952681,2025-08-19 13:23:00,confirmado,62655.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493513952681,2025-09-28 13:07:00,confirmado,10032.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493513952681,2025-10-30 08:22:00,confirmado,6072.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493513952681,2025-12-13 16:50:00,confirmado,23700.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493513952681,2026-01-13 09:19:00,confirmado,6813.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493513952681,2026-04-16 12:26:00,confirmado,30453.79,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493513952681,2026-04-21 12:28:00,confirmado,30026.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493513952681,2026-05-06 08:32:00,confirmado,10653.16,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493414799650,2025-06-06 11:15:00,confirmado,15400.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493414799650,2025-07-07 13:49:00,confirmado,50900.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493414799650,2025-08-14 18:25:00,confirmado,98100.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493414799650,2025-09-26 13:57:00,confirmado,29492.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493414799650,2025-11-03 08:57:00,confirmado,24795.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493414799650,2025-12-05 15:36:00,confirmado,38021.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493414799650,2026-01-17 15:56:00,confirmado,44025.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493414799650,2026-04-03 09:28:00,confirmado,10272.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493414799650,2026-04-29 12:03:00,confirmado,14102.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493414799650,2026-05-17 14:43:00,confirmado,41505.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492992500733,2025-06-05 11:18:00,confirmado,22982.99,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492992500733,2025-07-09 15:41:00,confirmado,21891.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492992500733,2025-08-15 09:04:00,confirmado,26445.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492992500733,2025-09-25 15:55:00,confirmado,95721.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492992500733,2025-10-28 11:30:00,confirmado,16489.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492992500733,2025-12-06 15:44:00,confirmado,30989.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492992500733,2026-01-16 15:57:00,confirmado,30989.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492992500733,2026-04-08 10:40:00,confirmado,41202.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492992500733,2026-04-17 17:21:00,confirmado,26755.69,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492992500733,2026-05-20 16:02:00,confirmado,12805.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492615139305,2025-06-01 13:32:00,confirmado,24284.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
