pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000034,5493587747641,2025-09-15 16:30:00,confirmado,201750.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000035,5493587747641,2025-10-04 11:39:00,confirmado,156043.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000036,5492614053074,2025-06-05 08:47:00,confirmado,227517.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000037,5492614053074,2025-06-18 09:36:00,confirmado,59632.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000038,5492614053074,2025-07-15 16:17:00,confirmado,142118.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000039,5492614053074,2025-07-30 08:13:00,confirmado,96410.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000040,5492614053074,2025-08-19 13:36:00,confirmado,251339.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000041,5492614053074,2025-09-09 15:31:00,confirmado,201750.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000042,5492614053074,2025-10-01 15:28:00,confirmado,236075.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000043,5493514079279,2025-06-06 08:56:00,confirmado,284463.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000044,5493514079279,2025-06-22 13:38:00,confirmado,215675.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000045,5493514079279,2025-07-18 17:29:00,confirmado,178896.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000046,5493514079279,2025-07-31 14:29:00,confirmado,230317.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000047,5493514079279,2025-08-28 11:26:00,confirmado,246853.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000048,5493514079279,2025-09-12 15:25:00,confirmado,117181.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000049,5493514079279,2025-10-05 12:22:00,confirmado,296680.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000050,5493876914178,2025-06-02 11:48:00,confirmado,152833.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000051,5493876914178,2025-06-27 17:16:00,confirmado,113773.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000052,5493876914178,2025-07-08 09:18:00,confirmado,67572.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000053,5493876914178,2025-08-01 15:46:00,confirmado,90425.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493876914178,2025-08-23 11:28:00,confirmado,145878.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-15 12:51:00,confirmado,296988.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-09-30 16:29:00,confirmado,45212.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-02 12:39:00,confirmado,173296.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-25 14:38:00,confirmado,156043.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-15 10:33:00,confirmado,319719.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-08 12:39:00,confirmado,234776.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-23 10:52:00,confirmado,156043.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-12 11:54:00,confirmado,318785.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-08 10:11:00,confirmado,191341.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5492618861463,2025-06-01 13:08:00,confirmado,278450.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5492618861463,2025-06-27 12:29:00,confirmado,287749.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5492618861463,2025-07-11 09:46:00,confirmado,181656.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5492618861463,2025-08-05 11:06:00,confirmado,262090.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5492618861463,2025-08-24 13:45:00,confirmado,354081.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5492618861463,2025-09-16 08:43:00,confirmado,263583.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5492618861463,2025-10-04 16:51:00,confirmado,212478.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493812941974,2025-06-01 17:41:00,confirmado,123287.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493812941974,2025-07-10 09:28:00,confirmado,40790.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493812941974,2025-08-15 16:47:00,confirmado,112668.71,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493812941974,2025-09-23 08:29:00,confirmado,63149.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493812941974,2025-10-31 15:32:00,confirmado,147444.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493812941974,2025-12-13 13:11:00,confirmado,198373.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493812941974,2026-01-12 11:28:00,confirmado,129629.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493812941974,2026-04-01 09:06:00,confirmado,88821.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493812941974,2026-04-23 14:05:00,confirmado,79413.92,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493812941974,2026-05-05 15:23:00,confirmado,119120.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493817404433,2025-06-04 11:47:00,confirmado,201535.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493817404433,2025-07-07 18:26:00,confirmado,97750.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493817404433,2025-08-13 10:34:00,confirmado,180167.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493817404433,2025-09-24 08:56:00,confirmado,137951.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493817404433,2025-10-29 14:30:00,confirmado,190690.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493817404433,2025-12-05 15:04:00,confirmado,114890.55,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493817404433,2026-01-11 13:16:00,confirmado,63054.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493817404433,2026-04-17 08:56:00,confirmado,89931.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493817404433,2026-05-03 12:58:00,confirmado,43910.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493817404433,2026-05-07 11:47:00,confirmado,26563.16,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5493419686914,2025-06-01 09:45:00,confirmado,183402.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5493419686914,2025-07-07 14:33:00,confirmado,114320.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5493419686914,2025-08-13 14:57:00,confirmado,36676.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5493419686914,2025-09-25 10:33:00,confirmado,233241.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5493419686914,2025-10-31 18:35:00,confirmado,133804.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5493419686914,2025-12-06 15:51:00,confirmado,212276.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5493419686914,2026-01-11 18:35:00,confirmado,268950.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5493419686914,2026-04-13 16:32:00,confirmado,62066.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5493419686914,2026-04-15 13:36:00,confirmado,79413.92,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5493419686914,2026-05-14 08:29:00,confirmado,78164.93,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493518648263,2025-06-05 13:39:00,confirmado,176299.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493518648263,2025-07-04 16:58:00,confirmado,140634.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493518648263,2025-08-11 17:09:00,confirmado,191832.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493518648263,2025-09-25 15:06:00,confirmado,103856.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493518648263,2025-10-28 08:35:00,confirmado,140634.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493518648263,2025-12-08 12:55:00,confirmado,288137.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493518648263,2026-01-17 13:35:00,confirmado,126215.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493518648263,2026-04-09 16:07:00,confirmado,145031.20,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493518648263,2026-04-16 16:56:00,confirmado,177413.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493518648263,2026-04-19 08:38:00,confirmado,21955.43,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5493516216782,2025-06-01 11:30:00,confirmado,202604.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5493516216782,2025-07-11 16:18:00,confirmado,166710.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5493516216782,2025-08-19 17:01:00,confirmado,127210.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5493516216782,2025-09-26 11:17:00,confirmado,212187.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5493516216782,2025-10-30 09:39:00,confirmado,150080.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5493516216782,2025-12-09 09:34:00,confirmado,188982.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5493516216782,2026-01-13 13:07:00,confirmado,72458.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5493516216782,2026-04-01 16:38:00,confirmado,90425.76,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5493516216782,2026-04-02 12:07:00,confirmado,125600.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5493516216782,2026-05-09 12:14:00,confirmado,50601.79,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5492612780568,2025-06-01 12:09:00,confirmado,171364.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5492612780568,2025-07-10 16:22:00,confirmado,228455.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5492612780568,2025-08-14 18:30:00,confirmado,148011.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5492612780568,2025-09-28 14:39:00,confirmado,87380.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5492612780568,2025-10-31 09:15:00,confirmado,165818.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5492612780568,2025-12-12 15:23:00,confirmado,50601.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5492612780568,2026-01-15 16:57:00,confirmado,163712.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5492612780568,2026-05-01 08:19:00,confirmado,87380.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5492612780568,2026-05-04 09:35:00,confirmado,50601.79,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5492612780568,2026-05-15 08:30:00,confirmado,50314.97,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5493582639964,2025-06-01 09:08:00,confirmado,84425.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5493582639964,2025-07-09 08:16:00,confirmado,57054.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5493582639964,2025-08-12 18:28:00,confirmado,114109.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5493582639964,2025-09-18 16:20:00,confirmado,179270.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5493582639964,2025-11-03 17:53:00,confirmado,226264.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5493582639964,2025-12-12 10:42:00,confirmado,66770.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5493582639964,2026-01-15 16:54:00,confirmado,136468.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5493582639964,2026-04-08 18:28:00,confirmado,135638.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5493582639964,2026-04-09 12:59:00,confirmado,112785.02,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5493582639964,2026-04-29 14:21:00,confirmado,27461.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5493818437953,2025-06-04 18:03:00,confirmado,194871.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5493818437953,2025-07-09 11:49:00,confirmado,45212.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5493818437953,2025-08-14 12:48:00,confirmado,153581.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5493818437953,2025-09-19 09:00:00,confirmado,45212.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5493818437953,2025-11-03 16:43:00,confirmado,180851.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5493818437953,2025-12-07 17:29:00,confirmado,157997.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5493818437953,2026-01-17 08:04:00,confirmado,198919.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5493818437953,2026-04-24 12:23:00,confirmado,105339.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5493818437953,2026-05-15 14:07:00,confirmado,39303.13,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5493818437953,2026-05-16 09:46:00,confirmado,85908.56,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5493582132179,2025-06-01 16:00:00,confirmado,176759.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5493582132179,2025-07-12 08:12:00,confirmado,195781.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5493582132179,2025-08-15 17:42:00,confirmado,73168.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5493582132179,2025-09-18 11:14:00,confirmado,169103.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5493582132179,2025-10-28 13:17:00,confirmado,96022.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5493582132179,2025-12-10 15:57:00,confirmado,142728.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5493582132179,2026-01-13 08:16:00,confirmado,61515.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5493582132179,2026-04-02 13:40:00,confirmado,177413.58,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5493582132179,2026-04-05 12:32:00,confirmado,74896.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5493582132179,2026-04-09 15:33:00,confirmado,40201.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493872845902,2025-06-01 08:21:00,confirmado,151321.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493872845902,2025-07-14 12:26:00,confirmado,118275.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493872845902,2025-08-12 18:38:00,confirmado,443925.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493872845902,2025-09-24 14:03:00,confirmado,283168.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493872845902,2025-11-05 15:17:00,confirmado,363145.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493872845902,2025-12-06 10:26:00,confirmado,320915.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493872845902,2026-01-20 14:04:00,confirmado,162994.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493872845902,2026-04-04 11:15:00,confirmado,114943.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493872845902,2026-04-22 11:36:00,confirmado,54126.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493872845902,2026-05-13 13:31:00,confirmado,59137.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5492997670210,2025-06-06 15:08:00,confirmado,365866.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5492997670210,2025-07-12 15:47:00,confirmado,157997.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5492997670210,2025-08-19 08:22:00,confirmado,135144.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5492997670210,2025-09-26 14:18:00,confirmado,162773.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5492997670210,2025-11-05 12:42:00,confirmado,135638.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5492997670210,2025-12-09 12:46:00,confirmado,226468.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5492997670210,2026-01-10 11:38:00,confirmado,135144.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5492997670210,2026-04-04 09:00:00,confirmado,41386.33,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5492997670210,2026-04-26 14:28:00,confirmado,40201.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5492997670210,2026-05-05 18:40:00,confirmado,59137.86,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5493811657614,2025-06-04 18:53:00,confirmado,317615.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5493811657614,2025-07-14 18:21:00,confirmado,199158.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5493811657614,2025-08-19 12:40:00,confirmado,201193.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5493811657614,2025-09-26 12:24:00,confirmado,165154.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5493811657614,2025-11-05 10:32:00,confirmado,168390.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5493811657614,2025-12-05 08:48:00,confirmado,148115.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5493811657614,2026-01-12 09:37:00,confirmado,192235.67,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5493811657614,2026-04-14 17:13:00,confirmado,105339.46,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5493811657614,2026-04-25 17:21:00,confirmado,27461.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5493811657614,2026-05-18 14:24:00,confirmado,103256.26,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5492994145193,2025-06-02 16:05:00,confirmado,280235.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5492994145193,2025-07-10 11:29:00,confirmado,45212.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5492994145193,2025-08-16 10:22:00,confirmado,89931.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5492994145193,2025-09-27 11:18:00,confirmado,242630.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5492994145193,2025-11-02 18:44:00,confirmado,184607.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5492994145193,2025-12-07 10:07:00,confirmado,180851.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5492994145193,2026-01-17 15:46:00,confirmado,158986.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5492994145193,2026-04-07 18:11:00,confirmado,36182.45,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5492994145193,2026-04-09 15:54:00,confirmado,54126.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5492994145193,2026-04-20 13:08:00,confirmado,56650.83,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493515971311,2025-06-01 11:04:00,confirmado,95047.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493515971311,2025-07-11 18:20:00,confirmado,57054.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493515971311,2025-08-14 08:05:00,confirmado,133498.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493515971311,2025-09-28 08:58:00,confirmado,263610.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493515971311,2025-10-30 08:55:00,confirmado,154360.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493515971311,2025-12-03 12:01:00,confirmado,162533.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493515971311,2026-01-13 08:20:00,confirmado,277410.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493515971311,2026-04-11 16:46:00,confirmado,103856.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493515971311,2026-04-29 12:19:00,confirmado,49326.25,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493515971311,2026-05-07 11:51:00,confirmado,112785.02,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492994228106,2025-06-04 15:59:00,confirmado,88821.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492994228106,2025-07-08 17:08:00,confirmado,241610.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492994228106,2025-08-15 16:14:00,confirmado,252023.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492994228106,2025-09-24 08:10:00,confirmado,106169.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492994228106,2025-10-29 15:23:00,confirmado,67311.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492994228106,2025-12-08 13:43:00,confirmado,136008.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492994228106,2026-01-11 16:23:00,confirmado,179726.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492994228106,2026-04-25 16:44:00,confirmado,119264.44,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492994228106,2026-05-08 18:25:00,confirmado,59632.22,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492994228106,2026-05-14 15:13:00,confirmado,80402.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492998718887,2025-06-06 18:49:00,confirmado,119969.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
