pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000007,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,2,Pedido histórico field mock (2025-10-05),true,5493587905250
PF-000007,29016,"Coca–Cola Original 2,5L x6",2,22359.26,2,Pedido histórico field mock (2025-10-05),true,5493587905250
PF-000007,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",2,17070.57,2,Pedido histórico field mock (2025-10-05),true,5493587905250
PF-000008,29008,Coca–Cola Original Lata 220ml x6,2,4607.73,3,Pedido histórico field mock (2025-06-02),true,5493582641213
PF-000008,29016,"Coca–Cola Original 2,5L x6",2,22359.26,3,Pedido histórico field mock (2025-06-02),true,5493582641213
PF-000009,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,3,Pedido histórico field mock (2025-06-18),true,5493582641213
PF-000009,29016,"Coca–Cola Original 2,5L x6",4,22359.26,3,Pedido histórico field mock (2025-06-18),true,5493582641213
PF-000010,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,3,Pedido histórico field mock (2025-07-17),true,5493582641213
PF-000010,29016,"Coca–Cola Original 2,5L x6",1,22359.26,3,Pedido histórico field mock (2025-07-17),true,5493582641213
PF-000010,29165,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",3,47575.95,3,Pedido histórico field mock (2025-07-17),true,5493582641213
PF-000010,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",2,17070.57,3,Pedido histórico field mock (2025-07-17),true,5493582641213
PF-000011,29008,Coca–Cola Original Lata 220ml x6,2,4607.73,3,Pedido histórico field mock (2025-08-03),true,5493582641213
PF-000011,29016,"Coca–Cola Original 2,5L x6",2,22359.26,3,Pedido histórico field mock (2025-08-03),true,5493582641213
PF-000011,29007,"Coca–Cola 1,5L x6 + Sprite 1,5L x6 + Fanta 1,5L x6",4,35664.02,3,Pedido histórico field mock (2025-08-03),true,5493582641213
PF-000011,29020,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",1,47575.95,3,Pedido histórico field mock (2025-08-03),true,5493582641213
PF-000012,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,3,Pedido histórico field mock (2025-08-24),true,5493582641213
PF-000012,29016,"Coca–Cola Original 2,5L x6",3,22359.26,3,Pedido histórico field mock (2025-08-24),true,5493582641213
PF-000013,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000013,29016,"Coca–Cola Original 2,5L x6",1,22359.26,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000013,29020,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",2,47575.95,3,Pedido histórico field mock (2025-09-16),true,5493582641213
PF-000014,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,3,Pedido histórico field mock (2025-10-01),true,5493582641213
PF-000014,29016,"Coca–Cola Original 2,5L x6",4,22359.26,3,Pedido histórico field mock (2025-10-01),true,5493582641213
PF-000015,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-06-02),true,5492991227644
PF-000015,29008,Coca–Cola Original Lata 220ml x6,3,4607.73,4,Pedido histórico field mock (2025-06-02),true,5492991227644
PF-000016,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-06-23),true,5492991227644
PF-000016,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,4,Pedido histórico field mock (2025-06-23),true,5492991227644
PF-000016,29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,1,9622.58,4,Pedido histórico field mock (2025-06-23),true,5492991227644
PF-000017,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-07-16),true,5492991227644
PF-000017,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,4,Pedido histórico field mock (2025-07-16),true,5492991227644
PF-000018,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-08-06),true,5492991227644
PF-000018,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,4,Pedido histórico field mock (2025-08-06),true,5492991227644
PF-000018,29172,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,4,Pedido histórico field mock (2025-08-06),true,5492991227644
PF-000018,29112,"Cepita Durazno Hot Fill 1,5L x4 + Coca-Cola Original 1,5L x6",2,20645.24,4,Pedido histórico field mock (2025-08-06),true,5492991227644
PF-000019,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-08-19),true,5492991227644
PF-000019,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,4,Pedido histórico field mock (2025-08-19),true,5492991227644
PF-000019,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,4,Pedido histórico field mock (2025-08-19),true,5492991227644
PF-000019,29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,3,9622.58,4,Pedido histórico field mock (2025-08-19),true,5492991227644
PF-000020,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,4,Pedido histórico field mock (2025-09-19),true,5492991227644
PF-000020,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,4,Pedido histórico field mock (2025-09-19),true,5492991227644
PF-000020,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",4,17070.57,4,Pedido histórico field mock (2025-09-19),true,5492991227644
PF-000020,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,1,17140.21,4,Pedido histórico field mock (2025-09-19),true,5492991227644
PF-000021,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000021,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000021,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",2,17070.57,4,Pedido histórico field mock (2025-10-04),true,5492991227644
PF-000022,29008,Coca–Cola Original Lata 220ml x6,3,4607.73,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000022,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,1,Pedido histórico field mock (2025-06-01),true,5493418277249
PF-000023,29008,Coca–Cola Original Lata 220ml x6,2,4607.73,1,Pedido histórico field mock (2025-06-24),true,5493418277249
PF-000023,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,1,Pedido histórico field mock (2025-06-24),true,5493418277249
PF-000023,29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,4,9622.58,1,Pedido histórico field mock (2025-06-24),true,5493418277249
PF-000023,29010,"Coca–Cola Zero 1,5L x6",2,15034.50,1,Pedido histórico field mock (2025-06-24),true,5493418277249
PF-000024,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,1,Pedido histórico field mock (2025-07-11),true,5493418277249
PF-000024,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,1,Pedido histórico field mock (2025-07-11),true,5493418277249
PF-000025,29008,Coca–Cola Original Lata 220ml x6,3,4607.73,1,Pedido histórico field mock (2025-08-06),true,5493418277249
PF-000025,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,1,Pedido histórico field mock (2025-08-06),true,5493418277249
PF-000025,29161,"Coca–Cola Original 1,5L x6 + Fanta 1,5L x6",1,27063.50,1,Pedido histórico field mock (2025-08-06),true,5493418277249
PF-000025,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,1,17140.21,1,Pedido histórico field mock (2025-08-06),true,5493418277249
PF-000026,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,1,Pedido histórico field mock (2025-08-25),true,5493418277249
PF-000026,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,1,Pedido histórico field mock (2025-08-25),true,5493418277249
PF-000026,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,2,17140.21,1,Pedido histórico field mock (2025-08-25),true,5493418277249
PF-000026,29019,Coca–Cola Zero 1L x9,4,17347.70,1,Pedido histórico field mock (2025-08-25),true,5493418277249
PF-000027,29008,Coca–Cola Original Lata 220ml x6,4,4607.73,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000027,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000027,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000027,29003,Coca–Cola Original 500ml x12,3,13184.78,1,Pedido histórico field mock (2025-09-17),true,5493418277249
PF-000028,29008,Coca–Cola Original Lata 220ml x6,1,4607.73,1,Pedido histórico field mock (2025-09-30),true,5493418277249
PF-000028,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",1,36778.60,1,Pedido histórico field mock (2025-09-30),true,5493418277249
PF-000028,29165,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",3,47575.95,1,Pedido histórico field mock (2025-09-30),true,5493418277249
PF-000028,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,3,17140.21,1,Pedido histórico field mock (2025-09-30),true,5493418277249
PF-000029,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000029,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-06-01),true,5493587747641
PF-000030,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,2,Pedido histórico field mock (2025-06-19),true,5493587747641
PF-000030,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-06-19),true,5493587747641
PF-000031,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,2,Pedido histórico field mock (2025-07-08),true,5493587747641
PF-000031,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-07-08),true,5493587747641
PF-000031,29020,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",4,47575.95,2,Pedido histórico field mock (2025-07-08),true,5493587747641
PF-000031,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,4,17140.21,2,Pedido histórico field mock (2025-07-08),true,5493587747641
PF-000032,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,2,Pedido histórico field mock (2025-08-07),true,5493587747641
PF-000032,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-08-07),true,5493587747641
PF-000032,29003,Coca–Cola Original 500ml x12,2,13184.78,2,Pedido histórico field mock (2025-08-07),true,5493587747641
PF-000033,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",2,17070.57,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000033,29161,"Coca–Cola Original 1,5L x6 + Fanta 1,5L x6",2,27063.50,2,Pedido histórico field mock (2025-08-28),true,5493587747641
PF-000034,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,2,Pedido histórico field mock (2025-09-15),true,5493587747641
PF-000034,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,2,Pedido histórico field mock (2025-09-15),true,5493587747641
PF-000035,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,2,Pedido histórico field mock (2025-10-04),true,5493587747641
PF-000035,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,2,Pedido histórico field mock (2025-10-04),true,5493587747641
PF-000036,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000036,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000036,29019,Coca–Cola Zero 1L x9,2,17347.70,3,Pedido histórico field mock (2025-06-05),true,5492614053074
PF-000037,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,3,Pedido histórico field mock (2025-06-18),true,5492614053074
PF-000037,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",1,36778.60,3,Pedido histórico field mock (2025-06-18),true,5492614053074
PF-000038,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,3,Pedido histórico field mock (2025-07-15),true,5492614053074
PF-000038,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,3,Pedido histórico field mock (2025-07-15),true,5492614053074
PF-000039,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,3,Pedido histórico field mock (2025-07-30),true,5492614053074
PF-000039,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,3,Pedido histórico field mock (2025-07-30),true,5492614053074
PF-000040,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,3,Pedido histórico field mock (2025-08-19),true,5492614053074
PF-000040,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,3,Pedido histórico field mock (2025-08-19),true,5492614053074
PF-000040,29007,"Coca–Cola 1,5L x6 + Sprite 1,5L x6 + Fanta 1,5L x6",1,35664.02,3,Pedido histórico field mock (2025-08-19),true,5492614053074
PF-000041,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,3,Pedido histórico field mock (2025-09-09),true,5492614053074
PF-000041,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,3,Pedido histórico field mock (2025-09-09),true,5492614053074
PF-000042,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,3,Pedido histórico field mock (2025-10-01),true,5492614053074
PF-000042,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,3,Pedido histórico field mock (2025-10-01),true,5492614053074
PF-000042,29017,Coca–Cola Light 500ml x6,2,6592.39,3,Pedido histórico field mock (2025-10-01),true,5492614053074
PF-000042,29010,"Coca–Cola Zero 1,5L x6",2,15034.50,3,Pedido histórico field mock (2025-10-01),true,5492614053074
PF-000043,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,29010,"Coca–Cola Zero 1,5L x6",4,15034.50,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",4,17070.57,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000044,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-06-22),true,5493514079279
PF-000044,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,4,Pedido histórico field mock (2025-06-22),true,5493514079279
PF-000045,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-07-18),true,5493514079279
PF-000045,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-07-18),true,5493514079279
PF-000046,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-07-31),true,5493514079279
PF-000046,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-07-31),true,5493514079279
PF-000046,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,3,17140.21,4,Pedido histórico field mock (2025-07-31),true,5493514079279
PF-000047,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,4,Pedido histórico field mock (2025-08-28),true,5493514079279
PF-000047,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-08-28),true,5493514079279
PF-000047,29010,"Coca–Cola Zero 1,5L x6",3,15034.50,4,Pedido histórico field mock (2025-08-28),true,5493514079279
PF-000048,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,4,Pedido histórico field mock (2025-09-12),true,5493514079279
PF-000048,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",1,36778.60,4,Pedido histórico field mock (2025-09-12),true,5493514079279
PF-000048,29019,Coca–Cola Zero 1L x9,2,17347.70,4,Pedido histórico field mock (2025-09-12),true,5493514079279
PF-000049,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,29003,Coca–Cola Original 500ml x12,2,13184.78,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000050,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,1,Pedido histórico field mock (2025-06-02),true,5493876914178
PF-000050,29016,"Coca–Cola Original 2,5L x6",2,22359.26,1,Pedido histórico field mock (2025-06-02),true,5493876914178
PF-000050,29003,Coca–Cola Original 500ml x12,3,13184.78,1,Pedido histórico field mock (2025-06-02),true,5493876914178
PF-000051,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,1,Pedido histórico field mock (2025-06-27),true,5493876914178
PF-000051,29016,"Coca–Cola Original 2,5L x6",1,22359.26,1,Pedido histórico field mock (2025-06-27),true,5493876914178
PF-000052,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,1,Pedido histórico field mock (2025-07-08),true,5493876914178
PF-000052,29016,"Coca–Cola Original 2,5L x6",2,22359.26,1,Pedido histórico field mock (2025-07-08),true,5493876914178
PF-000053,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,1,Pedido histórico field mock (2025-08-01),true,5493876914178
PF-000053,29016,"Coca–Cola Original 2,5L x6",2,22359.26,1,Pedido histórico field mock (2025-08-01),true,5493876914178
PF-000054,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,1,Pedido histórico field mock (2025-08-23),true,5493876914178
PF-000054,29016,"Coca–Cola Original 2,5L x6",1,22359.26,1,Pedido histórico field mock (2025-08-23),true,5493876914178
PF-000054,29010,"Coca–Cola Zero 1,5L x6",1,15034.50,1,Pedido histórico field mock (2025-08-23),true,5493876914178
PF-000054,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",1,17070.57,1,Pedido histórico field mock (2025-08-23),true,5493876914178
PF-000055,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,1,Pedido histórico field mock (2025-09-15),true,5493876914178
PF-000055,29016,"Coca–Cola Original 2,5L x6",4,22359.26,1,Pedido histórico field mock (2025-09-15),true,5493876914178
PF-000055,29165,"Coca–Cola Zero 1,5L x6 + Sprite Zero 1,5L x6 + Fanta Zero 1,5L x6 + Schweppes Zero 1,5L x6",1,47575.95,1,Pedido histórico field mock (2025-09-15),true,5493876914178
PF-000055,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,1,Pedido histórico field mock (2025-09-15),true,5493876914178
PF-000056,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,1,Pedido histórico field mock (2025-09-30),true,5493876914178
PF-000056,29016,"Coca–Cola Original 2,5L x6",1,22359.26,1,Pedido histórico field mock (2025-09-30),true,5493876914178
PF-000057,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000057,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",1,36778.60,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000057,29010,"Coca–Cola Zero 1,5L x6",3,15034.50,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000058,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000058,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,2,Pedido histórico field mock (2025-06-25),true,5492617175545
PF-000059,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,2,Pedido histórico field mock (2025-07-15),true,5492617175545
PF-000059,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",4,36778.60,2,Pedido histórico field mock (2025-07-15),true,5492617175545
PF-000059,29161,"Coca–Cola Original 1,5L x6 + Fanta 1,5L x6",3,27063.50,2,Pedido histórico field mock (2025-07-15),true,5492617175545
PF-000060,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,2,Pedido histórico field mock (2025-08-08),true,5492617175545
PF-000060,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-08-08),true,5492617175545
PF-000060,29197,"Bonaqua 1,5L Sin Gas x6 + Lata de Cocina Coca–Cola x2",2,17070.57,2,Pedido histórico field mock (2025-08-08),true,5492617175545
PF-000060,29007,"Coca–Cola 1,5L x6 + Sprite 1,5L x6 + Fanta 1,5L x6",1,35664.02,2,Pedido histórico field mock (2025-08-08),true,5492617175545
PF-000061,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,2,22853.62,2,Pedido histórico field mock (2025-08-23),true,5492617175545
PF-000061,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,2,Pedido histórico field mock (2025-08-23),true,5492617175545
PF-000062,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,2,Pedido histórico field mock (2025-09-12),true,5492617175545
PF-000062,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,2,Pedido histórico field mock (2025-09-12),true,5492617175545
PF-000062,29007,"Coca–Cola 1,5L x6 + Sprite 1,5L x6 + Fanta 1,5L x6",2,35664.02,2,Pedido histórico field mock (2025-09-12),true,5492617175545
PF-000062,29029,Coca–Cola Zero 500ml x12 + Fanta Zero 500mlx6,4,17140.21,2,Pedido histórico field mock (2025-09-12),true,5492617175545
PF-000063,29018,Coca–Cola Original 500ml x12 + Fanta 500ml x12,3,22853.62,2,Pedido histórico field mock (2025-10-08),true,5492617175545
PF-000063,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,2,Pedido histórico field mock (2025-10-08),true,5492617175545
PF-000063,29017,Coca–Cola Light 500ml x6,4,6592.39,2,Pedido histórico field mock (2025-10-08),true,5492617175545
PF-000063,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,1,22853.62,2,Pedido histórico field mock (2025-10-08),true,5492617175545
PF-000064,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",3,36778.60,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000064,29016,"Coca–Cola Original 2,5L x6",3,22359.26,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000064,29164,Coca–Cola Original 500ml x12 + Fanta 500ml x12,4,22853.62,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000064,29002,Coca-Cola Original Lata 354ml x6 + Coca-Cola Zero Lata 354ml x6,1,9622.58,4,Pedido histórico field mock (2025-06-01),true,5492618861463
PF-000065,29037,"Coca–Cola Original 2,25L x6 + Fanta 2,25L x6",2,36778.60,4,Pedido histórico field mock (2025-06-27),true,5492618861463
