pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000122,5493515971311,2025-07-11 16:26:00,confirmado,69120.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-17 17:38:00,confirmado,135420.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-18 18:28:00,confirmado,262850.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-10-31 12:04:00,confirmado,170970.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-11 17:26:00,confirmado,158060.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-15 09:49:00,confirmado,69810.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-20 15:49:00,confirmado,45510.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-04-29 18:50:00,confirmado,27870.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-05-13 10:22:00,confirmado,15500.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-06 10:32:00,confirmado,75681.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-12 16:36:00,confirmado,40537.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-13 17:20:00,confirmado,164979.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-21 18:24:00,confirmado,150903.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-10-31 15:02:00,confirmado,172580.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-06 17:27:00,confirmado,53521.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-10 16:31:00,confirmado,106306.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-08 11:31:00,confirmado,23172.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-04-23 13:00:00,confirmado,29957.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-05-01 13:46:00,confirmado,38134.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-01 15:16:00,confirmado,163125.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-13 16:26:00,confirmado,165870.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-15 13:50:00,confirmado,14922.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-24 17:33:00,confirmado,131643.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-10-27 12:23:00,confirmado,71865.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-11 16:07:00,confirmado,75807.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-13 16:06:00,confirmado,35244.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-30 11:08:00,confirmado,24444.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-05-07 16:16:00,confirmado,37107.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-05-09 16:38:00,confirmado,40005.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5492995028869,2025-06-01 09:38:00,confirmado,29962.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5492995028869,2025-07-14 09:32:00,confirmado,178151.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5492995028869,2025-08-20 08:30:00,confirmado,101396.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5492995028869,2025-09-20 17:35:00,confirmado,167713.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5492995028869,2025-10-29 18:44:00,confirmado,122153.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5492995028869,2025-12-11 10:22:00,confirmado,58752.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5492995028869,2026-01-12 08:29:00,confirmado,98396.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5492995028869,2026-04-04 13:32:00,confirmado,32912.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5492995028869,2026-05-06 08:07:00,confirmado,17042.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5492995028869,2026-05-09 13:17:00,confirmado,12631.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517304254,2025-06-02 15:04:00,confirmado,49570.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517304254,2025-07-13 11:34:00,confirmado,32150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517304254,2025-08-13 17:47:00,confirmado,93840.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517304254,2025-09-25 12:05:00,confirmado,163530.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517304254,2025-10-28 18:03:00,confirmado,72150.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517304254,2025-12-08 12:16:00,confirmado,62580.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517304254,2026-01-13 08:36:00,confirmado,133510.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517304254,2026-05-08 18:30:00,confirmado,27870.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517304254,2026-05-15 18:06:00,confirmado,16900.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517304254,2026-05-18 12:21:00,confirmado,47230.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493416986538,2025-06-06 11:46:00,confirmado,147062.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493416986538,2025-07-09 15:55:00,confirmado,62939.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493416986538,2025-08-16 08:32:00,confirmado,195638.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493416986538,2025-09-27 12:19:00,confirmado,193959.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493416986538,2025-10-31 17:56:00,confirmado,136424.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493416986538,2025-12-05 12:43:00,confirmado,57005.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493416986538,2026-01-17 12:04:00,confirmado,71967.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493416986538,2026-04-09 15:59:00,confirmado,24782.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493416986538,2026-04-22 18:41:00,confirmado,16663.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493416986538,2026-05-20 13:01:00,confirmado,53521.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492619239862,2025-06-01 18:49:00,confirmado,103338.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492619239862,2025-07-07 12:28:00,confirmado,20943.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492619239862,2025-08-15 11:44:00,confirmado,179505.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492619239862,2025-09-19 17:03:00,confirmado,196173.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492619239862,2025-10-29 18:59:00,confirmado,62478.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492619239862,2025-12-09 14:46:00,confirmado,153225.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492619239862,2026-01-19 12:41:00,confirmado,199395.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492619239862,2026-04-09 17:23:00,confirmado,29844.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492619239862,2026-04-26 17:54:00,confirmado,62829.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492619239862,2026-05-14 17:45:00,confirmado,34911.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493513952681,2025-06-04 16:43:00,confirmado,48569.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493513952681,2025-07-06 08:57:00,confirmado,49742.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493513952681,2025-08-19 12:55:00,confirmado,69521.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493513952681,2025-09-24 17:37:00,confirmado,49155.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493513952681,2025-10-26 14:09:00,confirmado,120564.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493513952681,2025-12-04 11:33:00,confirmado,190655.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493513952681,2026-01-19 12:22:00,confirmado,199469.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493513952681,2026-05-02 18:08:00,confirmado,17042.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493513952681,2026-05-07 17:07:00,confirmado,28900.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493513952681,2026-05-20 17:11:00,confirmado,17042.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493414799650,2025-06-06 16:20:00,confirmado,90560.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493414799650,2025-07-08 09:43:00,confirmado,56670.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493414799650,2025-08-20 15:47:00,confirmado,361610.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493414799650,2025-09-21 17:49:00,confirmado,80460.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493414799650,2025-10-28 17:09:00,confirmado,74140.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493414799650,2025-12-08 14:22:00,confirmado,69280.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493414799650,2026-01-19 08:16:00,confirmado,97020.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493414799650,2026-04-12 13:15:00,confirmado,44450.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493414799650,2026-04-25 08:28:00,confirmado,34000.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493414799650,2026-04-28 12:37:00,confirmado,43440.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492992500733,2025-06-04 11:59:00,confirmado,356120.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492992500733,2025-07-10 12:28:00,confirmado,136965.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492992500733,2025-08-13 12:30:00,confirmado,68988.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492992500733,2025-09-28 14:23:00,confirmado,34155.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492992500733,2025-11-04 12:32:00,confirmado,133319.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492992500733,2025-12-06 16:52:00,confirmado,388734.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492992500733,2026-01-18 16:54:00,confirmado,39744.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492992500733,2026-04-23 11:38:00,confirmado,29256.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492992500733,2026-05-10 11:02:00,confirmado,39744.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492992500733,2026-05-12 11:18:00,confirmado,67298.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492615139305,2025-06-06 11:51:00,confirmado,83304.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
