pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00007,5492991227644,25003,ESP-029,CONDIMENTO PARA ARROZ PREMIUM- 1 KG,2,12280.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00007,5492991227644,25003,REP-483,Embudo 22 Picadora Salchicha,3,13620.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00007,5492991227644,25003,LEG-083,ARROZ INFLADO,3,17230.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00008,5492991227644,25003,ADI-044,HARINA DE SOJA - 5 KG,2,12640.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00009,5492991227644,25003,REP-399,BOLSA VACIO CRISTAL 30X40X63M,4,520.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00009,5492991227644,25003,LEG-067,POROTO PALLARES,4,11270.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00009,5492991227644,25003,CUC-107,GANCHOS CARNICERO CROMADOS 10X10 X DOCENA (TMI38),2,93970.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00010,5493418277249,25004,ROP-045,DELANTAL PVC FRIGORIFICO 70X110 SOLO BLANCO ECONOMICO ALASKA,2,10550.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00010,5493418277249,25004,REP-021,BOTIQUIN DE MADERA CON 30 ELEMENTOS,5,32500.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00010,5493418277249,25004,REP-430,Embudo Embutidora Chorizo Inox AH,3,34850.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00011,5493418277249,25004,ANT-082,ULTRA BLANCO PREMIUM - X 1KG,1,10830.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00011,5493418277249,25004,REP-244,SIERRA CIRCULAR 3/4 280 MTS,2,21100.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00011,5493418277249,25004,CUC-045,CUCHILLO PARA COCINA CARNIC 25 CM. MANGO BLANCO (CAR-00-4050-25),5,32710.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00011,5493418277249,25004,RIA-027,DEXTROSA X 1 KG,4,7130.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00012,5493418277249,25004,IN10-003,INTEGRAL CHORIZO CRIOLLO - - P/ 250 KG - 10 KG,4,50030.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00012,5493418277249,25004,IN1-008,INTEGRAL DE HAMBURGUESAS - P/25 KG- 1 KG,1,5640.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00012,5493418277249,25004,RIA-026,DATILES DE EGIPTO,1,9260.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00013,5493587747641,25005,ADI-046,HUEVO EN POLVO - X 10 KG,4,175650.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00014,5493587747641,25005,ESP4-020,NUEZ MOSCADA ENTERA - 250 G,4,10350.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00014,5493587747641,25005,REP-255,SIERRA CIRCULAR AMARILLA O NARANJA 5/8 290 MTS,3,18840.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00014,5493587747641,25005,RIA-090,DEXTROSA X 25 KG,4,94910.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00015,5493587747641,25005,FRU-015,NUEZ CON CASCARA,5,11360.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00015,5493587747641,25005,ESP2-033,CURRY PICANTE - 500 G,2,5780.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00015,5493587747641,25005,REP-147,PIEDRAS DE AFILAR CORTADORAS DE FIAMBRES (JUEGO),3,15480.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00015,5493587747641,25005,BAN-042,BANDEJA CAJON TEFLONADO 149 L 110X53X42 (01-9523),1,263060.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00016,5492614053074,25006,CYG-261,JUEGO DISCO Y CUCHILLA Nº 32 Ø 14 INOX INTERPRISE,1,61470.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00016,5492614053074,25006,REP-267,SIERRA CIRCULAR AMARILLA O NARANJA 5/8 303 MTS,4,18840.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00016,5492614053074,25006,BAN-027,BANDEJA 005 RECTANGULAR TEFLON REFORZADA 38X28X8,4,10300.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00016,5492614053074,25006,REP-340,ENGRANAJE TEFLONADO PICADORA EJE 14 18 DIENTES,3,9810.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00017,5492614053074,25006,ANT-149,SABOR PARA JAMON FARMESA (R104) X 1 KG,4,19430.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00017,5492614053074,25006,REP-303,ACOPLE TRINIDAD DEVI,2,24920.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00017,5492614053074,25006,RIA-090,DEXTROSA X 25 KG,2,94910.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00018,5492614053074,25006,ANT-027,BICARBONATO DE SODIO - X 1 KG,5,3170.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00018,5492614053074,25006,IN10-020,INTEGRAL DE HAMBURGUESAS CON PANCETA AHUMADA - P/250 KG- 10 KG,5,55050.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00018,5492614053074,25006,FCC-041,FRACCIONADO - PACK INICIO + EXHIBIDORA,2,74740.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00018,5492614053074,25006,HIL-007,BOBINA DE HILO DE SEDA CHICO 180 GMS BLANCO,3,5900.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00019,5493514079279,25007,SEM-003,AMAPOLA SEMILLA,5,41880.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00019,5493514079279,25007,CYG-242,DiscoÂ N*32Â 14 Â mm.Â Â NARANJA,4,98110.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00019,5493514079279,25007,REP-496,Embudo 32 Picadora Chorizo,5,13620.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00020,5493514079279,25007,RIA-024,CRISPINES DE ARROZ,3,8340.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00020,5493514079279,25007,REP-374,SIERRA CIRCULAR CARNIC 305 5/8,1,17390.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00020,5493514079279,25007,SEM-026,ZAPALLO SEMILLA,3,23210.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00020,5493514079279,25007,ADI-085,SUSTI LISTO (BATTER PARA MILANESAS) - X 5 KG,3,46290.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00021,5493514079279,25007,REP-090,HAMBURGUESERA A CREMALLERA 10 CM MARCA NATIVA,3,147150.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00021,5493514079279,25007,ESP-037,ESPECIAS SURTIDAS HOJA PREMIUM - 1 KG,3,6430.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00022,5493876914178,25008,REP-258,SIERRA CIRCULAR AMARILLA O NARANJA 5/8 305 MTS,4,18840.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00022,5493876914178,25008,CYG-263,JUEGO DISCO Y CUCHILLA Nº 32 Ø 18 INOX INTERPRISE,5,61470.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00022,5493876914178,25008,REP-223,Tuerca Picadora FL 32 (2 o 3 orejas CON ROSCA),5,90390.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00023,5493876914178,25008,REP-314,BUJE DE BRONCE PARA CAJA PEALA DEVI,1,45740.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00023,5493876914178,25008,LEG-016,ARVEJA ENTERA,1,2520.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00023,5493876914178,25008,ANT-138,FARMIN F-6 FARMESA X 5 KG,2,82260.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00024,5493876914178,25008,TRI-061,BOLSA QUESO X METRO CON LOGO,4,710.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00024,5493876914178,25008,REP-481,Pata de Goma 3/8,5,2870.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00024,5493876914178,25008,CYG-266,"JUEGO DISCO Y CUCHILLA Nº 42 Ø 4,5 INOX INTERPRISE",3,152080.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00025,5492617175545,25009,CYG-307,DISCO 130 * 14 ELECTRICA DEVI,4,30880.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00025,5492617175545,25009,REP-259,SIERRA CIRCULAR AMARILLA O NARANJA 5/8 310 MTS,2,18840.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00025,5492617175545,25009,REP-359,Gusano FL,3,149080.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00026,5492617175545,25009,ESP2-076,SALVIA - 500 G,2,19540.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00027,5492617175545,25009,REP-132,MOLEDORA DE GRANO,3,189930.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00027,5492617175545,25009,RIA-065,SALSA BLANCA,2,4990.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00027,5492617175545,25009,LEG-072,SEMOLIN,2,4090.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00027,5492617175545,25009,IN5-013,INTEGRAL DE SALCHICHA P / 125 KG- 5 KG,3,31140.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00028,5493818437953,25010,ESP-091,CONDIMENTO P/ CARNES - 1 KG,4,6430.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00028,5493818437953,25010,REP-325,Cola *14 Peala,5,18520.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00028,5493818437953,25010,LEG-064,POROTO COLORADO,1,4820.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00028,5493818437953,25010,CUC-139,"ESKILSTUNA CUCHILLO COCINA 364 MI 250 10"" MADERA INOX",2,59910.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00029,5493818437953,25010,ESP-079,CONDIMENTO PARA ARROZ ECONOMICO,4,5610.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00029,5493818437953,25010,REP-447,Intermedio con Buje FH Helicoidal,5,55540.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00029,5493818437953,25010,LEG-039,HARINA DE ALGARROBA TOSTADA,3,15890.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00029,5493818437953,25010,ESP2-010,ANIS ESTRELLADO - 500 G,3,28890.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00030,5493818437953,25010,REP-322,Cola *14 Fh 22,3,18520.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00030,5493818437953,25010,FRA-016,FRUTILLA ENTERA,3,39250.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00030,5493818437953,25010,TRI-066,TRIPA KFLEX MORTADELA CAL 50 X METRO ROJA,2,880.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00031,5493582132179,25011,IN5-004,INTEGRAL CHORIZO DE CERDO - P/ 125 KG C/ PIMIENTA BLANCA- 5 KG,1,44470.00,4,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00031,5493582132179,25011,CYG-070,CUCHILLA 22 INOX AUTOAFILABLE INTERPRISE DEVI,4,17610.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00032,5493582132179,25011,LEG-011,ARROZ CARNAROLI,4,11860.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00032,5493582132179,25011,BAN-030,BANDEJA PLASTICA C 38X38X15 CUADRADA,4,13410.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00032,5493582132179,25011,REP-171,RALLADORA DE QUESO MANUAL ESMALTADA CON 1 CILINDRO ACERO INOX,4,118990.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00033,5493582132179,25011,REP-348,GUSANO 8 BLAYBAR DEVI,2,56630.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00033,5493582132179,25011,CYG-355,DiscoÂ N*42 12Â mm.Â Â NARANJA,4,94910.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00034,5493872845902,25012,CYG-274,JUEGO DISCO Y CUCHILLA Nº 42 Ø 18 INOX INTERPRISE,4,137220.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00034,5493872845902,25012,REP-145,Pata de Goma 1/4,5,2870.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00034,5493872845902,25012,CYG-230,CuchillaÂ N*Â 22Â NARANJA AUTOAFILABLE,5,20510.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00034,5493872845902,25012,REP-462,Volante de sierra Bianchi inferior,3,300570.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00035,5493872845902,25012,CUC-003,CHAIRA CARNIC 20 CM. LISA (CAR-8200-20-L),2,30260.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00035,5493872845902,25012,ESP-054,PAPRIKA - 1 KG,5,8180.00,1,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00036,5493872845902,25012,ESP2-070,PIMIENTA ROSA - 500 G,4,31610.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00037,5492997670210,25013,ADI-110,BATTER PARA HAMBURGUESAS SIN CONDIMENTO CON ANTIOXIDANTES- 5 KG,3,22870.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00037,5492997670210,25013,ADI-146,SABOR DE MORTADELA A-10 FARMESA -5KG,1,116550.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00038,5492997670210,25013,ANT-068,SAL NITRO - X 500 G,1,7660.00,2,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00039,5492997670210,25013,BAN-053,BANDEJA CANASTO TEFLONADO 60X40X10 NUEVO (01-9432),3,24440.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00039,5492997670210,25013,CYG-255,JUEGO DISCO Y CUCHILLA Nº 22 Ø 12 INOX INTERPRISE,5,40320.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00039,5492997670210,25013,LEG-033,GARBANZOS,3,2430.00,2,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00040,5493811657614,25014,IN20-013,INTEGRAL QUESO DE CERDO - P/ 500 KG - 20 KG,5,106370.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00040,5493811657614,25014,ROP-043,DELANTAL IMPERMEABLE PVC S/ REFUERZO FINO 70X90 NUEVO BLANCO O ROJO,4,11900.00,3,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00040,5493811657614,25014,MAQ-098,EMBUTIDORA MANUAL VERTICAL ESPECIAS BENAVIDEZ 15 L,5,655480.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00040,5493811657614,25014,ESP-032,COREANDRO MOLIDO - 1 KG,5,3840.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00041,5493811657614,25014,REP-343,Embudo Embudutidora Meifa Aluminio salchicha,3,23960.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00041,5493811657614,25014,ESP-014,AZAFRAN PAELLERO - 1 KG,3,6290.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00041,5493811657614,25014,ANT-066,SAL DE CURA JAMON Y BONDIOLA BELMACO,3,3540.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00042,5493811657614,25014,FRA-005,BANANA CHIPS,1,19710.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00042,5493811657614,25014,ANT-149,SABOR PARA JAMON FARMESA (R104) X 1 KG,2,19430.00,3,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00042,5493811657614,25014,ANT-087,VINAGRE DE MANZANA - X 5 LITROS,3,16990.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00042,5493811657614,25014,ANT-049,RED DE BONDIOLA - X 4MTS,1,5340.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00043,5492994145193,25015,CYG-163,"DISCO 22 * 3,5 AUTOAFILABLE DEVI",2,36890.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00043,5492994145193,25015,ANT-045,JET COLOR FARMESA ANTIOXIDANTE - X 1 KG,5,19040.00,4,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00043,5492994145193,25015,ESP-012,AZAFRAN EN CAPSULAS MARCA RUEDO 2 GR,3,4720.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00044,5492994145193,25015,REP-189,TABLA DE PICAR PLASTICA 36 CM X 26 CM X 1 CM,3,12300.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00044,5492994145193,25015,REP-376,SIERRA CIRCULAR CARNIC 285 5/8,4,17390.00,4,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00044,5492994145193,25015,CUC-005,CHAIRA CARNIC 25 CM. RAYADA (CAR-8100-25-R),3,30690.00,4,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00044,5492994145193,25015,CYG-097,DISCO 8 * 6 MANUAL DEVI,2,9500.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00045,5492994145193,25015,CUC-144,"ARBOLITO CUCHILLO CARNICERO 5""",2,31370.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00045,5492994145193,25015,FCC-024,FRACCIONADO - AJO DESHIDRATADO X 25GR - X UNIDAD,2,730.00,4,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00046,5493515971311,25016,FRU-009,HARINA DE ALMENDRA IMPORTADA,4,53280.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00046,5493515971311,25016,ANT-085,VASELINA LIQUIDA - X 1/2 L P/ MAQUINAS,1,11110.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00047,5493515971311,25016,LEG-035,GRANOLA SIN CONSER,3,13180.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00047,5493515971311,25016,REP-499,CINTA 5 ESLABONES EMPANADORA DE MILANESAS GRANDE 1.40 M,1,201470.00,1,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00047,5493515971311,25016,ESP-027,CONDIMENTO P/ AVES PREMIUM- 1 KG,3,4740.00,1,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00048,5493515971311,25016,ANT-020,ANTIOXIDANTE SÚPER SALOX FS BERNESA 1 KG,4,7230.00,1,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00048,5493515971311,25016,CYG-268,JUEGO DISCO Y CUCHILLA Nº 42 Ø 8 INOX INTERPRISE,2,137220.00,1,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00049,5492994228106,25017,IN20-003,INTEGRAL CHORIZO CRIOLLO - P/ 500 KG - 20 KG,4,86710.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00050,5492994228106,25017,ROP-073,BUZO BLANCO DEPORTIVO CON MEDIO CIERRE,5,31860.00,2,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00050,5492994228106,25017,REP-247,SIERRA CIRCULAR 3/4 300 MTS,2,21100.00,2,Pedido: 2 unidad (normalizado: 2 unidad; equiv: 2 unidad),true,false,false
P-00051,5492994228106,25017,IN20-007,INTEGRAL DE HAMBURGUESAS - P/500 KG - 20 KG,4,81290.00,2,Pedido: 4 unidad (normalizado: 4 unidad; equiv: 4 unidad),true,false,false
P-00052,5492998718887,25018,CYG-109,"DISCO 22 * 3,5 ELECTRICA DEVI",5,17160.00,3,Pedido: 5 unidad (normalizado: 5 unidad; equiv: 5 unidad),true,false,false
P-00052,5492998718887,25018,REP-453,Intermedio con Buje Trinidad,3,55540.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00053,5492998718887,25018,FCC-022,FRACCIONADO - OREGANO X 25GR - X UNIDAD,3,550.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
P-00053,5492998718887,25018,REP-401,BOLSA VACIO CRISTAL 10X40X63M,1,530.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00053,5492998718887,25018,REP-224,Tuerca Picadora FL 32 ( 2 o 3 orejas sin rosca),1,90390.00,3,Pedido: 1 unidad (normalizado: 1 unidad; equiv: 1 unidad),true,false,false
P-00054,5492998718887,25018,REP-478,Pata de Goma 5/16,3,2870.00,3,Pedido: 3 unidad (normalizado: 3 unidad; equiv: 3 unidad),true,false,false
