pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000035,5493587747641,2025-10-10 15:33:00,confirmado,32726.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000036,5492614053074,2025-06-01 09:29:00,confirmado,28621.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000037,5492614053074,2025-06-22 11:13:00,confirmado,34514.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000038,5492614053074,2025-07-18 17:11:00,confirmado,20599.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000039,5492614053074,2025-08-01 11:43:00,confirmado,8815.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000040,5492614053074,2025-08-25 13:34:00,confirmado,3522.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000041,5492614053074,2025-09-13 12:26:00,confirmado,11207.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000042,5492614053074,2025-10-09 16:36:00,confirmado,70190.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000043,5493514079279,2025-06-06 16:21:00,confirmado,24949.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000044,5493514079279,2025-06-21 16:14:00,confirmado,13308.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000045,5493514079279,2025-07-17 12:22:00,confirmado,20351.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000046,5493514079279,2025-08-02 09:35:00,confirmado,6669.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000047,5493514079279,2025-08-26 12:29:00,confirmado,6654.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000048,5493514079279,2025-09-18 13:10:00,confirmado,17467.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000049,5493514079279,2025-10-05 17:37:00,confirmado,30364.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000050,5493876914178,2025-06-01 14:55:00,confirmado,8482.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000051,5493876914178,2025-06-24 13:39:00,confirmado,7910.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000052,5493876914178,2025-07-16 17:02:00,confirmado,51575.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000053,5493876914178,2025-07-29 08:47:00,confirmado,9052.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493876914178,2025-08-22 08:59:00,confirmado,6623.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493876914178,2025-09-10 10:21:00,confirmado,14155.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493876914178,2025-10-03 09:31:00,confirmado,9859.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5492617175545,2025-06-02 09:30:00,confirmado,30214.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5492617175545,2025-06-21 14:15:00,confirmado,21387.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5492617175545,2025-07-14 13:33:00,confirmado,31372.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5492617175545,2025-08-06 11:27:00,confirmado,87315.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5492617175545,2025-08-25 14:54:00,confirmado,15686.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5492617175545,2025-09-11 18:17:00,confirmado,57994.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5492617175545,2025-10-05 11:12:00,confirmado,126139.61,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493818437953,2025-06-01 16:42:00,confirmado,12402.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493818437953,2025-06-27 08:21:00,confirmado,43024.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493818437953,2025-07-11 16:36:00,confirmado,13954.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493818437953,2025-08-04 16:01:00,confirmado,24647.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493818437953,2025-08-29 08:39:00,confirmado,11684.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493818437953,2025-09-13 15:52:00,confirmado,12338.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493818437953,2025-10-07 10:31:00,confirmado,82184.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493582132179,2025-06-06 08:47:00,confirmado,61909.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493582132179,2025-07-05 11:50:00,confirmado,31499.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493582132179,2025-08-16 09:14:00,confirmado,100807.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493582132179,2025-09-27 13:08:00,confirmado,17970.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493582132179,2025-11-03 11:37:00,confirmado,36239.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493582132179,2025-12-13 13:34:00,confirmado,104043.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493582132179,2026-01-17 11:23:00,confirmado,36239.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493582132179,2026-04-18 15:31:00,confirmado,3145.41,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493582132179,2026-04-28 17:47:00,confirmado,4649.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493582132179,2026-05-12 11:39:00,confirmado,3160.17,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493872845902,2025-06-06 08:57:00,confirmado,6102.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493872845902,2025-07-13 13:30:00,confirmado,19900.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493872845902,2025-08-21 08:43:00,confirmado,22395.04,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493872845902,2025-09-21 09:45:00,confirmado,7321.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493872845902,2025-11-01 09:51:00,confirmado,11271.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493872845902,2025-12-13 12:01:00,confirmado,9296.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493872845902,2026-01-12 15:26:00,confirmado,4192.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493872845902,2026-04-05 18:37:00,confirmado,9401.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493872845902,2026-04-27 16:26:00,confirmado,3342.73,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493872845902,2026-05-15 09:15:00,confirmado,3914.38,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5492997670210,2025-06-01 17:00:00,confirmado,14894.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5492997670210,2025-07-05 13:46:00,confirmado,59211.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5492997670210,2025-08-18 11:13:00,confirmado,16477.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5492997670210,2025-09-28 11:51:00,confirmado,30580.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5492997670210,2025-10-28 16:01:00,confirmado,21812.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5492997670210,2025-12-04 10:26:00,confirmado,29788.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5492997670210,2026-01-14 12:55:00,confirmado,43891.36,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5492997670210,2026-04-26 15:12:00,confirmado,32726.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5492997670210,2026-05-07 13:57:00,confirmado,6290.31,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5492997670210,2026-05-14 11:11:00,confirmado,49030.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493811657614,2025-06-04 08:43:00,confirmado,12895.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493811657614,2025-07-09 12:27:00,confirmado,69248.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493811657614,2025-08-19 08:55:00,confirmado,46625.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493811657614,2025-09-27 08:06:00,confirmado,28133.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493811657614,2025-10-28 13:57:00,confirmado,109135.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493811657614,2025-12-13 14:32:00,confirmado,39682.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493811657614,2026-01-17 08:38:00,confirmado,46177.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493811657614,2026-04-10 16:38:00,confirmado,7119.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493811657614,2026-04-11 09:41:00,confirmado,12790.52,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493811657614,2026-05-02 08:05:00,confirmado,34969.35,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5492994145193,2025-06-03 10:07:00,confirmado,75620.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5492994145193,2025-07-10 12:23:00,confirmado,73023.91,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5492994145193,2025-08-13 14:54:00,confirmado,25314.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5492994145193,2025-09-23 18:09:00,confirmado,46162.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5492994145193,2025-11-02 12:02:00,confirmado,23502.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5492994145193,2025-12-06 13:18:00,confirmado,44673.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5492994145193,2026-01-11 15:57:00,confirmado,47651.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5492994145193,2026-04-16 13:27:00,confirmado,33026.61,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5492994145193,2026-04-23 17:56:00,confirmado,21432.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5492994145193,2026-05-04 13:28:00,confirmado,5097.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493515971311,2025-06-01 10:41:00,confirmado,56356.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493515971311,2025-07-10 11:42:00,confirmado,85645.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493515971311,2025-08-20 14:00:00,confirmado,58279.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493515971311,2025-09-21 09:32:00,confirmado,14229.05,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493515971311,2025-11-04 15:27:00,confirmado,58279.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493515971311,2025-12-08 18:00:00,confirmado,57469.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493515971311,2026-01-11 14:56:00,confirmado,36955.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493515971311,2026-04-19 15:26:00,confirmado,4620.17,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493515971311,2026-04-21 11:33:00,confirmado,9349.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493515971311,2026-05-20 09:41:00,confirmado,5683.72,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5492994228106,2025-06-01 16:23:00,confirmado,121685.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5492994228106,2025-07-13 14:18:00,confirmado,56305.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5492994228106,2025-08-18 09:48:00,confirmado,73096.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5492994228106,2025-09-21 15:47:00,confirmado,80734.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5492994228106,2025-10-31 10:33:00,confirmado,23145.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5492994228106,2025-12-13 12:42:00,confirmado,47178.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5492994228106,2026-01-15 17:00:00,confirmado,67231.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5492994228106,2026-04-04 14:19:00,confirmado,20825.03,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5492994228106,2026-05-15 14:39:00,confirmado,6496.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5492994228106,2026-05-18 11:45:00,confirmado,34249.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5492998718887,2025-06-02 10:18:00,confirmado,90730.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5492998718887,2025-07-11 17:25:00,confirmado,37768.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5492998718887,2025-08-11 15:05:00,confirmado,58318.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5492998718887,2025-09-28 17:01:00,confirmado,38087.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5492998718887,2025-10-27 13:25:00,confirmado,28376.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5492998718887,2025-12-06 17:42:00,confirmado,28380.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5492998718887,2026-01-19 12:42:00,confirmado,50454.56,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5492998718887,2026-04-14 15:13:00,confirmado,3773.15,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5492998718887,2026-04-23 17:52:00,confirmado,8237.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5492998718887,2026-05-20 12:11:00,confirmado,3346.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5492995028869,2025-06-01 15:04:00,confirmado,19379.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5492995028869,2025-07-05 11:48:00,confirmado,6290.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5492995028869,2025-08-13 18:39:00,confirmado,49017.08,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5492995028869,2025-09-20 12:15:00,confirmado,69366.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5492995028869,2025-10-28 13:50:00,confirmado,15799.72,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5492995028869,2025-12-12 14:43:00,confirmado,4801.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5492995028869,2026-01-19 12:56:00,confirmado,7612.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5492995028869,2026-04-08 17:05:00,confirmado,32942.09,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5492995028869,2026-04-26 17:40:00,confirmado,7780.00,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5492995028869,2026-05-03 11:28:00,confirmado,2826.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493517304254,2025-06-05 11:56:00,confirmado,12278.59,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493517304254,2025-07-05 16:11:00,confirmado,20113.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493517304254,2025-08-19 17:29:00,confirmado,33235.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493517304254,2025-09-25 18:05:00,confirmado,13106.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493517304254,2025-10-31 16:58:00,confirmado,7846.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493517304254,2025-12-11 18:43:00,confirmado,81095.46,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493517304254,2026-01-10 09:35:00,confirmado,13537.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493517304254,2026-04-25 14:56:00,confirmado,2636.94,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493517304254,2026-04-30 12:48:00,confirmado,15767.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493517304254,2026-05-02 08:12:00,confirmado,9401.57,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493416986538,2025-06-01 09:24:00,confirmado,87914.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493416986538,2025-07-09 10:48:00,confirmado,23202.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493416986538,2025-08-21 09:31:00,confirmado,13221.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493416986538,2025-09-22 11:25:00,confirmado,19231.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493416986538,2025-10-28 08:25:00,confirmado,15055.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493416986538,2025-12-09 10:54:00,confirmado,19024.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493416986538,2026-01-16 17:22:00,confirmado,30882.96,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493416986538,2026-04-13 16:54:00,confirmado,34927.69,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493416986538,2026-04-21 15:35:00,confirmado,5313.19,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493416986538,2026-05-07 15:54:00,confirmado,29788.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5492619239862,2025-06-01 10:13:00,confirmado,45805.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5492619239862,2025-07-11 14:33:00,confirmado,37840.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5492619239862,2025-08-21 08:41:00,confirmado,23650.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5492619239862,2025-09-25 09:38:00,confirmado,47772.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5492619239862,2025-11-02 08:29:00,confirmado,60911.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5492619239862,2025-12-12 18:59:00,confirmado,17127.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5492619239862,2026-01-16 10:30:00,confirmado,65948.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5492619239862,2026-04-02 10:58:00,confirmado,26804.06,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5492619239862,2026-04-19 11:50:00,confirmado,2373.25,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5492619239862,2026-04-23 11:18:00,confirmado,36617.90,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493513952681,2025-06-01 11:12:00,confirmado,53696.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493513952681,2025-07-14 13:40:00,confirmado,16556.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493513952681,2025-08-17 15:50:00,confirmado,71807.76,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493513952681,2025-09-22 08:14:00,confirmado,12838.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493513952681,2025-11-05 17:11:00,confirmado,6502.15,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493513952681,2025-12-03 15:49:00,confirmado,13397.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493513952681,2026-01-15 17:33:00,confirmado,82873.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493513952681,2026-04-12 15:13:00,confirmado,5637.88,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493513952681,2026-04-18 13:08:00,confirmado,6768.48,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493513952681,2026-05-04 11:12:00,confirmado,6183.31,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493414799650,2025-06-01 16:52:00,confirmado,70640.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493414799650,2025-07-14 11:08:00,confirmado,44653.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493414799650,2025-08-14 16:39:00,confirmado,18160.79,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493414799650,2025-09-23 09:31:00,confirmado,16194.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493414799650,2025-10-27 15:08:00,confirmado,57816.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493414799650,2025-12-13 12:25:00,confirmado,26492.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493414799650,2026-01-18 11:35:00,confirmado,49587.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493414799650,2026-04-17 08:03:00,confirmado,29782.30,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493414799650,2026-04-25 16:58:00,confirmado,7204.45,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493414799650,2026-05-03 11:59:00,confirmado,7435.70,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5492992500733,2025-06-06 11:42:00,confirmado,11225.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5492992500733,2025-07-04 10:43:00,confirmado,26716.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5492992500733,2025-08-16 17:50:00,confirmado,7196.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5492992500733,2025-09-25 08:32:00,confirmado,5181.54,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5492992500733,2025-10-30 10:12:00,confirmado,27307.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5492992500733,2025-12-12 12:25:00,confirmado,17841.12,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5492992500733,2026-01-10 08:01:00,confirmado,37293.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5492992500733,2026-04-03 12:18:00,confirmado,9157.32,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5492992500733,2026-04-27 17:10:00,confirmado,13504.62,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5492992500733,2026-05-20 16:37:00,confirmado,6836.03,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5492615139305,2025-06-01 12:53:00,confirmado,10307.93,Pedido histórico field mock,true,false,fase-06-1-field-backbone
