pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000007,PSQ-0212,CAMISETA 40 X 50 ECO MUNDI POLIM. X PAQ (20),1,2271.48,2,Pedido histórico field mock (2025-09-30),true,5493587905250
PF-000008,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,619.59,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000008,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,4,1769.28,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000008,PSQ-0582,QUITASARRO GATILLO 500ML PSQ,2,1921.24,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000008,PSQ-0487,MULTIUSO AZULEJOS X 500ML PSQUIMICA,2,1099.64,3,Pedido histórico field mock (2025-06-01),true,5493582641213
PF-000009,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,619.59,3,Pedido histórico field mock (2025-06-22),true,5493582641213
PF-000009,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,1769.28,3,Pedido histórico field mock (2025-06-22),true,5493582641213
PF-000010,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,619.59,3,Pedido histórico field mock (2025-07-08),true,5493582641213
PF-000010,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,1769.28,3,Pedido histórico field mock (2025-07-08),true,5493582641213
PF-000010,PSQ-0454,LAVANDINA X5L,3,2308.09,3,Pedido histórico field mock (2025-07-08),true,5493582641213
PF-000011,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,619.59,3,Pedido histórico field mock (2025-08-05),true,5493582641213
PF-000011,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1769.28,3,Pedido histórico field mock (2025-08-05),true,5493582641213
PF-000011,PSQ-0453,LAVANDINA X1L,3,837.58,3,Pedido histórico field mock (2025-08-05),true,5493582641213
PF-000012,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,619.59,3,Pedido histórico field mock (2025-08-26),true,5493582641213
PF-000012,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,4,1769.28,3,Pedido histórico field mock (2025-08-26),true,5493582641213
PF-000012,PSQ-0561,PORTA VASOS CAFE X 50 UNI,1,3996.55,3,Pedido histórico field mock (2025-08-26),true,5493582641213
PF-000013,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,619.59,3,Pedido histórico field mock (2025-09-14),true,5493582641213
PF-000013,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1769.28,3,Pedido histórico field mock (2025-09-14),true,5493582641213
PF-000013,PSQ-0215,CAMISETA 45 X 60 MUNDI MAX X PAQ (20),2,3180.32,3,Pedido histórico field mock (2025-09-14),true,5493582641213
PF-000013,PSQ-0218,CAMISETA 50 X 70 MUNDI MAX X PAQ (20),3,5128.67,3,Pedido histórico field mock (2025-09-14),true,5493582641213
PF-000014,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,619.59,3,Pedido histórico field mock (2025-10-08),true,5493582641213
PF-000014,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1769.28,3,Pedido histórico field mock (2025-10-08),true,5493582641213
PF-000015,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,585.17,4,Pedido histórico field mock (2025-06-03),true,5492991227644
PF-000015,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,2,1489.18,4,Pedido histórico field mock (2025-06-03),true,5492991227644
PF-000015,PSQ-0215,CAMISETA 45 X 60 MUNDI MAX X PAQ (20),2,3003.64,4,Pedido histórico field mock (2025-06-03),true,5492991227644
PF-000015,PSQ-0454,LAVANDINA X5L,3,2179.86,4,Pedido histórico field mock (2025-06-03),true,5492991227644
PF-000016,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,585.17,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000016,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,1,1489.18,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000016,PSQ-0317,DETERGENTE USO DIRECTO X1L,3,1070.44,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000016,PSQ-0218,CAMISETA 50 X 70 MUNDI MAX X PAQ (20),4,4843.74,4,Pedido histórico field mock (2025-06-17),true,5492991227644
PF-000017,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,585.17,4,Pedido histórico field mock (2025-07-08),true,5492991227644
PF-000017,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,3,1489.18,4,Pedido histórico field mock (2025-07-08),true,5492991227644
PF-000017,PSQ-0318,DETERGENTE USO DIRECTO X5L,4,4578.56,4,Pedido histórico field mock (2025-07-08),true,5492991227644
PF-000018,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,585.17,4,Pedido histórico field mock (2025-08-04),true,5492991227644
PF-000018,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,4,1489.18,4,Pedido histórico field mock (2025-08-04),true,5492991227644
PF-000018,PSQ-0317,DETERGENTE USO DIRECTO X1L,4,1070.44,4,Pedido histórico field mock (2025-08-04),true,5492991227644
PF-000018,PSQ-0212,CAMISETA 40 X 50 ECO MUNDI POLIM. X PAQ (20),4,1678.92,4,Pedido histórico field mock (2025-08-04),true,5492991227644
PF-000019,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,585.17,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000019,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,1,1489.18,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000019,PSQ-0198,CAJA EMPANADA X 100U,4,6636.55,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000019,PSQ-0487,MULTIUSO AZULEJOS X 500ML PSQUIMICA,1,1038.55,4,Pedido histórico field mock (2025-08-20),true,5492991227644
PF-000020,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,585.17,4,Pedido histórico field mock (2025-09-16),true,5492991227644
PF-000020,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,3,1489.18,4,Pedido histórico field mock (2025-09-16),true,5492991227644
PF-000020,PSQ-0215,CAMISETA 45 X 60 MUNDI MAX X PAQ (20),1,3003.64,4,Pedido histórico field mock (2025-09-16),true,5492991227644
PF-000021,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,585.17,4,Pedido histórico field mock (2025-10-07),true,5492991227644
PF-000021,PSQ-0016,ANTI-HONGOS GATILLO 500ML PSQ,3,1489.18,4,Pedido histórico field mock (2025-10-07),true,5492991227644
PF-000021,PSQ-0582,QUITASARRO GATILLO 500ML PSQ,4,1814.50,4,Pedido histórico field mock (2025-10-07),true,5492991227644
PF-000022,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,688.43,1,Pedido histórico field mock (2025-06-06),true,5493418277249
PF-000022,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1948.51,1,Pedido histórico field mock (2025-06-06),true,5493418277249
PF-000023,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,688.43,1,Pedido histórico field mock (2025-06-17),true,5493418277249
PF-000023,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1948.51,1,Pedido histórico field mock (2025-06-17),true,5493418277249
PF-000023,PSQ-0318,DETERGENTE USO DIRECTO X5L,2,5386.54,1,Pedido histórico field mock (2025-06-17),true,5493418277249
PF-000024,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,688.43,1,Pedido histórico field mock (2025-07-17),true,5493418277249
PF-000024,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1948.51,1,Pedido histórico field mock (2025-07-17),true,5493418277249
PF-000025,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,688.43,1,Pedido histórico field mock (2025-08-03),true,5493418277249
PF-000025,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,4,1948.51,1,Pedido histórico field mock (2025-08-03),true,5493418277249
PF-000025,PSQ-0212,CAMISETA 40 X 50 ECO MUNDI POLIM. X PAQ (20),1,1975.20,1,Pedido histórico field mock (2025-08-03),true,5493418277249
PF-000025,PSQ-0582,QUITASARRO GATILLO 500ML PSQ,4,2134.71,1,Pedido histórico field mock (2025-08-03),true,5493418277249
PF-000026,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,688.43,1,Pedido histórico field mock (2025-08-19),true,5493418277249
PF-000026,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1948.51,1,Pedido histórico field mock (2025-08-19),true,5493418277249
PF-000026,PSQ-0218,CAMISETA 50 X 70 MUNDI MAX X PAQ (20),2,5698.52,1,Pedido histórico field mock (2025-08-19),true,5493418277249
PF-000027,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,688.43,1,Pedido histórico field mock (2025-09-11),true,5493418277249
PF-000027,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1948.51,1,Pedido histórico field mock (2025-09-11),true,5493418277249
PF-000027,PSQ-0317,DETERGENTE USO DIRECTO X1L,4,1259.34,1,Pedido histórico field mock (2025-09-11),true,5493418277249
PF-000027,PSQ-0318,DETERGENTE USO DIRECTO X5L,2,5386.54,1,Pedido histórico field mock (2025-09-11),true,5493418277249
PF-000028,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,688.43,1,Pedido histórico field mock (2025-10-03),true,5493418277249
PF-000028,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1948.51,1,Pedido histórico field mock (2025-10-03),true,5493418277249
PF-000028,PSQ-0318,DETERGENTE USO DIRECTO X5L,2,5386.54,1,Pedido histórico field mock (2025-10-03),true,5493418277249
PF-000028,PSQ-0576,QUITAMANCHAS 500ML PSQ,2,1363.64,1,Pedido histórico field mock (2025-10-03),true,5493418277249
PF-000029,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,2260.75,2,Pedido histórico field mock (2025-06-03),true,5493587747641
PF-000029,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,4,14102.66,2,Pedido histórico field mock (2025-06-03),true,5493587747641
PF-000030,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,4,2260.75,2,Pedido histórico field mock (2025-06-25),true,5493587747641
PF-000030,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,1,14102.66,2,Pedido histórico field mock (2025-06-25),true,5493587747641
PF-000030,PSQ-0212,CAMISETA 40 X 50 ECO MUNDI POLIM. X PAQ (20),1,2271.48,2,Pedido histórico field mock (2025-06-25),true,5493587747641
PF-000031,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,2260.75,2,Pedido histórico field mock (2025-07-13),true,5493587747641
PF-000031,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,4,14102.66,2,Pedido histórico field mock (2025-07-13),true,5493587747641
PF-000031,PSQ-0204,CAJA PIZZA GRANDE ECO VERDE X 100U (1),2,26888.29,2,Pedido histórico field mock (2025-07-13),true,5493587747641
PF-000032,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,2260.75,2,Pedido histórico field mock (2025-08-01),true,5493587747641
PF-000032,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,4,14102.66,2,Pedido histórico field mock (2025-08-01),true,5493587747641
PF-000032,PSQ-0317,DETERGENTE USO DIRECTO X1L,2,1448.24,2,Pedido histórico field mock (2025-08-01),true,5493587747641
PF-000033,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,2260.75,2,Pedido histórico field mock (2025-08-26),true,5493587747641
PF-000033,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,1,14102.66,2,Pedido histórico field mock (2025-08-26),true,5493587747641
PF-000033,PSQ-0576,QUITAMANCHAS 500ML PSQ,4,1568.19,2,Pedido histórico field mock (2025-08-26),true,5493587747641
PF-000034,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,2260.75,2,Pedido histórico field mock (2025-09-14),true,5493587747641
PF-000034,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,4,14102.66,2,Pedido histórico field mock (2025-09-14),true,5493587747641
PF-000034,PSQ-0453,LAVANDINA X1L,2,1070.24,2,Pedido histórico field mock (2025-09-14),true,5493587747641
PF-000035,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,2260.75,2,Pedido histórico field mock (2025-10-10),true,5493587747641
PF-000035,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,2,14102.66,2,Pedido histórico field mock (2025-10-10),true,5493587747641
PF-000036,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1753.66,3,Pedido histórico field mock (2025-06-01),true,5492614053074
PF-000036,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,1769.28,3,Pedido histórico field mock (2025-06-01),true,5492614053074
PF-000036,PSQ-0487,MULTIUSO AZULEJOS X 500ML PSQUIMICA,2,1099.64,3,Pedido histórico field mock (2025-06-01),true,5492614053074
PF-000036,PSQ-0318,DETERGENTE USO DIRECTO X5L,4,4847.89,3,Pedido histórico field mock (2025-06-01),true,5492614053074
PF-000037,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1753.66,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,4,1769.28,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,PSQ-0317,DETERGENTE USO DIRECTO X1L,1,1133.41,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000037,PSQ-0204,CAJA PIZZA GRANDE ECO VERDE X 100U (1),1,21043.01,3,Pedido histórico field mock (2025-06-22),true,5492614053074
PF-000038,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1753.66,3,Pedido histórico field mock (2025-07-18),true,5492614053074
PF-000038,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1769.28,3,Pedido histórico field mock (2025-07-18),true,5492614053074
PF-000038,PSQ-0561,PORTA VASOS CAFE X 50 UNI,1,3996.55,3,Pedido histórico field mock (2025-07-18),true,5492614053074
PF-000038,PSQ-0215,CAMISETA 45 X 60 MUNDI MAX X PAQ (20),3,3180.32,3,Pedido histórico field mock (2025-07-18),true,5492614053074
PF-000039,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1753.66,3,Pedido histórico field mock (2025-08-01),true,5492614053074
PF-000039,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1769.28,3,Pedido histórico field mock (2025-08-01),true,5492614053074
PF-000040,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1753.66,3,Pedido histórico field mock (2025-08-25),true,5492614053074
PF-000040,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,1769.28,3,Pedido histórico field mock (2025-08-25),true,5492614053074
PF-000041,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1753.66,3,Pedido histórico field mock (2025-09-13),true,5492614053074
PF-000041,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,1,1769.28,3,Pedido histórico field mock (2025-09-13),true,5492614053074
PF-000041,PSQ-0582,QUITASARRO GATILLO 500ML PSQ,4,1921.24,3,Pedido histórico field mock (2025-09-13),true,5492614053074
PF-000042,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1753.66,3,Pedido histórico field mock (2025-10-09),true,5492614053074
PF-000042,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1769.28,3,Pedido histórico field mock (2025-10-09),true,5492614053074
PF-000042,PSQ-0204,CAJA PIZZA GRANDE ECO VERDE X 100U (1),3,21043.01,3,Pedido histórico field mock (2025-10-09),true,5492614053074
PF-000043,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1670.99,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,4,1656.23,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,PSQ-0318,DETERGENTE USO DIRECTO X5L,2,4578.56,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000043,PSQ-0487,MULTIUSO AZULEJOS X 500ML PSQUIMICA,4,1038.55,4,Pedido histórico field mock (2025-06-06),true,5493514079279
PF-000044,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,4,1670.99,4,Pedido histórico field mock (2025-06-21),true,5493514079279
PF-000044,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,4,1656.23,4,Pedido histórico field mock (2025-06-21),true,5493514079279
PF-000045,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1670.99,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000045,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1656.23,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000045,PSQ-0453,LAVANDINA X1L,3,791.04,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000045,PSQ-0561,PORTA VASOS CAFE X 50 UNI,3,3774.52,4,Pedido histórico field mock (2025-07-17),true,5493514079279
PF-000046,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,3,1670.99,4,Pedido histórico field mock (2025-08-02),true,5493514079279
PF-000046,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1656.23,4,Pedido histórico field mock (2025-08-02),true,5493514079279
PF-000047,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1670.99,4,Pedido histórico field mock (2025-08-26),true,5493514079279
PF-000047,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1656.23,4,Pedido histórico field mock (2025-08-26),true,5493514079279
PF-000048,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1670.99,4,Pedido histórico field mock (2025-09-18),true,5493514079279
PF-000048,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1656.23,4,Pedido histórico field mock (2025-09-18),true,5493514079279
PF-000048,PSQ-0318,DETERGENTE USO DIRECTO X5L,2,4578.56,4,Pedido histórico field mock (2025-09-18),true,5493514079279
PF-000049,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1670.99,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1656.23,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,PSQ-0454,LAVANDINA X5L,1,2179.86,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000049,PSQ-0204,CAJA PIZZA GRANDE ECO VERDE X 100U (1),1,19873.95,4,Pedido histórico field mock (2025-10-05),true,5493514079279
PF-000050,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,688.43,1,Pedido histórico field mock (2025-06-01),true,5493876914178
PF-000050,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,4,1948.51,1,Pedido histórico field mock (2025-06-01),true,5493876914178
PF-000051,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,688.43,1,Pedido histórico field mock (2025-06-24),true,5493876914178
PF-000051,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1948.51,1,Pedido histórico field mock (2025-06-24),true,5493876914178
PF-000052,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,688.43,1,Pedido histórico field mock (2025-07-16),true,5493876914178
PF-000052,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1948.51,1,Pedido histórico field mock (2025-07-16),true,5493876914178
PF-000052,PSQ-0205,CAJA PIZZA GRIS CORRUGADA X 50U,2,22462.15,1,Pedido histórico field mock (2025-07-16),true,5493876914178
PF-000053,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,688.43,1,Pedido histórico field mock (2025-07-29),true,5493876914178
PF-000053,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,3,1948.51,1,Pedido histórico field mock (2025-07-29),true,5493876914178
PF-000053,PSQ-0317,DETERGENTE USO DIRECTO X1L,2,1259.34,1,Pedido histórico field mock (2025-07-29),true,5493876914178
PF-000054,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,688.43,1,Pedido histórico field mock (2025-08-22),true,5493876914178
PF-000054,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1948.51,1,Pedido histórico field mock (2025-08-22),true,5493876914178
PF-000054,PSQ-0317,DETERGENTE USO DIRECTO X1L,1,1259.34,1,Pedido histórico field mock (2025-08-22),true,5493876914178
PF-000054,PSQ-0576,QUITAMANCHAS 500ML PSQ,2,1363.64,1,Pedido histórico field mock (2025-08-22),true,5493876914178
PF-000055,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,688.43,1,Pedido histórico field mock (2025-09-10),true,5493876914178
PF-000055,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,2,1948.51,1,Pedido histórico field mock (2025-09-10),true,5493876914178
PF-000055,PSQ-0561,PORTA VASOS CAFE X 50 UNI,2,4440.61,1,Pedido histórico field mock (2025-09-10),true,5493876914178
PF-000056,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,688.43,1,Pedido histórico field mock (2025-10-03),true,5493876914178
PF-000056,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,4,1948.51,1,Pedido histórico field mock (2025-10-03),true,5493876914178
PF-000057,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,1,14102.66,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000057,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,1,791.69,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000057,PSQ-0561,PORTA VASOS CAFE X 50 UNI,3,5106.70,2,Pedido histórico field mock (2025-06-02),true,5492617175545
PF-000058,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,1,14102.66,2,Pedido histórico field mock (2025-06-21),true,5492617175545
PF-000058,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,3,791.69,2,Pedido histórico field mock (2025-06-21),true,5492617175545
PF-000058,PSQ-0582,QUITASARRO GATILLO 500ML PSQ,2,2454.92,2,Pedido histórico field mock (2025-06-21),true,5492617175545
PF-000059,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,2,14102.66,2,Pedido histórico field mock (2025-07-14),true,5492617175545
PF-000059,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,791.69,2,Pedido histórico field mock (2025-07-14),true,5492617175545
PF-000060,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,2,14102.66,2,Pedido histórico field mock (2025-08-06),true,5492617175545
PF-000060,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,791.69,2,Pedido histórico field mock (2025-08-06),true,5492617175545
PF-000060,PSQ-0453,LAVANDINA X1L,4,1070.24,2,Pedido histórico field mock (2025-08-06),true,5492617175545
PF-000060,PSQ-0205,CAJA PIZZA GRIS CORRUGADA X 50U,2,25831.47,2,Pedido histórico field mock (2025-08-06),true,5492617175545
PF-000061,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,1,14102.66,2,Pedido histórico field mock (2025-08-25),true,5492617175545
PF-000061,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,791.69,2,Pedido histórico field mock (2025-08-25),true,5492617175545
PF-000062,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,4,14102.66,2,Pedido histórico field mock (2025-09-11),true,5492617175545
PF-000062,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,2,791.69,2,Pedido histórico field mock (2025-09-11),true,5492617175545
PF-000063,PSQ-0017,ANTI-HONGOS X 5LTS PSQUIMICA,3,14102.66,2,Pedido histórico field mock (2025-10-05),true,5492617175545
PF-000063,PSQ-0457,LIMPIA TAPIZADOS 500ML PSQ,4,791.69,2,Pedido histórico field mock (2025-10-05),true,5492617175545
PF-000063,PSQ-0204,CAJA PIZZA GRANDE ECO VERDE X 100U (1),3,26888.29,2,Pedido histórico field mock (2025-10-05),true,5492617175545
PF-000064,PSQ-0295,DESENGRASANTE 500ML PSQUIMICA,2,1769.28,3,Pedido histórico field mock (2025-06-01),true,5493818437953
PF-000064,PSQ-0310,DESTAPA CAÑERIAS X LT PSQUIMICA,1,1753.66,3,Pedido histórico field mock (2025-06-01),true,5493818437953
PF-000064,PSQ-0212,CAMISETA 40 X 50 ECO MUNDI POLIM. X PAQ (20),4,1777.68,3,Pedido histórico field mock (2025-06-01),true,5493818437953
