pedido_ref,cliente_phone,fecha,estado,total,notas,is_mock,es_pedido_abierto,source
PF-000027,5493587120004,2025-09-13 17:38:00,confirmado,55504.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000028,5493587120004,2025-10-08 09:17:00,confirmado,79274.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000029,5493587120005,2025-06-06 15:57:00,confirmado,61017.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000030,5493587120005,2025-06-19 17:08:00,confirmado,69436.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000031,5493587120005,2025-07-14 15:15:00,confirmado,48721.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000032,5493587120005,2025-08-03 18:41:00,confirmado,61902.03,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000033,5493587120005,2025-08-22 18:30:00,confirmado,40273.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000034,5493587120005,2025-09-18 16:43:00,confirmado,51122.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000035,5493587120005,2025-10-08 15:43:00,confirmado,41470.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000036,5493587120006,2025-06-06 16:53:00,confirmado,30442.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000037,5493587120006,2025-06-20 12:46:00,confirmado,51660.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000038,5493587120006,2025-07-08 14:59:00,confirmado,68726.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000039,5493587120006,2025-08-05 14:09:00,confirmado,31445.34,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000040,5493587120006,2025-08-21 16:06:00,confirmado,63292.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000041,5493587120006,2025-09-19 10:55:00,confirmado,33766.43,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000042,5493587120006,2025-10-05 12:03:00,confirmado,43162.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000043,5493587120007,2025-06-06 08:20:00,confirmado,30017.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000044,5493587120007,2025-06-26 10:08:00,confirmado,68547.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000045,5493587120007,2025-07-16 13:57:00,confirmado,47861.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000046,5493587120007,2025-08-08 18:41:00,confirmado,21501.68,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000047,5493587120007,2025-08-19 16:42:00,confirmado,54544.14,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000048,5493587120007,2025-09-09 14:23:00,confirmado,45831.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000049,5493587120007,2025-10-08 14:15:00,confirmado,56154.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000050,5493587120008,2025-06-06 10:39:00,confirmado,82163.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000051,5493587120008,2025-06-22 17:47:00,confirmado,60427.17,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000052,5493587120008,2025-07-12 16:51:00,confirmado,43717.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000053,5493587120008,2025-07-30 10:48:00,confirmado,66136.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000054,5493587120008,2025-08-28 16:04:00,confirmado,62431.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000055,5493587120008,2025-09-13 09:06:00,confirmado,44629.75,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000056,5493587120008,2025-10-02 10:53:00,confirmado,49227.22,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000057,5493587120009,2025-06-01 11:50:00,confirmado,83740.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000058,5493587120009,2025-06-27 15:11:00,confirmado,48077.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000059,5493587120009,2025-07-15 18:14:00,confirmado,84782.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000060,5493587120009,2025-07-29 14:45:00,confirmado,68849.81,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000061,5493587120009,2025-08-19 17:17:00,confirmado,78724.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000062,5493587120009,2025-09-15 16:33:00,confirmado,28861.02,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000063,5493587120009,2025-10-06 13:08:00,confirmado,48113.92,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000064,5493587120010,2025-06-05 11:12:00,confirmado,52398.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000065,5493587120010,2025-06-24 15:42:00,confirmado,55852.77,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000066,5493587120010,2025-07-12 12:46:00,confirmado,34440.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000067,5493587120010,2025-07-29 12:15:00,confirmado,86675.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000068,5493587120010,2025-08-22 12:58:00,confirmado,60721.29,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000069,5493587120010,2025-09-13 16:51:00,confirmado,76307.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000070,5493587120010,2025-10-03 12:41:00,confirmado,57308.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000071,5493587120011,2025-06-01 17:56:00,confirmado,47442.48,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000072,5493587120011,2025-07-14 16:36:00,confirmado,25005.85,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000073,5493587120011,2025-08-12 14:06:00,confirmado,56154.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000074,5493587120011,2025-09-24 18:31:00,confirmado,82700.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000075,5493587120011,2025-10-29 09:54:00,confirmado,63256.64,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000076,5493587120011,2025-12-04 10:41:00,confirmado,73825.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000077,5493587120011,2026-01-15 11:14:00,confirmado,22915.82,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000078,5493587120011,2026-04-17 12:39:00,confirmado,21318.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000079,5493587120011,2026-05-12 16:35:00,confirmado,32671.87,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000080,5493587120011,2026-05-14 13:00:00,confirmado,21318.53,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000081,5493587120012,2025-06-01 18:00:00,confirmado,105584.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000082,5493587120012,2025-07-09 16:44:00,confirmado,60789.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000083,5493587120012,2025-08-16 13:03:00,confirmado,40316.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000084,5493587120012,2025-09-26 08:44:00,confirmado,86475.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000085,5493587120012,2025-11-05 09:48:00,confirmado,124229.98,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000086,5493587120012,2025-12-03 18:07:00,confirmado,23264.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000087,5493587120012,2026-01-18 12:26:00,confirmado,63740.19,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000088,5493587120012,2026-04-08 18:20:00,confirmado,35314.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000089,5493587120012,2026-04-28 11:41:00,confirmado,20158.33,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000090,5493587120012,2026-05-19 10:56:00,confirmado,47491.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000091,5493587120013,2025-06-01 16:22:00,confirmado,117904.06,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000092,5493587120013,2025-07-10 15:39:00,confirmado,71468.28,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000093,5493587120013,2025-08-15 09:54:00,confirmado,68631.25,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000094,5493587120013,2025-09-22 14:58:00,confirmado,76029.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000095,5493587120013,2025-10-28 13:53:00,confirmado,33201.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000096,5493587120013,2025-12-12 15:57:00,confirmado,54615.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000097,5493587120013,2026-01-18 09:45:00,confirmado,44988.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000098,5493587120013,2026-04-08 18:05:00,confirmado,49863.73,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000099,5493587120013,2026-04-10 09:15:00,confirmado,50686.24,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000100,5493587120013,2026-04-13 13:23:00,confirmado,52399.36,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000101,5493587120014,2025-06-01 13:34:00,confirmado,48527.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000102,5493587120014,2025-07-04 14:05:00,confirmado,42713.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000103,5493587120014,2025-08-20 15:58:00,confirmado,57752.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000104,5493587120014,2025-09-23 15:21:00,confirmado,68890.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000105,5493587120014,2025-10-28 15:42:00,confirmado,63064.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000106,5493587120014,2025-12-10 08:52:00,confirmado,66977.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000107,5493587120014,2026-01-20 10:29:00,confirmado,75605.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000108,5493587120014,2026-05-07 17:41:00,confirmado,23509.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000109,5493587120014,2026-05-12 16:24:00,confirmado,39821.25,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000110,5493587120014,2026-05-17 16:28:00,confirmado,33517.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000111,5493587120015,2025-06-03 17:37:00,confirmado,51326.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000112,5493587120015,2025-07-11 12:31:00,confirmado,41239.16,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000113,5493587120015,2025-08-12 11:02:00,confirmado,42400.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000114,5493587120015,2025-09-24 13:26:00,confirmado,16263.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000115,5493587120015,2025-10-31 08:47:00,confirmado,59182.21,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000116,5493587120015,2025-12-13 17:26:00,confirmado,35062.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000117,5493587120015,2026-01-16 14:11:00,confirmado,91536.94,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000118,5493587120015,2026-04-23 15:08:00,confirmado,35535.40,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000119,5493587120015,2026-05-08 17:10:00,confirmado,24526.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000120,5493587120015,2026-05-12 13:22:00,confirmado,36406.64,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000121,5493587120016,2025-06-03 16:47:00,confirmado,64765.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000122,5493587120016,2025-07-11 18:39:00,confirmado,99308.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000123,5493587120016,2025-08-21 13:44:00,confirmado,49370.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000124,5493587120016,2025-09-23 08:14:00,confirmado,39645.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000125,5493587120016,2025-10-31 10:00:00,confirmado,53983.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000126,5493587120016,2025-12-13 10:09:00,confirmado,48611.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000127,5493587120016,2026-01-17 14:17:00,confirmado,55862.49,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000128,5493587120016,2026-04-01 18:29:00,confirmado,50224.99,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000129,5493587120016,2026-04-08 13:38:00,confirmado,28854.89,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000130,5493587120016,2026-04-16 15:04:00,confirmado,36899.99,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000131,5493587120017,2025-06-03 08:20:00,confirmado,19823.95,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000132,5493587120017,2025-07-12 14:52:00,confirmado,111750.23,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000133,5493587120017,2025-08-14 15:27:00,confirmado,75635.45,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000134,5493587120017,2025-09-21 12:18:00,confirmado,42780.57,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000135,5493587120017,2025-10-31 10:25:00,confirmado,50471.44,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000136,5493587120017,2025-12-13 14:36:00,confirmado,49863.73,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000137,5493587120017,2026-01-15 11:17:00,confirmado,116967.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000138,5493587120017,2026-04-15 08:56:00,confirmado,49900.39,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000139,5493587120017,2026-04-27 15:41:00,confirmado,38469.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000140,5493587120017,2026-05-04 18:36:00,confirmado,69546.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000141,5493587120018,2025-06-05 18:45:00,confirmado,36256.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000142,5493587120018,2025-07-13 12:39:00,confirmado,40686.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000143,5493587120018,2025-08-20 10:01:00,confirmado,75983.66,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000144,5493587120018,2025-09-25 08:57:00,confirmado,33674.33,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000145,5493587120018,2025-11-03 18:08:00,confirmado,90604.40,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000146,5493587120018,2025-12-10 12:33:00,confirmado,72512.60,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000147,5493587120018,2026-01-12 15:04:00,confirmado,63220.26,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000148,5493587120018,2026-04-12 08:52:00,confirmado,19833.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000149,5493587120018,2026-04-17 10:04:00,confirmado,34593.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000150,5493587120018,2026-05-07 13:11:00,confirmado,38283.75,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000151,5493587120027,2025-06-01 08:52:00,confirmado,55179.18,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000152,5493587120027,2025-07-12 16:01:00,confirmado,49514.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000153,5493587120027,2025-08-12 18:08:00,confirmado,37608.97,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000154,5493587120027,2025-09-23 14:08:00,confirmado,55338.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000155,5493587120027,2025-11-05 13:43:00,confirmado,67826.83,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000156,5493587120027,2025-12-05 11:10:00,confirmado,40222.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000157,5493587120027,2026-01-19 18:33:00,confirmado,49119.65,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000158,5493587120027,2026-04-01 12:26:00,confirmado,25121.04,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000159,5493587120027,2026-04-06 18:45:00,confirmado,24540.21,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000160,5493587120027,2026-04-28 09:35:00,confirmado,43957.47,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000161,5493587120028,2025-06-01 18:11:00,confirmado,88534.58,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000162,5493587120028,2025-07-12 18:40:00,confirmado,68259.47,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000163,5493587120028,2025-08-17 09:30:00,confirmado,49012.07,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000164,5493587120028,2025-09-26 14:37:00,confirmado,80583.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000165,5493587120028,2025-11-05 09:32:00,confirmado,48383.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000166,5493587120028,2025-12-09 14:40:00,confirmado,85722.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000167,5493587120028,2026-01-16 11:52:00,confirmado,126219.88,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000168,5493587120028,2026-04-10 18:51:00,confirmado,26991.66,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000169,5493587120028,2026-04-16 16:27:00,confirmado,39104.89,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000170,5493587120028,2026-04-23 14:14:00,confirmado,33995.82,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000171,5493587120029,2025-06-03 08:38:00,confirmado,60479.52,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000172,5493587120029,2025-07-11 12:46:00,confirmado,78452.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000173,5493587120029,2025-08-20 08:38:00,confirmado,42791.24,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000174,5493587120029,2025-09-18 14:04:00,confirmado,31003.74,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000175,5493587120029,2025-11-03 16:46:00,confirmado,53006.42,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000176,5493587120029,2025-12-03 12:47:00,confirmado,102390.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000177,5493587120029,2026-01-10 13:31:00,confirmado,40611.86,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000178,5493587120029,2026-04-09 14:55:00,confirmado,30039.78,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000179,5493587120029,2026-04-20 16:01:00,confirmado,40666.85,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000180,5493587120029,2026-04-28 11:06:00,confirmado,36737.69,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000181,5493587120030,2025-06-01 11:59:00,confirmado,57473.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000182,5493587120030,2025-07-10 12:18:00,confirmado,40686.35,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000183,5493587120030,2025-08-13 14:51:00,confirmado,80269.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000184,5493587120030,2025-09-28 08:37:00,confirmado,86354.20,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000185,5493587120030,2025-10-31 10:02:00,confirmado,29385.53,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000186,5493587120030,2025-12-10 11:56:00,confirmado,70318.11,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000187,5493587120030,2026-01-11 13:17:00,confirmado,38367.90,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000188,5493587120030,2026-04-02 15:37:00,confirmado,23062.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000189,5493587120030,2026-04-16 10:17:00,confirmado,24292.50,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000190,5493587120030,2026-05-15 13:53:00,confirmado,59501.25,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000191,5493587120031,2025-06-01 11:36:00,confirmado,40222.70,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000192,5493587120031,2025-07-12 18:09:00,confirmado,39419.38,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000193,5493587120031,2025-08-20 11:22:00,confirmado,81267.10,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000194,5493587120031,2025-09-20 11:06:00,confirmado,51291.09,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000195,5493587120031,2025-10-30 08:22:00,confirmado,46327.62,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000196,5493587120031,2025-12-03 09:43:00,confirmado,45159.80,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000197,5493587120031,2026-01-12 10:30:00,confirmado,75762.13,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000198,5493587120031,2026-04-06 12:50:00,confirmado,36447.29,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000199,5493587120031,2026-05-03 15:47:00,confirmado,33252.71,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000200,5493587120031,2026-05-13 14:35:00,confirmado,14652.49,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000201,5493587120032,2025-06-01 18:03:00,confirmado,41492.00,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000202,5493587120032,2025-07-14 17:36:00,confirmado,31929.89,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000203,5493587120032,2025-08-19 15:44:00,confirmado,63859.78,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000204,5493587120032,2025-09-21 12:33:00,confirmado,33777.27,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000205,5493587120032,2025-11-05 13:02:00,confirmado,29138.61,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000206,5493587120032,2025-12-07 15:35:00,confirmado,60100.32,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000207,5493587120032,2026-01-18 08:22:00,confirmado,20142.39,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000208,5493587120032,2026-04-06 13:25:00,confirmado,25593.11,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000209,5493587120032,2026-04-07 09:25:00,confirmado,55814.67,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000210,5493587120032,2026-04-29 16:01:00,confirmado,28497.28,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000211,5493587120033,2025-06-01 09:28:00,confirmado,59526.84,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000212,5493587120033,2025-07-07 08:55:00,confirmado,49311.01,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000213,5493587120033,2025-08-18 08:13:00,confirmado,57043.63,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000214,5493587120033,2025-09-19 14:21:00,confirmado,55296.69,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000215,5493587120033,2025-10-31 11:32:00,confirmado,51262.87,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000216,5493587120033,2025-12-05 14:38:00,confirmado,67981.30,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000217,5493587120033,2026-01-17 12:53:00,confirmado,78000.50,Pedido histórico field mock,true,false,fase-06-1-field-backbone
PF-000218,5493587120033,2026-04-15 14:47:00,confirmado,46364.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000219,5493587120033,2026-04-26 16:06:00,confirmado,46364.14,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000220,5493587120033,2026-05-04 10:13:00,confirmado,48095.59,Pedido reciente field mock,true,false,fase-06-1-field-recent
PF-000221,5493587120034,2025-06-02 10:02:00,confirmado,52429.37,Pedido histórico field mock,true,false,fase-06-1-field-backbone
