pedido_ref,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,cliente_phone
PF-000014,1407,ESCOBA 7 HILOS IMPERIAL,2,10608.75,3,Pedido histórico field mock (2025-10-04),true,5493587120002
PF-000014,1415,ESCOBA 5 HILOS COMUN,1,7995.00,3,Pedido histórico field mock (2025-10-04),true,5493587120002
PF-000015,1407,ESCOBA 7 HILOS IMPERIAL,4,10019.38,4,Pedido histórico field mock (2025-06-01),true,5493587120003
PF-000015,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,7101.66,4,Pedido histórico field mock (2025-06-01),true,5493587120003
PF-000015,3408,DETERGENTE ALBO 750CC,4,947.13,4,Pedido histórico field mock (2025-06-01),true,5493587120003
PF-000015,1700,PALA RESIDUOS METAL C/CABO,4,9161.20,4,Pedido histórico field mock (2025-06-01),true,5493587120003
PF-000016,1407,ESCOBA 7 HILOS IMPERIAL,1,10019.38,4,Pedido histórico field mock (2025-06-26),true,5493587120003
PF-000016,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,7101.66,4,Pedido histórico field mock (2025-06-26),true,5493587120003
PF-000016,2572,SECADOR PLASTICO DOBLE GOMA 40CM,3,1994.29,4,Pedido histórico field mock (2025-06-26),true,5493587120003
PF-000017,1407,ESCOBA 7 HILOS IMPERIAL,3,10019.38,4,Pedido histórico field mock (2025-07-09),true,5493587120003
PF-000017,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,7101.66,4,Pedido histórico field mock (2025-07-09),true,5493587120003
PF-000017,1950,CABO MADERA P/SOPAPA,3,479.19,4,Pedido histórico field mock (2025-07-09),true,5493587120003
PF-000018,1407,ESCOBA 7 HILOS IMPERIAL,1,10019.38,4,Pedido histórico field mock (2025-07-29),true,5493587120003
PF-000018,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,7101.66,4,Pedido histórico field mock (2025-07-29),true,5493587120003
PF-000018,1700,PALA RESIDUOS METAL C/CABO,4,9161.20,4,Pedido histórico field mock (2025-07-29),true,5493587120003
PF-000019,1407,ESCOBA 7 HILOS IMPERIAL,4,10019.38,4,Pedido histórico field mock (2025-08-24),true,5493587120003
PF-000019,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,7101.66,4,Pedido histórico field mock (2025-08-24),true,5493587120003
PF-000019,1700,PALA RESIDUOS METAL C/CABO,3,9161.20,4,Pedido histórico field mock (2025-08-24),true,5493587120003
PF-000020,1407,ESCOBA 7 HILOS IMPERIAL,3,10019.38,4,Pedido histórico field mock (2025-09-10),true,5493587120003
PF-000020,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,7101.66,4,Pedido histórico field mock (2025-09-10),true,5493587120003
PF-000021,1407,ESCOBA 7 HILOS IMPERIAL,3,10019.38,4,Pedido histórico field mock (2025-10-07),true,5493587120003
PF-000021,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-10-07),true,5493587120003
PF-000021,3408,DETERGENTE ALBO 750CC,2,947.13,4,Pedido histórico field mock (2025-10-07),true,5493587120003
PF-000021,2572,SECADOR PLASTICO DOBLE GOMA 40CM,2,1994.29,4,Pedido histórico field mock (2025-10-07),true,5493587120003
PF-000022,1407,ESCOBA 7 HILOS IMPERIAL,3,11787.50,1,Pedido histórico field mock (2025-06-05),true,5493587120004
PF-000022,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,8354.89,1,Pedido histórico field mock (2025-06-05),true,5493587120004
PF-000023,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-06-23),true,5493587120004
PF-000023,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,8354.89,1,Pedido histórico field mock (2025-06-23),true,5493587120004
PF-000024,1407,ESCOBA 7 HILOS IMPERIAL,3,11787.50,1,Pedido histórico field mock (2025-07-13),true,5493587120004
PF-000024,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido histórico field mock (2025-07-13),true,5493587120004
PF-000024,1600,CABO MADERA C/ROSCA,3,1552.88,1,Pedido histórico field mock (2025-07-13),true,5493587120004
PF-000025,1407,ESCOBA 7 HILOS IMPERIAL,1,11787.50,1,Pedido histórico field mock (2025-07-29),true,5493587120004
PF-000025,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,8354.89,1,Pedido histórico field mock (2025-07-29),true,5493587120004
PF-000025,1608,CABO MADERA C/ROSCA P/BARRENDERO,2,2998.74,1,Pedido histórico field mock (2025-07-29),true,5493587120004
PF-000025,3408,DETERGENTE ALBO 750CC,3,1114.27,1,Pedido histórico field mock (2025-07-29),true,5493587120004
PF-000026,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-08-28),true,5493587120004
PF-000026,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido histórico field mock (2025-08-28),true,5493587120004
PF-000027,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-09-13),true,5493587120004
PF-000027,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido histórico field mock (2025-09-13),true,5493587120004
PF-000028,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-10-08),true,5493587120004
PF-000028,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,8354.89,1,Pedido histórico field mock (2025-10-08),true,5493587120004
PF-000028,1608,CABO MADERA C/ROSCA P/BARRENDERO,2,2998.74,1,Pedido histórico field mock (2025-10-08),true,5493587120004
PF-000028,4200,LAVANDINA ALBO 1LTS,1,1062.50,1,Pedido histórico field mock (2025-10-08),true,5493587120004
PF-000029,1415,ESCOBA 5 HILOS COMUN,1,10215.83,2,Pedido histórico field mock (2025-06-06),true,5493587120005
PF-000029,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-06-06),true,5493587120005
PF-000029,1604,CABO MADERA C/ROSCA 1.50MTS,4,2298.56,2,Pedido histórico field mock (2025-06-06),true,5493587120005
PF-000029,1830,ESCOBILLON CERDA BIGOTE C/CABO,2,11177.40,2,Pedido histórico field mock (2025-06-06),true,5493587120005
PF-000030,1415,ESCOBA 5 HILOS COMUN,4,10215.83,2,Pedido histórico field mock (2025-06-19),true,5493587120005
PF-000030,1416,ESCOBA 5 HILOS MEZCLA,1,9626.45,2,Pedido histórico field mock (2025-06-19),true,5493587120005
PF-000030,3410,DETERGENTE ALBO 5LT,2,9473.12,2,Pedido histórico field mock (2025-06-19),true,5493587120005
PF-000031,1415,ESCOBA 5 HILOS COMUN,1,10215.83,2,Pedido histórico field mock (2025-07-14),true,5493587120005
PF-000031,1416,ESCOBA 5 HILOS MEZCLA,4,9626.45,2,Pedido histórico field mock (2025-07-14),true,5493587120005
PF-000032,1415,ESCOBA 5 HILOS COMUN,4,10215.83,2,Pedido histórico field mock (2025-08-03),true,5493587120005
PF-000032,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-08-03),true,5493587120005
PF-000032,1607,CABO MADERA C/ROSCA 1.20MTS PINO,1,1785.81,2,Pedido histórico field mock (2025-08-03),true,5493587120005
PF-000033,1415,ESCOBA 5 HILOS COMUN,3,10215.83,2,Pedido histórico field mock (2025-08-22),true,5493587120005
PF-000033,1416,ESCOBA 5 HILOS MEZCLA,1,9626.45,2,Pedido histórico field mock (2025-08-22),true,5493587120005
PF-000034,1415,ESCOBA 5 HILOS COMUN,3,10215.83,2,Pedido histórico field mock (2025-09-18),true,5493587120005
PF-000034,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-09-18),true,5493587120005
PF-000034,4200,LAVANDINA ALBO 1LTS,1,1221.88,2,Pedido histórico field mock (2025-09-18),true,5493587120005
PF-000035,1415,ESCOBA 5 HILOS COMUN,2,10215.83,2,Pedido histórico field mock (2025-10-08),true,5493587120005
PF-000035,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-10-08),true,5493587120005
PF-000035,1607,CABO MADERA C/ROSCA 1.20MTS PINO,1,1785.81,2,Pedido histórico field mock (2025-10-08),true,5493587120005
PF-000036,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-06-06),true,5493587120006
PF-000036,1407,ESCOBA 7 HILOS IMPERIAL,2,10608.75,3,Pedido histórico field mock (2025-06-06),true,5493587120006
PF-000037,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-06-20),true,5493587120006
PF-000037,1407,ESCOBA 7 HILOS IMPERIAL,4,10608.75,3,Pedido histórico field mock (2025-06-20),true,5493587120006
PF-000038,1414,ESCOBA 6 HILOS ESPECIAL,4,9225.00,3,Pedido histórico field mock (2025-07-08),true,5493587120006
PF-000038,1407,ESCOBA 7 HILOS IMPERIAL,3,10608.75,3,Pedido histórico field mock (2025-07-08),true,5493587120006
PF-000039,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-08-05),true,5493587120006
PF-000039,1407,ESCOBA 7 HILOS IMPERIAL,2,10608.75,3,Pedido histórico field mock (2025-08-05),true,5493587120006
PF-000039,3408,DETERGENTE ALBO 750CC,1,1002.84,3,Pedido histórico field mock (2025-08-05),true,5493587120006
PF-000040,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-08-21),true,5493587120006
PF-000040,1407,ESCOBA 7 HILOS IMPERIAL,3,10608.75,3,Pedido histórico field mock (2025-08-21),true,5493587120006
PF-000040,3410,DETERGENTE ALBO 5LT,3,7413.75,3,Pedido histórico field mock (2025-08-21),true,5493587120006
PF-000041,1414,ESCOBA 6 HILOS ESPECIAL,2,9225.00,3,Pedido histórico field mock (2025-09-19),true,5493587120006
PF-000041,1407,ESCOBA 7 HILOS IMPERIAL,1,10608.75,3,Pedido histórico field mock (2025-09-19),true,5493587120006
PF-000041,1600,CABO MADERA C/ROSCA,2,1397.59,3,Pedido histórico field mock (2025-09-19),true,5493587120006
PF-000041,4200,LAVANDINA ALBO 1LTS,2,956.25,3,Pedido histórico field mock (2025-09-19),true,5493587120006
PF-000042,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-10-05),true,5493587120006
PF-000042,1407,ESCOBA 7 HILOS IMPERIAL,3,10608.75,3,Pedido histórico field mock (2025-10-05),true,5493587120006
PF-000042,2572,SECADOR PLASTICO DOBLE GOMA 40CM,1,2111.60,3,Pedido histórico field mock (2025-10-05),true,5493587120006
PF-000043,1414,ESCOBA 6 HILOS ESPECIAL,1,8712.50,4,Pedido histórico field mock (2025-06-06),true,5493587120007
PF-000043,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-06-06),true,5493587120007
PF-000044,1414,ESCOBA 6 HILOS ESPECIAL,3,8712.50,4,Pedido histórico field mock (2025-06-26),true,5493587120007
PF-000044,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,7101.66,4,Pedido histórico field mock (2025-06-26),true,5493587120007
PF-000044,3410,DETERGENTE ALBO 5LT,2,7001.88,4,Pedido histórico field mock (2025-06-26),true,5493587120007
PF-000045,1414,ESCOBA 6 HILOS ESPECIAL,2,8712.50,4,Pedido histórico field mock (2025-07-16),true,5493587120007
PF-000045,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-07-16),true,5493587120007
PF-000045,2601,"SOPAPA GOMA 4"" C/CABO",4,1831.37,4,Pedido histórico field mock (2025-07-16),true,5493587120007
PF-000045,4200,LAVANDINA ALBO 1LTS,2,903.12,4,Pedido histórico field mock (2025-07-16),true,5493587120007
PF-000046,1414,ESCOBA 6 HILOS ESPECIAL,1,8712.50,4,Pedido histórico field mock (2025-08-08),true,5493587120007
PF-000046,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,7101.66,4,Pedido histórico field mock (2025-08-08),true,5493587120007
PF-000046,1604,CABO MADERA C/ROSCA 1.50MTS,1,1698.94,4,Pedido histórico field mock (2025-08-08),true,5493587120007
PF-000046,2572,SECADOR PLASTICO DOBLE GOMA 40CM,2,1994.29,4,Pedido histórico field mock (2025-08-08),true,5493587120007
PF-000047,1414,ESCOBA 6 HILOS ESPECIAL,3,8712.50,4,Pedido histórico field mock (2025-08-19),true,5493587120007
PF-000047,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,7101.66,4,Pedido histórico field mock (2025-08-19),true,5493587120007
PF-000048,1414,ESCOBA 6 HILOS ESPECIAL,2,8712.50,4,Pedido histórico field mock (2025-09-09),true,5493587120007
PF-000048,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,7101.66,4,Pedido histórico field mock (2025-09-09),true,5493587120007
PF-000049,1414,ESCOBA 6 HILOS ESPECIAL,4,8712.50,4,Pedido histórico field mock (2025-10-08),true,5493587120007
PF-000049,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-10-08),true,5493587120007
PF-000050,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-06-06),true,5493587120008
PF-000050,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,8354.89,1,Pedido histórico field mock (2025-06-06),true,5493587120008
PF-000050,1950,CABO MADERA P/SOPAPA,1,563.75,1,Pedido histórico field mock (2025-06-06),true,5493587120008
PF-000050,2572,SECADOR PLASTICO DOBLE GOMA 40CM,4,2346.22,1,Pedido histórico field mock (2025-06-06),true,5493587120008
PF-000051,1407,ESCOBA 7 HILOS IMPERIAL,3,11787.50,1,Pedido histórico field mock (2025-06-22),true,5493587120008
PF-000051,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,8354.89,1,Pedido histórico field mock (2025-06-22),true,5493587120008
PF-000052,1407,ESCOBA 7 HILOS IMPERIAL,3,11787.50,1,Pedido histórico field mock (2025-07-12),true,5493587120008
PF-000052,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido histórico field mock (2025-07-12),true,5493587120008
PF-000053,1407,ESCOBA 7 HILOS IMPERIAL,4,11787.50,1,Pedido histórico field mock (2025-07-30),true,5493587120008
PF-000053,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,8354.89,1,Pedido histórico field mock (2025-07-30),true,5493587120008
PF-000053,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,1,10068.10,1,Pedido histórico field mock (2025-07-30),true,5493587120008
PF-000053,1950,CABO MADERA P/SOPAPA,1,563.75,1,Pedido histórico field mock (2025-07-30),true,5493587120008
PF-000054,1407,ESCOBA 7 HILOS IMPERIAL,2,11787.50,1,Pedido histórico field mock (2025-08-28),true,5493587120008
PF-000054,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,8354.89,1,Pedido histórico field mock (2025-08-28),true,5493587120008
PF-000054,2601,"SOPAPA GOMA 4"" C/CABO",2,2154.55,1,Pedido histórico field mock (2025-08-28),true,5493587120008
PF-000054,1950,CABO MADERA P/SOPAPA,2,563.75,1,Pedido histórico field mock (2025-08-28),true,5493587120008
PF-000055,1407,ESCOBA 7 HILOS IMPERIAL,2,11787.50,1,Pedido histórico field mock (2025-09-13),true,5493587120008
PF-000055,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,8354.89,1,Pedido histórico field mock (2025-09-13),true,5493587120008
PF-000055,2572,SECADOR PLASTICO DOBLE GOMA 40CM,1,2346.22,1,Pedido histórico field mock (2025-09-13),true,5493587120008
PF-000055,1604,CABO MADERA C/ROSCA 1.50MTS,1,1998.75,1,Pedido histórico field mock (2025-09-13),true,5493587120008
PF-000056,1407,ESCOBA 7 HILOS IMPERIAL,2,11787.50,1,Pedido histórico field mock (2025-10-02),true,5493587120008
PF-000056,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,8354.89,1,Pedido histórico field mock (2025-10-02),true,5493587120008
PF-000056,4200,LAVANDINA ALBO 1LTS,4,1062.50,1,Pedido histórico field mock (2025-10-02),true,5493587120008
PF-000056,2572,SECADOR PLASTICO DOBLE GOMA 40CM,2,2346.22,1,Pedido histórico field mock (2025-10-02),true,5493587120008
PF-000057,1416,ESCOBA 5 HILOS MEZCLA,3,9626.45,2,Pedido histórico field mock (2025-06-01),true,5493587120009
PF-000057,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,9608.12,2,Pedido histórico field mock (2025-06-01),true,5493587120009
PF-000057,1828,ESCOBILLON CERDA LISO C/CABO,1,9531.52,2,Pedido histórico field mock (2025-06-01),true,5493587120009
PF-000057,1608,CABO MADERA C/ROSCA P/BARRENDERO,2,3448.55,2,Pedido histórico field mock (2025-06-01),true,5493587120009
PF-000058,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-06-27),true,5493587120009
PF-000058,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,9608.12,2,Pedido histórico field mock (2025-06-27),true,5493587120009
PF-000059,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-07-15),true,5493587120009
PF-000059,1521,LAMPAZO BARRENDERO 0.40MT CHICO,2,9608.12,2,Pedido histórico field mock (2025-07-15),true,5493587120009
PF-000059,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,4,11578.31,2,Pedido histórico field mock (2025-07-15),true,5493587120009
PF-000060,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-07-29),true,5493587120009
PF-000060,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,9608.12,2,Pedido histórico field mock (2025-07-29),true,5493587120009
PF-000060,1604,CABO MADERA C/ROSCA 1.50MTS,4,2298.56,2,Pedido histórico field mock (2025-07-29),true,5493587120009
PF-000060,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,1,11578.31,2,Pedido histórico field mock (2025-07-29),true,5493587120009
PF-000061,1416,ESCOBA 5 HILOS MEZCLA,4,9626.45,2,Pedido histórico field mock (2025-08-19),true,5493587120009
PF-000061,1521,LAMPAZO BARRENDERO 0.40MT CHICO,4,9608.12,2,Pedido histórico field mock (2025-08-19),true,5493587120009
PF-000061,1600,CABO MADERA C/ROSCA,1,1785.81,2,Pedido histórico field mock (2025-08-19),true,5493587120009
PF-000062,1416,ESCOBA 5 HILOS MEZCLA,2,9626.45,2,Pedido histórico field mock (2025-09-15),true,5493587120009
PF-000062,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,9608.12,2,Pedido histórico field mock (2025-09-15),true,5493587120009
PF-000063,1416,ESCOBA 5 HILOS MEZCLA,4,9626.45,2,Pedido histórico field mock (2025-10-06),true,5493587120009
PF-000063,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,9608.12,2,Pedido histórico field mock (2025-10-06),true,5493587120009
PF-000064,1415,ESCOBA 5 HILOS COMUN,2,7995.00,3,Pedido histórico field mock (2025-06-05),true,5493587120010
PF-000064,1414,ESCOBA 6 HILOS ESPECIAL,1,9225.00,3,Pedido histórico field mock (2025-06-05),true,5493587120010
PF-000064,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,3,9061.29,3,Pedido histórico field mock (2025-06-05),true,5493587120010
PF-000065,1415,ESCOBA 5 HILOS COMUN,3,7995.00,3,Pedido histórico field mock (2025-06-24),true,5493587120010
PF-000065,1414,ESCOBA 6 HILOS ESPECIAL,3,9225.00,3,Pedido histórico field mock (2025-06-24),true,5493587120010
PF-000065,1600,CABO MADERA C/ROSCA,3,1397.59,3,Pedido histórico field mock (2025-06-24),true,5493587120010
PF-000066,1415,ESCOBA 5 HILOS COMUN,2,7995.00,3,Pedido histórico field mock (2025-07-12),true,5493587120010
PF-000066,1414,ESCOBA 6 HILOS ESPECIAL,2,9225.00,3,Pedido histórico field mock (2025-07-12),true,5493587120010
PF-000067,1415,ESCOBA 5 HILOS COMUN,4,7995.00,3,Pedido histórico field mock (2025-07-29),true,5493587120010
PF-000067,1414,ESCOBA 6 HILOS ESPECIAL,2,9225.00,3,Pedido histórico field mock (2025-07-29),true,5493587120010
PF-000067,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,4,9061.29,3,Pedido histórico field mock (2025-07-29),true,5493587120010
PF-000068,1415,ESCOBA 5 HILOS COMUN,3,7995.00,3,Pedido histórico field mock (2025-08-22),true,5493587120010
PF-000068,1414,ESCOBA 6 HILOS ESPECIAL,3,9225.00,3,Pedido histórico field mock (2025-08-22),true,5493587120010
PF-000068,1522,LAMPAZO BARRENDERO 0.60MT MEDIANO,1,9061.29,3,Pedido histórico field mock (2025-08-22),true,5493587120010
PF-000069,1415,ESCOBA 5 HILOS COMUN,4,7995.00,3,Pedido histórico field mock (2025-09-13),true,5493587120010
PF-000069,1414,ESCOBA 6 HILOS ESPECIAL,4,9225.00,3,Pedido histórico field mock (2025-09-13),true,5493587120010
PF-000069,1950,CABO MADERA P/SOPAPA,4,507.38,3,Pedido histórico field mock (2025-09-13),true,5493587120010
PF-000069,1608,CABO MADERA C/ROSCA P/BARRENDERO,2,2698.87,3,Pedido histórico field mock (2025-09-13),true,5493587120010
PF-000070,1415,ESCOBA 5 HILOS COMUN,3,7995.00,3,Pedido histórico field mock (2025-10-03),true,5493587120010
PF-000070,1414,ESCOBA 6 HILOS ESPECIAL,2,9225.00,3,Pedido histórico field mock (2025-10-03),true,5493587120010
PF-000070,1828,ESCOBILLON CERDA LISO C/CABO,1,7459.45,3,Pedido histórico field mock (2025-10-03),true,5493587120010
PF-000070,3410,DETERGENTE ALBO 5LT,1,7413.75,3,Pedido histórico field mock (2025-10-03),true,5493587120010
PF-000071,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-06-01),true,5493587120011
PF-000071,1414,ESCOBA 6 HILOS ESPECIAL,3,8712.50,4,Pedido histórico field mock (2025-06-01),true,5493587120011
PF-000072,1521,LAMPAZO BARRENDERO 0.40MT CHICO,1,7101.66,4,Pedido histórico field mock (2025-07-14),true,5493587120011
PF-000072,1414,ESCOBA 6 HILOS ESPECIAL,2,8712.50,4,Pedido histórico field mock (2025-07-14),true,5493587120011
PF-000072,1950,CABO MADERA P/SOPAPA,1,479.19,4,Pedido histórico field mock (2025-07-14),true,5493587120011
PF-000073,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-08-12),true,5493587120011
PF-000073,1414,ESCOBA 6 HILOS ESPECIAL,4,8712.50,4,Pedido histórico field mock (2025-08-12),true,5493587120011
PF-000074,1521,LAMPAZO BARRENDERO 0.40MT CHICO,3,7101.66,4,Pedido histórico field mock (2025-09-24),true,5493587120011
PF-000074,1414,ESCOBA 6 HILOS ESPECIAL,2,8712.50,4,Pedido histórico field mock (2025-09-24),true,5493587120011
PF-000074,2601,"SOPAPA GOMA 4"" C/CABO",4,1831.37,4,Pedido histórico field mock (2025-09-24),true,5493587120011
PF-000074,1700,PALA RESIDUOS METAL C/CABO,4,9161.20,4,Pedido histórico field mock (2025-09-24),true,5493587120011
