pedido_ref,cliente_phone,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,lista_precios_id,notas,is_mock,es_pedido_abierto,promo_aplicada
P-00021,5493514079279,25007,14164,MOGUL LADRILLOS FRUTILLA 6X500G,2,8316.34,4,Pedido: 2 UNIDAD (normalizado: 12 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00021,5493514079279,25007,15368,"MENTHO PLUS MARACUYA 12X12X29,4GR",3,6795.63,4,Pedido: 3 DISPLAY (normalizado: 432 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00021,5493514079279,25007,3107,AGUILA TABLETA BLANCO 6X15X100G,5,5952.54,4,Pedido: 5 UNIDAD (normalizado: 450 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00021,5493514079279,25007,1104,CARAMELO CREMINO SURTIDO 6X940G,5,14084.28,4,Pedido: 5 DISPLAY (normalizado: 30 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00022,5493876914178,25008,6747,BATATA CON CHOCOLATE LATA X5KG,2,22035.89,1,Pedido: 2 UNIDAD (normalizado: 2 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00022,5493876914178,25008,13451,SALSA ARCOR TUCO 24X340G,2,1251.37,1,Pedido: 2 UNIDAD (normalizado: 48 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00023,5493876914178,25008,15309,GARRAPIÑADA CARAMELO 40X80G,3,1152.44,1,Pedido: 3 UNIDAD (normalizado: 120 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00023,5493876914178,25008,15065,MOGUL MASTI CONFITADOS EXTREME 12X16X30G,5,16131.91,1,Pedido: 5 DISPLAY (normalizado: 60 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00023,5493876914178,25008,2401,TURRON MANI CON MIEL ARCOR 3X18X120G,1,1676.27,1,Pedido: 1 UNIDAD (normalizado: 54 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00023,5493876914178,25008,12393,MOGUL OSITOS 6X500G,1,8256.20,1,Pedido: 1 UNIDAD (normalizado: 6 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00024,5493876914178,25008,10204,CRIOLLITAS POR 3 ORIGINAL 22X3X100G,1,1792.59,1,Pedido: 1 DISPLAY (normalizado: 22 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00024,5493876914178,25008,13072,HELADO ARCOR CREMA AMERICABA 20X70G,4,47044.39,1,Pedido: 4 BULTO (normalizado: 4 BULTO; equiv: 4 BULTO),true,false,false
P-00024,5493876914178,25008,14551,FLAN GODET VAINILLA 6X8X25G,4,698.89,1,Pedido: 4 UNIDAD (normalizado: 192 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00025,5492617175545,25009,10425,TOPLINE SEVEN VIOLET 36X16X14G,3,11427.75,2,Pedido: 3 DISPLAY (normalizado: 108 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00025,5492617175545,25009,13314,SALSATI POMAROLA 24X340G,1,1442.99,2,Pedido: 1 UNIDAD (normalizado: 24 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00026,5492617175545,25009,2631,MOGUL DIENTES 6X500G,3,8256.20,2,Pedido: 3 UNIDAD (normalizado: 18 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00026,5492617175545,25009,14204,RAPTOR PLANT PROTEIN VAIN 2X930G,5,51524.02,2,Pedido: 5 UNIDAD (normalizado: 10 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00026,5492617175545,25009,14267,HELADO PALITO CHOCOLINAS 16X66G,2,52951.12,2,Pedido: 2 BULTO (normalizado: 2 BULTO; equiv: 2 BULTO),true,false,false
P-00026,5492617175545,25009,14218,HELADO PALITO MOGUL TUBITO 24X50G,4,33273.07,2,Pedido: 4 BULTO (normalizado: 4 BULTO; equiv: 4 BULTO),true,false,false
P-00027,5492617175545,25009,13946,HELADO GELATO BC LIMON 6X300G,3,5525.63,2,Pedido: 3 UNIDAD (normalizado: 18 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00027,5492617175545,25009,15045,KETCHUP AMERICANO LC 24X250G,1,1692.01,2,Pedido: 1 UNIDAD (normalizado: 24 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00027,5492617175545,25009,15122,MOGUL PALOTES MASTI SURTIDO UVA Y TUTTI FRUTTI 12X8X48G,4,8065.96,2,Pedido: 4 DISPLAY (normalizado: 48 DISPLAY; equiv: 4 DISPLAY),true,false,false
P-00028,5493818437953,25010,13239,ARVEJAS ARCOR SECAS 24x300G,3,1167.81,3,Pedido: 3 UNIDAD (normalizado: 72 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00029,5493818437953,25010,12605,ÑOQUIS PAPA SIN TACC 12X400G,1,5891.69,3,Pedido: 1 UNIDAD (normalizado: 12 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00029,5493818437953,25010,15431,MTR POPS EVOL MUNDIAL 12X24X18G,3,6160.87,3,Pedido: 3 DISPLAY (normalizado: 864 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00030,5493818437953,25010,13949,HELADO POSTRE COFLER 3 PLACERES 6X500G,2,13909.09,3,Pedido: 2 UNIDAD (normalizado: 12 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00030,5493818437953,25010,13174,BIZCOCHUELO GODET VAINILLA 12X480G,1,3407.46,3,Pedido: 1 UNIDAD (normalizado: 12 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00030,5493818437953,25010,15274,ALFAJOR BON O BON TRIPLE BLANCO 21X60GR,5,1559.79,3,Pedido: 5 unidad (normalizado: 105 unidad; equiv: 5 unidad),true,false,false
P-00031,5493582132179,25011,10798,AGUILA MEDALLON DE MENTA 24x15x14G,4,12670.13,4,Pedido: 4 DISPLAY (normalizado: 96 DISPLAY; equiv: 4 DISPLAY),true,false,false
P-00031,5493582132179,25011,14560,GELATINA MOGUL MANZANA 6x8x25G,5,904.24,4,Pedido: 5 UNIDAD (normalizado: 240 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00032,5493582132179,25011,7167,SALADIX JAMON ESTUCHE 4X6X100G,4,1548.15,4,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00032,5493582132179,25011,14238,ALMENDRA DOBLE TENTACION AGUILA 30x120G,2,6425.06,4,Pedido: 2 UNIDAD (normalizado: 60 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00033,5493582132179,25011,13229,BIZCOCHUELO AGUILA VAINILLA 12X530G,5,4259.32,4,Pedido: 5 UNIDAD (normalizado: 60 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00034,5493872845902,25012,4305,ALFAJOR BONOBON BLANCO 40X40G,4,921.69,1,Pedido: 4 UNIDAD (normalizado: 160 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00034,5493872845902,25012,14263,HELADO COFLER BLOCK POR 4 10X4X63G,5,13090.91,1,Pedido: 5 DISPLAY (normalizado: 50 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00035,5493872845902,25012,14502,GALLETA CEREAL MIX AVENA CHOCOLATE 25X207G,4,2118.52,1,Pedido: 4 UNIDAD (normalizado: 100 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00036,5493872845902,25012,12502,SNACK SALADIX BARBACOA 20X95G,4,1779.85,1,Pedido: 4 UNIDAD (normalizado: 80 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00036,5493872845902,25012,14170,PASAS COFLER CHOC 30x100G,4,4754.55,1,Pedido: 4 DISPLAY (normalizado: 120 DISPLAY; equiv: 4 DISPLAY),true,false,false
P-00036,5493872845902,25012,15188,PASSATA DE TOMATE LC 12X340G,1,2076.51,1,Pedido: 1 UNIDAD (normalizado: 12 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00037,5492997670210,25013,9341,OPERA SIMPLE 28X92G,5,1140.74,2,Pedido: 5 UNIDAD (normalizado: 140 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00037,5492997670210,25013,15076,MOGUL MASTI SPLASH UVA Y ANANA 36X72G,1,1817.90,2,Pedido: 1 UNIDAD (normalizado: 36 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00037,5492997670210,25013,15391,MOGUL SANDIA EXTREME 46X80GR,1,1662.39,2,Pedido: 1 DISPLAY (normalizado: 46 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00038,5492997670210,25013,5046,MEMBRILLO ARCOR ESTUCHE 12X500G,1,2701.35,2,Pedido: 1 UNIDAD (normalizado: 12 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00038,5492997670210,25013,13238,ARVEJAS LC SECAS 24X300G,4,1332.77,2,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00038,5492997670210,25013,13640,BONOBON SUPERBOLLS 30X80G,4,4063.42,2,Pedido: 4 UNIDAD (normalizado: 120 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00038,5492997670210,25013,15319,CEREAL MIX PISTACHO 6X20X38G,4,992.59,2,Pedido: 4 UNIDAD (normalizado: 480 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00039,5492997670210,25013,12131,MERMELADA ARCOR SIN AZUCAR FRUTILLA 12X390G,2,5971.09,2,Pedido: 2 UNIDAD (normalizado: 24 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00040,5493811657614,25014,12921,AIREADO COFLER RELLENO BONOBON 8X20X30G,3,1984.22,3,Pedido: 3 UNIDAD (normalizado: 480 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00041,5493811657614,25014,11346,HELADO BARRITA AGUILA POR 8 12x8x34G,1,9032.77,3,Pedido: 1 DISPLAY (normalizado: 12 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00041,5493811657614,25014,11283,COFLER BLOCK 8X12X110G,3,4608.04,3,Pedido: 3 UNIDAD (normalizado: 288 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00041,5493811657614,25014,12994,ATUN LC DESMENUZADO ACEITE 24X170G,4,2765.34,3,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00042,5493811657614,25014,3081,MOGUL JELLY BUTTONS 6X1KG,5,13091.13,3,Pedido: 5 UNIDAD (normalizado: 30 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00042,5493811657614,25014,15398,MOGUL 360 CUBO MISTERIO FRUTILLA 8X20X26GR,4,21236.01,3,Pedido: 4 DISPLAY (normalizado: 640 DISPLAY; equiv: 4 DISPLAY),true,false,false
P-00043,5492994145193,25015,12726,PAN DULCE ARCOR MADRILEÑO 12X400G,4,7049.40,4,Pedido: 4 UNIDAD (normalizado: 48 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00043,5492994145193,25015,15284,BUDIN COFLER RELLENO DULCE DE LECHE 6X250G,3,4506.01,4,Pedido: 3 UNIDAD (normalizado: 18 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00044,5492994145193,25015,12994,ATUN LC DESMENUZADO ACEITE 24X170G,3,2765.34,4,Pedido: 3 UNIDAD (normalizado: 72 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00044,5492994145193,25015,14885,CHOCOLINAS BLANCO 40X170G,4,1751.85,4,Pedido: 4 UNIDAD (normalizado: 160 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00044,5492994145193,25015,14261,HELADO CHOCOTORTA 12X6 PORCIONES,1,14072.73,4,Pedido: 1 DISPLAY (normalizado: 12 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00044,5492994145193,25015,13776,CRIOLLITAS TOSTADAS ARROZ DULCES 24X110G,2,2183.33,4,Pedido: 2 UNIDAD (normalizado: 48 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00045,5492994145193,25015,14262,HELADO BONOBON CORAZON POR 4 10X4X51G,1,13090.91,4,Pedido: 1 DISPLAY (normalizado: 10 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00045,5492994145193,25015,4266,ROCKLETS MINI 12X44X10G,1,22316.04,4,Pedido: 1 DISPLAY (normalizado: 12 DISPLAY; equiv: 1 DISPLAY),true,false,false
P-00046,5493515971311,25016,13748,MOGUL EXTREME ROCKS 12X10X45G,5,8416.97,1,Pedido: 5 DISPLAY (normalizado: 60 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00046,5493515971311,25016,4681,MENTHO PLUS SIN AZUCAR DURAZNO 12X12X26.6G,3,10189.07,1,Pedido: 3 DISPLAY (normalizado: 36 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00046,5493515971311,25016,13017,COFLER BLOCK 64X170G,4,8179.67,1,Pedido: 4 UNIDAD (normalizado: 256 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00047,5493515971311,25016,13661,CONDIMENTO OREGANO 24X48G,4,2349.64,1,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00047,5493515971311,25016,13960,HELADO ARCOR MILK 20X52G,5,46085.58,1,Pedido: 5 BULTO (normalizado: 5 BULTO; equiv: 5 BULTO),true,false,false
P-00048,5493515971311,25016,14820,HUEVO ROCKLETS COHETE 6X530GR,5,49253.46,1,Pedido: 5 DISPLAY (normalizado: 30 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00048,5493515971311,25016,14185,MOGUL JELLY BEANS 6X500G,5,8256.20,1,Pedido: 5 UNIDAD (normalizado: 30 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00048,5493515971311,25016,12392,MOGUL FRUTILLAS ACIDAS 6X500G,5,7371.61,1,Pedido: 5 UNIDAD (normalizado: 30 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00048,5493515971311,25016,13364,CEREAL MIX FRUTILLA CHOCOLATE 6x20x26G,3,921.69,1,Pedido: 3 UNIDAD (normalizado: 360 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00049,5492994228106,25017,14508,ROCKLETS MANI DOYPACK 15X130GR,3,4929.60,2,Pedido: 3 unidad (normalizado: 45 unidad; equiv: 3 unidad),true,false,false
P-00050,5492994228106,25017,13803,BATIDO SIMPLE SACIETY PLUS CHOCOLATE 6X462G,2,30126.43,2,Pedido: 2 UNIDAD (normalizado: 12 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00050,5492994228106,25017,13364,CEREAL MIX FRUTILLA CHOCOLATE 6x20x26G,5,921.69,2,Pedido: 5 UNIDAD (normalizado: 600 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00050,5492994228106,25017,13661,CONDIMENTO OREGANO 24X48G,1,2349.64,2,Pedido: 1 UNIDAD (normalizado: 24 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00050,5492994228106,25017,14430,JUGO POLVO ARCOR MANZANA 12X18X15G,3,6381.97,2,Pedido: 3 DISPLAY (normalizado: 36 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00051,5492994228106,25017,15365,BON O BON LECHE DOYPACK 10X15GR,3,5377.14,2,Pedido: 3 DISPLAY (normalizado: 300 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00051,5492994228106,25017,12385,CHUPUTIN EXTREME DUO 12x24x18G,2,6160.84,2,Pedido: 2 DISPLAY (normalizado: 24 DISPLAY; equiv: 2 DISPLAY),true,false,false
P-00052,5492998718887,25018,15539,MOGUL EXTREME FRUTILLAS 12X10X50GR,2,10130.39,3,Pedido: 2 DISPLAY (normalizado: 240 DISPLAY; equiv: 2 DISPLAY),true,false,false
P-00053,5492998718887,25018,13432,RELLENO UNTABLE BONOBON 24X290G,4,6564.35,3,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00053,5492998718887,25018,2402,TURRON MANI ARCOR 15X280G,4,3666.84,3,Pedido: 4 UNIDAD (normalizado: 60 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00054,5492998718887,25018,12187,HELADO POSTRE AGUILA 6X637G,2,13909.09,3,Pedido: 2 UNIDAD (normalizado: 12 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00054,5492998718887,25018,15190,MANA ACARAMELADA 36X145G,3,1140.74,3,Pedido: 3 UNIDAD (normalizado: 108 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00054,5492998718887,25018,10338,AIREADO COFLER MIXTO 8x20x27G,3,1984.22,3,Pedido: 3 UNIDAD (normalizado: 480 UNIDAD; equiv: 3 UNIDAD),true,false,false
P-00054,5492998718887,25018,11028,COFLER BLOCK MANI CON CHOCOLATE 60X40G,1,2132.96,3,Pedido: 1 UNIDAD (normalizado: 60 UNIDAD; equiv: 1 UNIDAD),true,false,false
P-00055,5492995028869,25019,14751,MINI TUBITO SANDIA 24X100G,4,1619.88,4,Pedido: 4 UNIDAD (normalizado: 96 UNIDAD; equiv: 4 UNIDAD),true,false,false
P-00056,5492995028869,25019,11883,BUTTER TOFFEES CHOCOLATE BLANCO 6X822G,5,12120.88,4,Pedido: 5 DISPLAY (normalizado: 30 DISPLAY; equiv: 5 DISPLAY),true,false,false
P-00056,5492995028869,25019,13335,HUEVO ROCKLET 8X12X28G,3,17188.05,4,Pedido: 3 DISPLAY (normalizado: 24 DISPLAY; equiv: 3 DISPLAY),true,false,false
P-00056,5492995028869,25019,15333,FIGURA CHOCOLATE OSO BON O BON  6X12X65GR,1,6628.71,4,Pedido: 1 unidad (normalizado: 72 unidad; equiv: 1 unidad),true,false,false
P-00056,5492995028869,25019,14609,COFLER ROCKLETS LECHE 36x140G,5,7801.19,4,Pedido: 5 UNIDAD (normalizado: 180 UNIDAD; equiv: 5 UNIDAD),true,false,false
P-00057,5492995028869,25019,12506,SNACK SALADIX CHEDDAR 20X95G,2,1779.85,4,Pedido: 2 UNIDAD (normalizado: 40 UNIDAD; equiv: 2 UNIDAD),true,false,false
P-00057,5492995028869,25019,3972,HELADO CONO BONOBON 14X135 CC,2,51898.68,4,Pedido: 2 BULTO (normalizado: 2 BULTO; equiv: 2 BULTO),true,false,false
P-00057,5492995028869,25019,12279,MASTICABLES CRAZY 10X800G,3,8633.99,4,Pedido: 3 DISPLAY (normalizado: 30 DISPLAY; equiv: 3 DISPLAY),true,false,false
